,
,
Characteristic Energy eV,1486.6
BE_Sur1 1,CPS_Sur1 1
1398.9,53961.8
1398.5,54035.3
1398.1,54223.5
1397.7,53579.4
1397.3,53564.7
1396.9,54179.4
1396.5,54288.2
1396.1,54414.7
1395.7,53867.6
1395.3,54067.6
1394.9,53814.7
1394.5,53332.4
1394.1,53620.6
1393.7,53897.1
1393.3,54108.8
1392.9,53173.5
1392.5,53088.2
1392.1,53541.2
1391.7,53208.8
1391.3,52894.1
1390.9,52876.5
1390.5,52947.1
1390.1,52905.9
1389.7,53864.7
1389.3,53414.7
1388.9,53076.5
1388.5,52876.5
1388.1,52788.2
1387.7,52185.3
1387.3,52664.7
1386.9,52170.6
1386.5,52685.3
1386.1,52300
1385.7,51455.9
1385.3,51850
1384.9,52111.8
1384.5,51635.3
1384.1,51808.8
1383.7,52552.9
1383.3,51641.2
1382.9,51752.9
1382.5,50958.8
1382.1,51891.2
1381.7,50708.8
1381.3,51405.9
1380.9,51814.7
1380.5,51108.8
1380.1,50308.8
1379.7,50985.3
1379.3,49602.9
1378.9,50938.2
1378.5,50694.1
1378.1,50520.6
1377.7,50711.8
1377.3,50791.2
1376.9,50100
1376.5,50185.3
1376.1,50052.9
1375.7,50044.1
1375.3,49741.2
1374.9,50017.6
1374.5,49888.2
1374.1,49417.6
1373.7,50002.9
1373.3,49188.2
1372.9,49517.6
1372.5,49555.9
1372.1,48870.6
1371.7,49032.4
1371.3,49147.1
1370.9,48623.5
1370.5,49238.2
1370.1,48547.1
1369.7,49523.5
1369.3,48688.2
1368.9,49038.2
1368.5,48650
1368.1,49044.1
1367.7,48835.3
1367.3,47761.8
1366.9,47967.6
1366.5,48835.3
1366.1,48502.9
1365.7,47950
1365.3,48108.8
1364.9,48211.8
1364.5,47979.4
1364.1,47997.1
1363.7,48064.7
1363.3,47858.8
1362.9,47520.6
1362.5,48029.4
1362.1,47435.3
1361.7,47794.1
1361.3,47808.8
1360.9,47414.7
1360.5,47420.6
1360.1,47120.6
1359.7,46455.9
1359.3,47482.4
1358.9,47494.1
1358.5,46758.8
1358.1,46970.6
1357.7,46176.5
1357.3,46620.6
1356.9,46688.2
1356.5,46820.6
1356.1,45773.5
1355.7,45855.9
1355.3,46870.6
1354.9,46255.9
1354.5,46123.5
1354.1,46100
1353.7,45591.2
1353.3,45882.4
1352.9,45488.2
1352.5,46035.3
1352.1,45141.2
1351.7,46411.8
1351.3,45264.7
1350.9,44929.4
1350.5,45597.1
1350.1,45161.8
1349.7,45314.7
1349.3,45179.4
1348.9,44714.7
1348.5,44897.1
1348.1,44997.1
1347.7,45117.6
1347.3,44467.6
1346.9,44623.5
1346.5,45064.7
1346.1,44805.9
1345.7,44826.5
1345.3,45152.9
1344.9,44926.5
1344.5,44767.6
1344.1,44608.8
1343.7,44582.4
1343.3,44179.4
1342.9,43938.2
1342.5,43873.5
1342.1,44152.9
1341.7,43805.9
1341.3,44123.5
1340.9,43541.2
1340.5,43514.7
1340.1,44005.9
1339.7,44108.8
1339.3,44038.2
1338.9,43682.4
1338.5,43985.3
1338.1,43341.2
1337.7,43388.2
1337.3,42147.1
1336.9,43370.6
1336.5,42391.2
1336.1,43211.8
