,
,
Characteristic Energy eV,1486.6
BE_Sur1 1,CPS_Sur1 1
1398.5,26747.6
1398.1,27602.4
1397.7,27445.2
1397.3,27571.4
1396.9,27635.7
1396.5,27673.8
1396.1,27359.5
1395.7,27176.2
1395.3,27338.1
1394.9,27190.5
1394.5,27438.1
1394.1,27350
1393.7,26954.8
1393.3,27078.6
1392.9,26569
1392.5,27276.2
1392.1,27419
1391.7,27109.5
1391.3,27116.7
1390.9,27114.3
1390.5,26731
1390.1,27354.8
1389.7,27216.7
1389.3,27116.7
1388.9,27126.2
1388.5,26642.9
1388.1,26645.2
1387.7,26954.8
1387.3,27190.5
1386.9,26988.1
1386.5,27095.2
1386.1,26557.1
1385.7,26783.3
1385.3,26842.9
1384.9,26192.9
1384.5,26854.8
1384.1,26561.9
1383.7,26554.8
1383.3,26497.6
1382.9,26547.6
1382.5,26288.1
1382.1,26938.1
1381.7,26747.6
1381.3,26497.6
1380.9,26485.7
1380.5,26783.3
1380.1,26114.3
1379.7,26109.5
1379.3,26507.1
1378.9,26178.6
1378.5,26488.1
1378.1,26316.7
1377.7,26650
1377.3,26333.3
1376.9,26271.4
1376.5,26016.7
1376.1,26061.9
1375.7,26026.2
1375.3,25973.8
1374.9,26214.3
1374.5,26083.3
1374.1,25807.1
1373.7,25771.4
1373.3,25426.2
1372.9,26031
1372.5,25900
1372.1,25904.8
1371.7,25773.8
1371.3,25578.6
1370.9,25904.8
1370.5,25611.9
1370.1,25790.5
1369.7,25769
1369.3,26109.5
1368.9,25469
1368.5,25583.3
1368.1,24909.5
1367.7,26147.6
1367.3,25831
1366.9,25692.9
1366.5,24966.7
1366.1,26026.2
1365.7,25723.8
1365.3,25345.2
1364.9,25619
1364.5,25478.6
1364.1,24964.3
1363.7,25216.7
1363.3,25164.3
1362.9,25273.8
1362.5,25028.6
1362.1,25609.5
1361.7,25204.8
1361.3,25092.9
1360.9,25304.8
1360.5,25590.5
1360.1,24940.5
1359.7,25064.3
1359.3,25259.5
1358.9,25552.4
1358.5,25290.5
1358.1,24578.6
1357.7,24697.6
1357.3,25328.6
1356.9,25419
1356.5,24392.9
1356.1,25152.4
1355.7,24526.2
1355.3,25178.6
1354.9,24740.5
1354.5,25331
1354.1,24704.8
1353.7,24585.7
1353.3,25059.5
1352.9,24419
1352.5,24307.1
1352.1,24538.1
1351.7,24442.9
1351.3,24711.9
1350.9,25050
1350.5,24595.2
1350.1,24847.6
1349.7,24559.5
1349.3,24116.7
1348.9,24404.8
1348.5,24245.2
1348.1,24028.6
1347.7,24392.9
1347.3,24057.1
1346.9,24033.3
1346.5,24395.2
1346.1,23692.9
1345.7,23885.7
1345.3,23900
1344.9,24300
1344.5,24266.7
1344.1,24226.2
1343.7,23835.7
1343.3,24171.4
1342.9,24392.9
1342.5,24119
1342.1,24438.1
1341.7,24038.1
1341.3,24383.3
1340.9,24002.4
1340.5,24097.6
1340.1,24381
1339.7,24266.7
1339.3,24185.7
1338.9,24028.6
1338.5,24057.1
1338.1,23826.2
1337.7,23626.2
1337.3,23750
1336.9,23395.2
1336.5,23857.1
1336.1,23614.3
1335.7,23540.5
1335.3,23678.6
1334.9,23257.1
1334.5,23600
