,
,
Characteristic Energy eV,1486.6
BE_Sur1 1,CPS_Sur1 1
1398.6,22244.1
1398.2,22452.9
1397.8,22332.4
1397.4,22380.9
1397,22052.9
1396.6,22014.7
1396.2,22217.6
1395.8,22189.7
1395.4,22102.9
1395,22085.3
1394.6,21742.6
1394.2,21947.1
1393.8,21910.3
1393.4,21877.9
1393,21798.5
1392.6,21900
1392.2,22267.6
1391.8,21322.1
1391.4,21341.2
1391,21472.1
1390.6,21620.6
1390.2,21722.1
1389.8,21269.1
1389.4,21688.2
1389,21630.9
1388.6,21575
1388.2,21333.8
1387.8,21932.4
1387.4,21075
1387,21322.1
1386.6,21511.8
1386.2,21591.2
1385.8,21369.1
1385.4,21201.5
1385,21110.3
1384.6,21569.1
1384.2,21298.5
1383.8,21425
1383.4,21119.1
1383,21011.8
1382.6,21298.5
1382.2,20800
1381.8,21098.5
1381.4,21048.5
1381,20880.9
1380.6,21055.9
1380.2,20925
1379.8,21127.9
1379.4,21061.8
1379,20791.2
1378.6,21164.7
1378.2,20702.9
1377.8,20597.1
1377.4,21066.2
1377,20595.6
1376.6,21019.1
1376.2,20863.2
1375.8,20998.5
1375.4,20788.2
1375,20888.2
1374.6,20676.5
1374.2,20836.8
1373.8,20566.2
1373.4,20452.9
1373,20625
1372.6,20452.9
1372.2,20532.4
1371.8,20825
1371.4,20386.8
1371,20869.1
1370.6,20335.3
1370.2,20405.9
1369.8,20477.9
1369.4,20522.1
1369,20244.1
1368.6,20508.8
1368.2,20348.5
1367.8,20004.4
1367.4,20401.5
1367,20250
1366.6,20179.4
1366.2,20305.9
1365.8,20148.5
1365.4,19770.6
1365,20169.1
1364.6,20380.9
1364.2,20126.5
1363.8,20319.1
1363.4,20210.3
1363,20242.6
1362.6,20352.9
1362.2,19638.2
1361.8,20414.7
1361.4,19845.6
1361,20275
1360.6,20038.2
1360.2,19892.6
1359.8,20310.3
1359.4,19676.5
1359,20347.1
1358.6,20079.4
1358.2,19767.6
1357.8,19922.1
1357.4,19751.5
1357,20045.6
1356.6,19916.2
1356.2,20250
1355.8,19982.4
1355.4,20057.4
1355,20183.8
1354.6,20097.1
1354.2,20170.6
1353.8,19700
1353.4,19788.2
1353,19617.6
1352.6,19764.7
1352.2,19530.9
1351.8,19760.3
1351.4,19585.3
1351,19717.6
1350.6,19952.9
1350.2,19682.4
1349.8,19901.5
1349.4,19791.2
1349,19722.1
1348.6,19510.3
1348.2,19472.1
1347.8,19883.8
1347.4,19573.5
1347,19741.2
1346.6,19588.2
1346.2,19701.5
1345.8,19627.9
1345.4,19516.2
1345,19563.2
1344.6,19435.3
1344.2,19689.7
1343.8,19442.6
1343.4,19655.9
1343,19738.2
1342.6,19657.4
1342.2,19610.3
1341.8,19294.1
1341.4,19239.7
1341,19367.6
1340.6,19492.6
1340.2,19776.5
1339.8,19469.1
1339.4,19623.5
1339,19186.8
1338.6,19283.8
1338.2,19189.7
1337.8,19666.2
1337.4,19091.2
1337,19267.6
1336.6,18942.6
1336.2,19108.8
1335.8,19072.1
1335.4,19172.1
1335,19220.6
1334.6,18963.2
1334.2,19039.7
1333.8,19180.9
1333.4,18936.8
1333,19175
1332.6,18814.7
