,
,
Characteristic Energy eV,1486.6
BE_Sur1 1,CPS_Sur1 1
1398.8,64882.4
1398.4,64867.6
1398,64291.2
1397.6,65250
1397.2,64000
1396.8,63938.2
1396.4,64811.8
1396,63235.3
1395.6,64244.1
1395.2,64332.4
1394.8,63888.2
1394.4,63770.6
1394,63608.8
1393.6,62832.4
1393.2,64129.4
1392.8,63408.8
1392.4,63073.5
1392,62947.1
1391.6,62894.1
1391.2,62958.8
1390.8,62514.7
1390.4,62326.5
1390,61800
1389.6,62529.4
1389.2,62417.6
1388.8,61908.8
1388.4,61388.2
1388,62458.8
1387.6,61558.8
1387.2,62088.2
1386.8,61414.7
1386.4,61411.8
1386,61129.4
1385.6,61505.9
1385.2,60779.4
1384.8,61044.1
1384.4,61179.4
1384,61541.2
1383.6,60317.6
1383.2,60029.4
1382.8,59552.9
1382.4,60405.9
1382,59958.8
1381.6,59788.2
1381.2,60411.8
1380.8,59605.9
1380.4,60891.2
1380,59258.8
1379.6,58732.4
1379.2,59102.9
1378.8,58700
1378.4,58655.9
1378,59067.6
1377.6,58332.4
1377.2,58682.4
1376.8,58888.2
1376.4,58376.5
1376,57532.4
1375.6,58247.1
1375.2,57711.8
1374.8,57197.1
1374.4,57964.7
1374,57405.9
1373.6,57605.9
1373.2,57979.4
1372.8,57476.5
1372.4,56279.4
1372,56667.6
1371.6,56917.6
1371.2,56914.7
1370.8,56220.6
1370.4,56288.2
1370,56670.6
1369.6,56376.5
1369.2,56276.5
1368.8,56532.4
1368.4,56226.5
1368,56650
1367.6,55855.9
1367.2,55470.6
1366.8,55988.2
1366.4,54882.4
1366,55494.1
1365.6,55394.1
1365.2,55014.7
1364.8,55355.9
1364.4,54264.7
1364,55217.6
1363.6,54455.9
1363.2,54576.5
1362.8,54114.7
1362.4,54714.7
1362,54332.4
1361.6,53400
1361.2,53691.2
1360.8,54855.9
1360.4,54364.7
1360,53761.8
1359.6,53620.6
1359.2,53829.4
1358.8,53544.1
1358.4,53244.1
1358,54273.5
1357.6,52711.8
1357.2,52914.7
1356.8,52714.7
1356.4,53520.6
1356,53097.1
1355.6,52111.8
1355.2,52464.7
1354.8,52552.9
1354.4,52029.4
1354,52258.8
1353.6,51344.1
1353.2,51070.6
1352.8,52141.2
1352.4,51950
1352,51544.1
1351.6,51297.1
1351.2,51855.9
1350.8,51188.2
1350.4,51097.1
1350,51041.2
1349.6,51197.1
1349.2,51047.1
1348.8,51158.8
1348.4,50823.5
1348,50676.5
1347.6,50264.7
1347.2,50450
1346.8,50317.6
1346.4,50564.7
1346,50305.9
1345.6,49585.3
1345.2,50808.8
1344.8,49991.2
1344.4,49255.9
1344,50200
1343.6,49573.5
1343.2,49135.3
1342.8,50288.2
1342.4,49408.8
1342,49344.1
1341.6,50220.6
1341.2,49188.2
1340.8,49397.1
1340.4,49738.2
1340,49061.8
1339.6,48876.5
1339.2,49470.6
1338.8,49058.8
1338.4,48405.9
1338,48576.5
1337.6,47597.1
1337.2,48052.9
1336.8,48144.1
1336.4,47476.5
1336,47361.8
1335.6,48373.5
1335.2,46923.5
1334.8,47661.8
1334.4,46929.4
1334,47232.4
1333.6,47014.7
1333.2,46632.4
