,
,
Characteristic Energy eV,1486.6
BE_Sur1 1,CPS_Sur1 1
1399.6,61152.9
1399.2,61667.6
1398.8,60585.3
1398.4,61094.1
1398,61197.1
1397.6,60747.1
1397.2,60035.3
1396.8,60800
1396.4,60985.3
1396,60041.2
1395.6,60935.3
1395.2,60350
1394.8,60920.6
1394.4,59829.4
1394,60355.9
1393.6,59985.3
1393.2,60617.6
1392.8,60438.2
1392.4,60347.1
1392,59944.1
1391.6,59341.2
1391.2,59585.3
1390.8,59864.7
1390.4,60097.1
1390,59894.1
1389.6,59211.8
1389.2,58826.5
1388.8,59735.3
1388.4,59620.6
1388,60067.6
1387.6,59235.3
1387.2,58735.3
1386.8,58620.6
1386.4,59505.9
1386,58994.1
1385.6,58529.4
1385.2,58888.2
1384.8,57529.4
1384.4,58261.8
1384,57761.8
1383.6,57838.2
1383.2,58073.5
1382.8,58055.9
1382.4,58173.5
1382,57970.6
1381.6,57729.4
1381.2,57950
1380.8,57308.8
1380.4,57520.6
1380,57238.2
1379.6,57279.4
1379.2,57452.9
1378.8,56264.7
1378.4,56620.6
1378,56232.4
1377.6,57473.5
1377.2,57061.8
1376.8,57223.5
1376.4,56432.4
1376,56370.6
1375.6,56864.7
1375.2,56350
1374.8,56288.2
1374.4,55897.1
1374,56467.6
1373.6,56064.7
1373.2,55841.2
1372.8,55405.9
1372.4,56085.3
1372,55800
1371.6,55176.5
1371.2,55794.1
1370.8,55402.9
1370.4,55100
1370,55620.6
1369.6,54591.2
1369.2,55370.6
1368.8,54994.1
1368.4,54152.9
1368,54852.9
1367.6,54211.8
1367.2,54314.7
1366.8,53576.5
1366.4,54835.3
1366,53876.5
1365.6,53811.8
1365.2,54429.4
1364.8,53941.2
1364.4,54829.4
1364,53638.2
1363.6,53350
1363.2,54532.4
1362.8,53811.8
1362.4,54326.5
1362,53826.5
1361.6,52891.2
1361.2,53197.1
1360.8,53488.2
1360.4,54291.2
1360,53408.8
1359.6,53426.5
1359.2,52664.7
1358.8,53000
1358.4,52141.2
1358,52347.1
1357.6,52717.6
1357.2,52305.9
1356.8,52226.5
1356.4,51994.1
1356,52608.8
1355.6,52114.7
1355.2,51508.8
1354.8,51797.1
1354.4,51923.5
1354,51788.2
1353.6,51876.5
1353.2,51364.7
1352.8,50976.5
1352.4,50814.7
1352,50994.1
1351.6,50941.2
1351.2,50623.5
1350.8,50826.5
1350.4,50479.4
1350,51547.1
1349.6,51047.1
1349.2,50597.1
1348.8,50394.1
1348.4,49714.7
1348,50055.9
1347.6,50555.9
1347.2,49988.2
1346.8,50338.2
1346.4,49829.4
1346,49776.5
1345.6,49832.4
1345.2,49788.2
1344.8,49241.2
1344.4,49614.7
1344,49291.2
1343.6,49676.5
1343.2,49429.4
1342.8,49720.6
1342.4,49450
1342,48950
1341.6,49005.9
1341.2,48894.1
1340.8,48997.1
1340.4,48994.1
1340,47844.1
1339.6,48652.9
1339.2,48582.4
1338.8,48694.1
1338.4,47291.2
1338,48314.7
1337.6,47900
1337.2,47770.6
1336.8,48132.4
1336.4,47726.5
1336,47994.1
1335.6,47397.1
1335.2,48194.1
1334.8,47597.1
1334.4,47829.4
1334,47785.3
