,
,
Characteristic Energy eV,1486.6
BE_Sur1 1,CPS_Sur1 1
1399.3,29397.1
1398.9,30452.9
1398.5,29914.7
1398.1,29529.4
1397.7,30152.9
1397.3,29650
1396.9,29179.4
1396.5,29311.8
1396.1,29291.2
1395.7,29785.3
1395.3,29623.5
1394.9,29994.1
1394.5,29679.4
1394.1,29138.2
1393.7,29661.8
1393.3,30023.5
1392.9,29905.9
1392.5,29100
1392.1,29508.8
1391.7,29808.8
1391.3,28938.2
1390.9,29152.9
1390.5,29917.6
1390.1,29638.2
1389.7,29488.2
1389.3,29526.5
1388.9,29111.8
1388.5,29979.4
1388.1,29370.6
1387.7,28914.7
1387.3,29317.6
1386.9,28991.2
1386.5,29329.4
1386.1,29138.2
1385.7,29338.2
1385.3,29255.9
1384.9,29302.9
1384.5,29164.7
1384.1,29179.4
1383.7,28820.6
1383.3,28708.8
1382.9,28329.4
1382.5,29208.8
1382.1,29235.3
1381.7,28511.8
1381.3,28838.2
1380.9,29073.5
1380.5,28505.9
1380.1,28623.5
1379.7,28661.8
1379.3,28502.9
1378.9,28358.8
1378.5,28088.2
1378.1,28285.3
1377.7,27850
1377.3,28588.2
1376.9,28017.6
1376.5,28105.9
1376.1,27661.8
1375.7,28088.2
1375.3,28085.3
1374.9,27900
1374.5,28544.1
1374.1,28294.1
1373.7,27526.5
1373.3,27841.2
1372.9,28705.9
1372.5,27458.8
1372.1,27102.9
1371.7,27644.1
1371.3,28114.7
1370.9,28094.1
1370.5,27108.8
1370.1,27514.7
1369.7,27629.4
1369.3,27444.1
1368.9,27370.6
1368.5,27338.2
1368.1,27991.2
1367.7,27541.2
1367.3,28067.6
1366.9,27291.2
1366.5,26738.2
1366.1,27317.6
1365.7,27517.6
1365.3,27120.6
1364.9,27300
1364.5,27411.8
1364.1,27450
1363.7,26855.9
1363.3,26894.1
1362.9,26850
1362.5,27197.1
1362.1,27364.7
1361.7,26958.8
1361.3,27076.5
1360.9,26894.1
1360.5,27020.6
1360.1,26982.4
1359.7,26144.1
1359.3,26302.9
1358.9,26347.1
1358.5,26632.4
1358.1,26591.2
1357.7,26447.1
1357.3,26529.4
1356.9,26500
1356.5,26214.7
1356.1,26444.1
1355.7,26050
1355.3,26261.8
1354.9,26108.8
1354.5,25750
1354.1,26494.1
1353.7,25638.2
1353.3,25767.6
1352.9,26700
1352.5,25926.5
1352.1,26285.3
1351.7,26291.2
1351.3,25664.7
1350.9,26082.4
1350.5,26079.4
1350.1,25570.6
1349.7,26008.8
1349.3,25785.3
1348.9,25741.2
1348.5,25352.9
1348.1,25588.2
1347.7,25388.2
1347.3,25511.8
1346.9,25685.3
1346.5,25676.5
1346.1,25050
1345.7,25200
1345.3,25055.9
1344.9,24835.3
1344.5,25182.4
1344.1,25182.4
1343.7,25000
1343.3,25270.6
1342.9,25229.4
1342.5,25155.9
1342.1,25505.9
1341.7,25364.7
1341.3,24376.5
1340.9,25329.4
1340.5,24791.2
1340.1,24702.9
1339.7,24585.3
1339.3,24526.5
1338.9,24694.1
1338.5,24632.4
1338.1,25155.9
1337.7,24617.6
1337.3,24823.5
1336.9,24779.4
1336.5,24220.6
1336.1,24794.1
1335.7,24350
