,,
,,
Characteristic Energy eV,1486.6,Acquisition Time s
BE_Sur1 1,CPS_Sur1 1,Background_Sur1 1
1014.6,17655.9,17655.9
1014.2,17391.2,17391.2
1013.8,17547.1,17547.1
1013.4,17223.5,17223.5
1013,16932.4,16932.4
1012.6,17341.2,17341.2
1012.2,16938.2,16938.2
1011.8,17461.8,17461.8
1011.4,17408.8,17408.8
1011,17247.1,17247.1
1010.6,17720.6,17720.6
1010.2,16879.4,16879.4
1009.8,17291.2,17291.2
1009.4,17482.4,17482.4
1009,17602.9,17602.9
1008.6,17470.6,17470.6
1008.2,17252.9,17252.9
1007.8,17811.8,17811.8
1007.4,17614.7,17614.7
1007,17661.8,17661.8
1006.6,17732.4,17732.4
1006.2,17832.4,17832.4
1005.8,17829.4,17829.4
1005.4,17629.4,17629.4
1005,18526.5,18526.5
1004.6,17605.9,17605.9
1004.2,18420.6,18420.6
1003.8,18355.9,18355.9
1003.4,18276.5,18276.5
1003,18361.8,18361.8
1002.6,18400,18400
1002.2,18258.8,18258.8
1001.8,18352.9,18352.9
1001.4,18123.5,18123.5
1001,18011.8,18011.8
1000.6,18458.8,18458.8
1000.2,18350,18350
999.8,18702.9,18702.9
999.4,18314.7,18314.7
999,18700,18700
998.6,18255.9,18255.9
998.2,18364.7,18364.7
997.8,18464.7,18464.7
997.4,18097.1,18097.1
997,17955.9,17955.9
996.6,17541.2,17541.2
996.2,18020.6,18020.6
995.8,18382.4,18382.4
995.4,18038.2,18038.2
995,17723.5,17723.5
994.6,18232.4,18232.4
994.2,18217.6,18217.6
993.8,18102.9,18102.9
993.4,17658.8,17658.8
993,17844.1,17844.1
992.6,17717.6,17717.6
992.2,17867.6,17867.6
991.8,17741.2,17741.2
991.4,17920.6,17920.6
991,17817.6,17817.6
990.6,17364.7,17364.7
990.2,17717.6,17717.6
989.8,17338.2,17338.2
989.4,18188.2,18188.2
989,17258.8,17258.8
988.6,17852.9,17852.9
988.2,17479.4,17479.4
987.8,17508.8,17508.8
987.4,17635.3,17635.3
987,17717.6,17717.6
986.6,17711.8,17711.8
986.2,17608.8,17608.8
985.8,17558.8,17558.8
985.4,17673.5,17673.5
985,17673.5,17673.5
984.6,17685.3,17685.3
984.2,17685.3,17685.3
983.8,17788.2,17788.2
983.4,17820.6,17820.6
983,18276.5,18276.5
982.6,18300,18300
982.2,18526.5,18526.5
981.8,18361.8,18361.8
981.4,18435.3,18435.3
981,19144.1,19144.1
980.6,19126.5,19126.5
980.2,19344.1,19344.1
979.8,19994.1,19994.1
979.4,19629.4,19629.4
979,20032.4,20032.4
978.6,19802.9,19802.9
978.2,19947.1,19947.1
977.8,19955.9,19955.9
977.4,19873.5,19873.5
977,20358.8,20358.8
976.6,20208.8,20208.8
976.2,20485.3,20485.3
975.8,19958.8,19958.8
975.4,20038.2,20038.2
975,19911.8,19911.8
974.6,19270.6,19270.6
974.2,19929.4,19929.4
973.8,19138.2,19138.2
973.4,19500,19500
973,18614.7,18614.7
972.6,18394.1,18394.1
972.2,18458.8,18458.8
971.8,18423.5,18423.5
971.4,17967.6,17967.6
971,18105.9,18105.9
970.6,17582.4,17582.4
970.2,17702.9,17702.9
969.8,17285.3,17285.3
969.4,17552.9,17552.9
969,17223.5,17223.5
968.6,17267.6,17267.6
968.2,16961.8,16961.8
967.8,16638.2,16638.2
967.4,16794.1,16794.1
967,16967.6,16967.6
966.6,16423.5,16423.5
966.2,16685.3,16685.3
965.8,16647.1,16647.1
965.4,16597.1,16597.1
965,16688.2,16688.2
964.6,16532.4,16532.4
964.2,16323.5,16323.5
963.8,16458.8,16458.8
963.4,16617.6,16617.6
963,16638.2,16638.2
962.6,16150,16150
962.2,16558.8,16558.8
961.8,16632.4,16632.4
961.4,16852.9,16852.9
961,17008.8,17008.8
960.6,16576.5,16576.5
960.2,15973.5,15973.5
959.8,16773.5,16773.5
959.4,16694.1,16694.1
959,16450,16450
958.6,16667.6,16667.6
958.2,16452.9,16452.9
957.8,16105.9,16105.9
957.4,16635.3,16635.3
957,16423.5,16423.5
956.6,16617.6,16617.6
956.2,16585.3,16585.3
955.8,16517.6,16517.6
955.4,16250,16250
955,16597.1,16597.1
954.6,16447.1,16447.1
954.2,16944.1,16944.1
953.8,17132.4,17132.4
953.4,16770.6,16770.6
953,17079.4,17079.4
952.6,16805.9,16805.9
952.2,16929.4,16929.4
951.8,16864.7,16864.7
951.4,17029.4,17029.4
951,17161.8,17161.8
950.6,17023.5,17023.5
950.2,16626.5,16626.5
949.8,17052.9,17052.9
949.4,16300,16300
949,16576.5,16576.5
948.6,16350,16350
948.2,16426.5,16426.5
947.8,15732.4,16215.7
947.4,16488.2,16219.2
947,15826.5,16222.6
946.6,16541.2,16226.1
946.2,16267.6,16229.6
945.8,16258.8,16233
945.4,16361.8,16236.5
945,16405.9,16240
944.6,16214.7,16243.5
944.2,16094.1,16246.9
943.8,16482.4,16250.4
943.4,16529.4,16253.9
943,17294.1,16257.4
942.6,16447.1,16260.8
942.2,16585.3,16264.3
941.8,16588.2,16267.8
941.4,16605.9,16271.2
941,16826.5,16274.7
940.6,16297.1,16278.2
940.2,16814.7,16281.7
939.8,16735.3,16285.1
939.4,16350,16288.6
939,16552.9,16292.1
938.6,16664.7,16295.5
938.2,16723.5,16299
937.8,16308.8,16302.5
937.4,16882.4,16306
937,16538.2,16309.4
936.6,16350,16312.9
936.2,16658.8,16316.4
935.8,16335.3,16319.9
935.4,17123.5,16323.3
935,16505.9,16326.8
934.6,17282.4,16330.3
934.2,16991.2,16333.7
933.8,17252.9,16337.2
933.4,17367.6,16340.7
933,17402.9,16344.2
932.6,17091.2,16347.6
932.2,17591.2,16351.1
931.8,17717.6,16354.6
931.4,18308.8,16358
931,18505.9,16361.5
930.6,17894.1,16365
930.2,17529.4,16368.5
929.8,16600,16371.9
929.4,16729.4,16375.4
929,16217.6,16378.9
928.6,16329.4,16382.4
928.2,16600,16600
927.8,16467.6,16467.6
927.4,16558.8,16558.8
927,16582.4,16582.4
926.6,16929.4,16929.4
926.2,16344.1,16344.1
925.8,16291.2,16291.2
925.4,16294.1,16294.1
925,16552.9,16552.9
924.6,16750,16750
924.2,16497.1,16497.1
923.8,16402.9,16402.9
923.4,16729.4,16729.4
923,16864.7,16864.7
922.6,16367.6,16367.6
922.2,16373.5,16373.5
921.8,16629.4,16629.4
921.4,16555.9,16555.9
921,16655.9,16655.9
920.6,16917.6,16917.6
920.2,17185.3,17185.3
919.8,16961.8,16961.8
919.4,16667.6,16667.6
919,16420.6,16420.6
918.6,16623.5,16623.5
918.2,17155.9,17155.9
917.8,16758.8,16758.8
917.4,16494.1,16494.1
917,16355.9,16355.9
916.6,16588.2,16588.2
916.2,16450,16450
915.8,16920.6,16920.6
915.4,16738.2,16738.2
915,16561.8,16561.8
914.6,16950,16950
914.2,16947.1,16947.1
913.8,16973.5,16973.5
913.4,16764.7,16764.7
913,16411.8,16411.8
912.6,17308.8,17308.8
912.2,17170.6,17170.6
911.8,17135.3,17135.3
911.4,17167.6,17167.6
911,17158.8,17158.8
910.6,16711.8,16711.8
910.2,17070.6,17070.6
909.8,16644.1,16644.1
909.4,16770.6,16770.6
909,17135.3,17135.3
908.6,16723.5,16723.5
908.2,17458.8,17458.8
907.8,17264.7,17264.7
907.4,17232.4,17232.4
907,17105.9,17105.9
906.6,17476.5,17476.5
906.2,17420.6,17420.6
905.8,17397.1,17397.1
905.4,17305.9,17305.9
905,17429.4,17429.4
904.6,16885.3,16885.3
904.2,17123.5,17123.5
903.8,17479.4,17479.4
903.4,17823.5,17823.5
903,17282.4,17282.4
902.6,17141.2,17141.2
902.2,17402.9,17402.9
901.8,17444.1,17444.1
901.4,17135.3,17135.3
901,17473.5,17473.5
900.6,17505.9,17505.9
900.2,17641.2,17641.2
899.8,17320.6,17320.6
899.4,17700,17700
899,17511.8,17511.8
898.6,17567.6,17567.6
898.2,17282.4,17282.4
897.8,17797.1,17797.1
897.4,17447.1,17447.1
897,17976.5,17976.5
896.6,17997.1,17997.1
896.2,17702.9,17702.9
895.8,17585.3,17585.3
895.4,17388.2,17388.2
895,18008.8,18008.8
894.6,18114.7,18114.7
894.2,17664.7,17664.7
893.8,17826.5,17826.5
893.4,17558.8,17558.8
893,17494.1,17494.1
892.6,18117.6,18117.6
892.2,17544.1,17544.1
891.8,18017.6,18017.6
891.4,18067.6,18067.6
891,17526.5,17526.5
890.6,17964.7,17964.7
890.2,17720.6,17720.6
889.8,17835.3,17835.3
889.4,18305.9,18305.9
889,18064.7,18064.7
888.6,18376.5,18376.5
888.2,18302.9,18302.9
887.8,17997.1,17997.1
887.4,18035.3,18035.3
887,18082.4,18082.4
886.6,18523.5,18523.5
886.2,18102.9,18102.9
885.8,18220.6,18220.6
885.4,18400,18400
885,18391.2,18391.2
884.6,18576.5,18576.5
884.2,18323.5,18323.5
883.8,18897.1,18897.1
883.4,18758.8,18758.8
883,18473.5,18473.5
882.6,18729.4,18729.4
882.2,18329.4,18329.4
881.8,18726.5,18726.5
881.4,18800,18800
881,19055.9,19055.9
880.6,19079.4,19079.4
880.2,18385.3,18385.3
879.8,18970.6,18970.6
879.4,19158.8,19158.8
879,18952.9,18952.9
878.6,18614.7,18614.7
878.2,19702.9,19702.9
877.8,18676.5,18676.5
877.4,19488.2,19488.2
877,18700,18700
876.6,18873.5,18873.5
876.2,19155.9,19155.9
875.8,19014.7,19014.7
875.4,18502.9,18502.9
875,19488.2,19488.2
874.6,18973.5,18973.5
874.2,18873.5,18873.5
873.8,18626.5,18626.5
873.4,19082.4,19082.4
873,18755.9,18755.9
872.6,19064.7,19064.7
872.2,18932.4,18932.4
871.8,19150,19150
871.4,19032.4,19032.4
871,19229.4,19229.4
870.6,18997.1,18997.1
870.2,18838.2,18838.2
869.8,18817.6,18817.6
869.4,18932.4,18932.4
869,19138.2,19138.2
868.6,18550,18550
868.2,18800,18800
867.8,18570.6,18570.6
867.4,18723.5,18723.5
867,18814.7,18814.7
866.6,18664.7,18664.7
866.2,18976.5,18976.5
865.8,18873.5,18873.5
865.4,19255.9,19255.9
865,19541.2,19541.2
864.6,19794.1,19794.1
864.2,20023.5,20023.5
863.8,19958.8,19958.8
863.4,19914.7,19914.7
863,20114.7,20114.7
862.6,19808.8,19808.8
862.2,20826.5,20826.5
861.8,20435.3,20435.3
861.4,20914.7,20914.7
861,20747.1,20747.1
860.6,21214.7,21214.7
860.2,21470.6,21470.6
859.8,21011.8,21011.8
859.4,21276.5,21276.5
859,21097.1,21097.1
858.6,20632.4,20632.4
858.2,20632.4,20632.4
857.8,20420.6,20420.6
857.4,20750,20750
857,20479.4,20479.4
856.6,20955.9,20955.9
856.2,20294.1,20294.1
855.8,20497.1,20497.1
855.4,20285.3,20285.3
855,20361.8,20361.8
854.6,20405.9,20405.9
854.2,20247.1,20247.1
853.8,20658.8,20658.8
853.4,19997.1,19997.1
853,19808.8,19808.8
852.6,19844.1,19844.1
852.2,19982.4,19982.4
851.8,19850,19850
851.4,19461.8,19461.8
851,19814.7,19814.7
850.6,19705.9,19705.9
850.2,19244.1,19244.1
849.8,19232.4,19232.4
849.4,19029.4,19029.4
849,19208.8,19208.8
848.6,19117.6,19117.6
848.2,19408.8,19408.8
847.8,19117.6,19117.6
847.4,18773.5,18773.5
847,18964.7,18964.7
846.6,18808.8,18808.8
846.2,18852.9,18852.9
845.8,19044.1,19044.1
845.4,18820.6,18820.6
845,18629.4,18629.4
844.6,18502.9,18502.9
844.2,18400,18400
843.8,18350,18350
843.4,18832.4,18832.4
843,18258.8,18258.8
842.6,18714.7,18714.7
842.2,18435.3,18435.3
841.8,18729.4,18729.4
841.4,18335.3,18335.3
841,18520.6,18520.6
840.6,18947.1,18947.1
840.2,19032.4,19032.4
839.8,19302.9,19302.9
839.4,19588.2,19588.2
839,19323.5,19323.5
838.6,19676.5,19676.5
838.2,20126.5,20126.5
837.8,20226.5,20226.5
837.4,21029.4,21029.4
837,21761.8,21761.8
836.6,22585.3,22585.3
836.2,23161.8,23161.8
835.8,23502.9,23502.9
835.4,24497.1,24497.1
835,24885.3,24885.3
834.6,24941.2,24941.2
834.2,25482.4,25482.4
833.8,26008.8,26008.8
833.4,26447.1,26447.1
833,26473.5,26473.5
832.6,26350,26350
832.2,25508.8,25508.8
831.8,25400,25400
831.4,24647.1,24647.1
831,23620.6,23620.6
830.6,23382.4,23382.4
830.2,22479.4,22479.4
829.8,22797.1,22797.1
829.4,22294.1,22294.1
829,21841.2,21841.2
828.6,20950,20950
828.2,21055.9,21055.9
827.8,20767.6,20767.6
827.4,20570.6,20570.6
827,20397.1,20397.1
826.6,20085.3,20085.3
826.2,20038.2,20038.2
825.8,19364.7,19364.7
825.4,19382.4,19382.4
825,19226.5,19226.5
824.6,18547.1,18547.1
824.2,18155.9,18155.9
823.8,17632.4,17632.4
823.4,17008.8,17008.8
823,16655.9,16655.9
822.6,16529.4,16529.4
822.2,16452.9,16452.9
821.8,16426.5,16426.5
821.4,15511.8,15511.8
821,16105.9,16105.9
820.6,15455.9,15455.9
820.2,15773.5,15773.5
819.8,15591.2,15591.2
819.4,15800,15800
819,15517.6,15517.6
818.6,15600,15600
818.2,15414.7,15414.7
817.8,15941.2,15941.2
817.4,15679.4,15679.4
817,15870.6,15870.6
816.6,15523.5,15523.5
816.2,15852.9,15852.9
815.8,15908.8,15908.8
815.4,15741.2,15741.2
815,15158.8,15158.8
814.6,15429.4,15429.4
814.2,15394.1,15394.1
813.8,15258.8,15258.8
813.4,15573.5,15573.5
813,15364.7,15364.7
812.6,15352.9,15352.9
812.2,15423.5,15423.5
811.8,15588.2,15588.2
811.4,15279.4,15279.4
811,15085.3,15085.3
810.6,15300,15300
810.2,15355.9,15355.9
809.8,15614.7,15614.7
809.4,15417.6,15417.6
809,15208.8,15208.8
808.6,15652.9,15652.9
808.2,15470.6,15470.6
807.8,15564.7,15564.7
807.4,15697.1,15697.1
807,15205.9,15205.9
806.6,15314.7,15314.7
806.2,16091.2,16091.2
805.8,15291.2,15291.2
805.4,15423.5,15423.5
805,15123.5,15123.5
804.6,15370.6,15370.6
804.2,15814.7,15814.7
803.8,15841.2,15841.2
803.4,15341.2,15341.2
803,15347.1,15347.1
802.6,15632.4,15632.4
802.2,15738.2,15738.2
801.8,15452.9,15452.9
801.4,15526.5,15526.5
801,15711.8,15711.8
800.6,16179.4,16179.4
800.2,15897.1,15897.1
799.8,15135.3,15135.3
799.4,15738.2,15738.2
799,15611.8,15611.8
798.6,15629.4,15629.4
798.2,15479.4,15479.4
797.8,15694.1,15694.1
797.4,15697.1,15697.1
797,15676.5,15676.5
796.6,15479.4,15479.4
796.2,15885.3,15885.3
795.8,16038.2,16038.2
795.4,15891.2,15891.2
795,15714.7,15714.7
794.6,15879.4,15879.4
794.2,15514.7,15514.7
793.8,15897.1,15897.1
793.4,15844.1,15844.1
793,15867.6,15867.6
792.6,15444.1,15444.1
792.2,15932.4,15932.4
791.8,15961.8,15961.8
791.4,16029.4,16029.4
791,15644.1,15644.1
790.6,16291.2,16291.2
790.2,15991.2,15991.2
789.8,15955.9,15955.9
789.4,16014.7,16014.7
789,16226.5,16226.5
788.6,16161.8,16161.8
788.2,15964.7,15964.7
787.8,15926.5,15926.5
787.4,15800,15800
787,16044.1,16044.1
786.6,15970.6,15970.6
786.2,16352.9,16352.9
785.8,15988.2,15988.2
785.4,16132.4,16132.4
785,15664.7,15664.7
784.6,15844.1,15844.1
784.2,16102.9,16102.9
783.8,16332.4,16332.4
783.4,16447.1,16447.1
783,15908.8,15908.8
782.6,15855.9,15855.9
782.2,16317.6,16317.6
781.8,15976.5,15976.5
781.4,16129.4,16129.4
781,16173.5,16173.5
780.6,16579.4,16579.4
780.2,16241.2,16241.2
779.8,16220.6,16220.6
779.4,16223.5,16223.5
779,16252.9,16252.9
778.6,16205.9,16205.9
778.2,16282.4,16282.4
777.8,16485.3,16485.3
777.4,15976.5,15976.5
777,16623.5,16623.5
776.6,16120.6,16120.6
776.2,16488.2,16488.2
775.8,16558.8,16558.8
775.4,16579.4,16579.4
775,16520.6,16520.6
774.6,16341.2,16341.2
774.2,16732.4,16732.4
773.8,16208.8,16208.8
773.4,16091.2,16091.2
773,17067.6,17067.6
772.6,16482.4,16482.4
772.2,16285.3,16285.3
771.8,16667.6,16667.6
771.4,16611.8,16611.8
771,16585.3,16585.3
770.6,16497.1,16497.1
770.2,16850,16850
769.8,16755.9,16755.9
769.4,16514.7,16514.7
769,16667.6,16667.6
768.6,16711.8,16711.8
768.2,16652.9,16652.9
767.8,16432.4,16432.4
767.4,16685.3,16685.3
767,16664.7,16664.7
766.6,16823.5,16823.5
766.2,16997.1,16997.1
765.8,16317.6,16317.6
765.4,16685.3,16685.3
765,16697.1,16697.1
764.6,16555.9,16555.9
764.2,16441.2,16441.2
763.8,16667.6,16667.6
763.4,16700,16700
763,16832.4,16832.4
762.6,16697.1,16697.1
762.2,16735.3,16735.3
761.8,16964.7,16964.7
761.4,16826.5,16826.5
761,16776.5,16776.5
760.6,17082.4,17082.4
760.2,17202.9,17202.9
759.8,16661.8,16661.8
759.4,16644.1,16644.1
759,17058.8,17058.8
758.6,16920.6,16920.6
758.2,17594.1,17594.1
757.8,17155.9,17155.9
757.4,17102.9,17102.9
757,17155.9,17155.9
756.6,17032.4,17032.4
756.2,17102.9,17102.9
755.8,17179.4,17179.4
755.4,17094.1,17094.1
755,17505.9,17505.9
754.6,17238.2,17238.2
754.2,17041.2,17041.2
753.8,17100,17100
753.4,17050,17050
753,16464.7,16464.7
752.6,16902.9,16902.9
752.2,17370.6,17370.6
751.8,17294.1,17294.1
751.4,16950,16950
751,17588.2,17588.2
750.6,17205.9,17205.9
750.2,17426.5,17426.5
749.8,17235.3,17235.3
749.4,17208.8,17208.8
749,17120.6,17120.6
748.6,16997.1,16997.1
748.2,17358.8,17358.8
747.8,17188.2,17188.2
747.4,17332.4,17332.4
747,17291.2,17291.2
746.6,17352.9,17352.9
746.2,17064.7,17064.7
745.8,17188.2,17188.2
745.4,17497.1,17497.1
745,16958.8,16958.8
744.6,17085.3,17085.3
744.2,17150,17150
743.8,17570.6,17570.6
743.4,17323.5,17323.5
743,17173.5,17173.5
742.6,17232.4,17232.4
742.2,17894.1,17894.1
741.8,17455.9,17455.9
741.4,17561.8,17561.8
741,17455.9,17455.9
740.6,17544.1,17544.1
740.2,17176.5,17176.5
739.8,17755.9,17755.9
739.4,17550,17550
739,17482.4,17482.4
738.6,17344.1,17344.1
738.2,18176.5,18176.5
737.8,17608.8,17608.8
737.4,17494.1,17494.1
737,18241.2,18241.2
736.6,17511.8,17511.8
736.2,18111.8,18111.8
735.8,17844.1,17844.1
735.4,17547.1,17547.1
735,17982.4,17982.4
734.6,17732.4,17732.4
734.2,17823.5,17823.5
733.8,18250,18250
733.4,17708.8,17708.8
733,17408.8,17408.8
732.6,17388.2,17388.2
732.2,17623.5,17623.5
731.8,17358.8,17358.8
731.4,17614.7,17614.7
731,17461.8,17461.8
730.6,17147.1,17147.1
730.2,17820.6,17820.6
729.8,17994.1,17994.1
729.4,17350,17350
729,17002.9,17002.9
728.6,17344.1,17344.1
728.2,17561.8,17561.8
727.8,17220.6,17220.6
727.4,17405.9,17405.9
727,17085.3,17085.3
726.6,17767.6,17767.6
726.2,17341.2,17341.2
725.8,17891.2,17891.2
725.4,17658.8,17658.8
725,17217.6,17217.6
724.6,17650,17650
724.2,17561.8,17561.8
723.8,17623.5,17623.5
723.4,17994.1,17994.1
723,17897.1,17897.1
722.6,17429.4,17429.4
722.2,17973.5,17973.5
721.8,18123.5,18123.5
721.4,17964.7,17964.7
721,18023.5,18023.5
720.6,18288.2,18288.2
720.2,18352.9,18352.9
719.8,19002.9,19002.9
719.4,18720.6,18720.6
719,18370.6,18370.6
718.6,18926.5,18926.5
718.2,19094.1,19094.1
717.8,18979.4,18979.4
717.4,19452.9,19452.9
717,19079.4,19079.4
716.6,19097.1,19097.1
716.2,19208.8,19208.8
715.8,19088.2,19088.2
715.4,19005.9,19005.9
715,18641.2,18641.2
714.6,18973.5,18973.5
714.2,18120.6,18120.6
713.8,18950,18950
713.4,18723.5,18723.5
713,18547.1,18547.1
712.6,18732.4,18732.4
712.2,18902.9,18902.9
711.8,18958.8,18958.8
711.4,18926.5,18926.5
711,18647.1,18647.1
710.6,18779.4,18779.4
710.2,18917.6,18917.6
709.8,17911.8,17911.8
709.4,18576.5,18576.5
709,18623.5,18623.5
708.6,18452.9,18452.9
708.2,18808.8,18808.8
707.8,18394.1,18394.1
707.4,18700,18700
707,18647.1,18647.1
706.6,18864.7,18864.7
706.2,18782.4,18782.4
705.8,17976.5,17976.5
705.4,17911.8,17911.8
705,17158.8,17158.8
704.6,17079.4,17079.4
704.2,16750,16750
703.8,16576.5,16576.5
703.4,16679.4,16679.4
703,16129.4,16129.4
702.6,16438.2,16438.2
702.2,16235.3,16235.3
701.8,16258.8,16258.8
701.4,16258.8,16258.8
701,16114.7,16114.7
700.6,15773.5,15773.5
700.2,15691.2,15691.2
699.8,14952.9,14952.9
699.4,14700,14700
699,14476.5,14476.5
698.6,14264.7,14264.7
698.2,14252.9,14252.9
697.8,13864.7,13864.7
697.4,13923.5,13923.5
697,13444.1,13444.1
696.6,12738.2,12738.2
696.2,13291.2,13291.2
695.8,13267.6,13267.6
695.4,12514.7,12514.7
695,12447.1,12447.1
694.6,12385.3,12385.3
694.2,12223.5,12223.5
693.8,12208.8,12208.8
693.4,12002.9,12002.9
693,11832.4,11832.4
692.6,12047.1,11911.8
692.2,11855.9,11852.3
691.8,12385.3,11791
691.4,12964.7,11728
691,13450,11663.6
690.6,14970.6,11597.9
690.2,17817.6,11531.4
689.8,23197.1,11464.6
689.4,32611.8,11398.4
689,50026.5,11334.3
688.6,71064.7,11274.8
688.2,92226.5,11222.9
687.8,101129,11181.7
687.4,92555.9,11152.4
687,69602.9,11134.1
686.6,46302.9,11123.5
686.2,28497.1,11117.7
685.8,19873.5,11114.2
685.4,15994.1,11111.8
685,14779.4,11110.1
684.6,13814.7,11108.9
684.2,13229.4,11108.1
683.8,12550,11107.5
683.4,12264.7,11107.2
683,12020.6,11107
682.6,11750,11106.9
682.2,11097.1,11106.9
681.8,11120.6,11106.9
681.4,11102.9,11102.9
681,11002.9,11002.9
680.6,10744.1,10744.1
680.2,11100,11100
679.8,10844.1,10844.1
679.4,10597.1,10597.1
679,10802.9,10802.9
678.6,10588.2,10588.2
678.2,10494.1,10494.1
677.8,10635.3,10635.3
677.4,10635.3,10635.3
677,10641.2,10641.2
676.6,10655.9,10655.9
676.2,10764.7,10764.7
675.8,10376.5,10376.5
675.4,10941.2,10941.2
675,10908.8,10908.8
674.6,10350,10350
674.2,10708.8,10708.8
673.8,10744.1,10744.1
673.4,10676.5,10676.5
673,10850,10850
672.6,10558.8,10558.8
672.2,10717.6,10717.6
671.8,10891.2,10891.2
671.4,10773.5,10773.5
671,10652.9,10652.9
670.6,10658.8,10658.8
670.2,10626.5,10626.5
669.8,10761.8,10761.8
669.4,10758.8,10758.8
669,10700,10700
668.6,10738.2,10738.2
668.2,10605.9,10605.9
667.8,10505.9,10505.9
667.4,10535.3,10535.3
667,10782.4,10782.4
666.6,10611.8,10611.8
666.2,10888.2,10888.2
665.8,10305.9,10305.9
665.4,10508.8,10508.8
665,10788.2,10788.2
664.6,10723.5,10723.5
664.2,10852.9,10852.9
663.8,10776.5,10776.5
663.4,10755.9,10755.9
663,10897.1,10897.1
662.6,10458.8,10458.8
662.2,10711.8,10711.8
661.8,10547.1,10547.1
661.4,10594.1,10594.1
661,10694.1,10694.1
660.6,10976.5,10976.5
660.2,10417.6,10417.6
659.8,10785.3,10785.3
659.4,10711.8,10711.8
659,10861.8,10861.8
658.6,10735.3,10735.3
658.2,10935.3,10935.3
657.8,10502.9,10502.9
657.4,10847.1,10847.1
657,11138.2,11138.2
656.6,10714.7,10714.7
656.2,10826.5,10826.5
655.8,10879.4,10879.4
655.4,10850,10850
655,11050,11050
654.6,10788.2,10788.2
654.2,10805.9,10805.9
653.8,10967.6,10967.6
653.4,10782.4,10782.4
653,10850,10850
652.6,10958.8,10958.8
652.2,11214.7,11214.7
651.8,10973.5,10973.5
651.4,10870.6,10870.6
651,10923.5,10923.5
650.6,11294.1,11294.1
650.2,10858.8,10858.8
649.8,10697.1,10697.1
649.4,11044.1,11044.1
649,10835.3,10835.3
648.6,10952.9,10952.9
648.2,11076.5,11076.5
647.8,11388.2,11388.2
647.4,11376.5,11376.5
647,10973.5,10973.5
646.6,11102.9,11102.9
646.2,10694.1,10694.1
645.8,11150,11150
645.4,10820.6,10820.6
645,10911.8,10911.8
644.6,10958.8,10958.8
644.2,10820.6,10820.6
643.8,10926.5,10926.5
643.4,11058.8,11058.8
643,10714.7,10714.7
642.6,10655.9,10655.9
642.2,11000,11000
641.8,10897.1,10897.1
641.4,10600,10600
641,11070.6,11070.6
640.6,11097.1,11097.1
640.2,10994.1,10994.1
639.8,10864.7,10864.7
639.4,11155.9,11155.9
639,10850,10850
638.6,11267.6,11267.6
638.2,11273.5,11273.5
637.8,10661.8,10661.8
637.4,10944.1,10944.1
637,10773.5,10773.5
636.6,10917.6,10917.6
636.2,10944.1,10944.1
635.8,11082.4,11082.4
635.4,10720.6,10720.6
635,10976.5,10976.5
634.6,10829.4,10829.4
634.2,10700,10700
633.8,10985.3,10985.3
633.4,11064.7,11064.7
633,10691.2,10691.2
632.6,10808.8,10808.8
632.2,10717.6,10717.6
631.8,10882.4,10882.4
631.4,10794.1,10794.1
631,10600,10600
630.6,11023.5,11023.5
630.2,11058.8,11058.8
629.8,10932.4,10932.4
629.4,10670.6,10670.6
629,11079.4,11079.4
628.6,10779.4,10779.4
628.2,10650,10650
627.8,10667.6,10667.6
627.4,10894.1,10894.1
627,10779.4,10779.4
626.6,11173.5,11173.5
626.2,10829.4,10829.4
625.8,10726.5,10726.5
625.4,10750,10750
625,10723.5,10723.5
624.6,10520.6,10520.6
624.2,10900,10900
623.8,10782.4,10782.4
623.4,10758.8,10758.8
623,10561.8,10561.8
622.6,10655.9,10655.9
622.2,10682.4,10682.4
621.8,11041.2,11041.2
621.4,10779.4,10779.4
621,10994.1,10994.1
620.6,11014.7,11014.7
620.2,10811.8,10811.8
619.8,10782.4,10782.4
619.4,10800,10800
619,10694.1,10694.1
618.6,10852.9,10852.9
618.2,10994.1,10994.1
617.8,10832.4,10832.4
617.4,10852.9,10852.9
617,11029.4,11029.4
616.6,11052.9,11052.9
616.2,10864.7,10864.7
615.8,11005.9,11005.9
615.4,10788.2,10788.2
615,11026.5,11026.5
614.6,10802.9,10802.9
614.2,11170.6,11170.6
613.8,10902.9,10902.9
613.4,11200,11200
613,10941.2,10941.2
612.6,10947.1,10947.1
612.2,10855.9,10855.9
611.8,10847.1,10847.1
611.4,10917.6,10917.6
611,11082.4,11082.4
610.6,11041.2,11041.2
610.2,11232.4,11232.4
609.8,11058.8,11058.8
609.4,11061.8,11061.8
609,11105.9,11105.9
608.6,11067.6,11067.6
608.2,10817.6,10817.6
607.8,11082.4,11082.4
607.4,10917.6,10917.6
607,11329.4,11329.4
606.6,10891.2,10891.2
606.2,10902.9,10902.9
605.8,11191.2,11191.2
605.4,11102.9,11102.9
605,11170.6,11170.6
604.6,11044.1,11044.1
604.2,11479.4,11479.4
603.8,11135.3,11135.3
603.4,11055.9,11055.9
603,11273.5,11273.5
602.6,11288.2,11288.2
602.2,11041.2,11041.2
601.8,11320.6,11320.6
601.4,10967.6,10967.6
601,10938.2,10938.2
600.6,11064.7,11064.7
600.2,11247.1,11247.1
599.8,11182.4,11182.4
599.4,11558.8,11558.8
599,11126.5,11126.5
598.6,11250,11250
598.2,11326.5,11326.5
597.8,11114.7,11114.7
