Binding Energy/eV,Intensity
1242.9,24408.8
1242.5,24279.4
1242.1,24308.8
1241.7,24414.7
1241.3,24076.5
1240.9,24023.5
1240.5,24352.9
1240.1,24685.3
1239.7,23744.1
1239.3,24252.9
1238.9,23911.8
1238.5,24144.1
1238.1,24026.5
1237.7,24417.6
1237.3,24408.8
1236.9,24388.2
1236.5,24452.9
1236.1,24494.1
1235.7,24488.2
1235.3,24341.2
1234.9,24638.2
1234.5,24397.1
1234.1,24673.5
1233.7,25088.2
1233.3,24464.7
1232.9,25173.5
1232.5,24382.4
1232.1,24802.9
1231.7,25161.8
1231.3,24932.4
1230.9,25547.1
1230.5,25158.8
1230.1,25041.2
1229.7,25588.2
1229.3,25717.6
1228.9,25652.9
1228.5,25820.6
1228.1,26188.2
1227.7,25961.8
1227.3,25852.9
1226.9,26158.8
1226.5,26232.4
1226.1,26023.5
1225.7,25747.1
1225.3,26273.5
1224.9,25732.4
1224.5,25602.9
1224.1,25873.5
1223.7,26138.2
1223.3,26108.8
1222.9,25823.5
1222.5,25379.4
1222.1,25208.8
1221.7,25700.0
1221.3,25270.6
1220.9,25641.2
1220.5,25658.8
1220.1,25297.1
1219.7,24726.5
1219.3,25261.8
1218.9,25067.6
1218.5,24626.5
1218.1,25082.4
1217.7,24735.3
1217.3,24705.9
1216.9,24335.3
1216.5,24241.2
1216.1,23888.2
1215.7,24479.4
1215.3,23391.2
1214.9,23802.9
1214.5,23808.8
1214.1,23944.1
1213.7,23511.8
1213.3,23147.1
1212.9,23444.1
1212.5,23285.3
1212.1,23347.1
1211.7,23344.1
1211.3,23867.6
1210.9,24111.8
1210.5,23638.2
1210.1,23288.2
1209.7,23085.3
1209.3,23752.9
1208.9,24085.3
1208.5,23420.6
1208.1,23800.0
1207.7,23567.6
1207.3,24014.7
1206.9,23802.9
1206.5,23626.5
1206.1,23926.5
1205.7,23458.8
1205.3,23685.3
1204.9,23297.1
1204.5,23888.2
1204.1,24114.7
1203.7,23464.7
1203.3,23747.1
1202.9,23688.2
1202.5,23552.9
1202.1,23576.5
1201.7,24094.1
1201.3,23567.6
1200.9,23438.2
1200.5,23417.6
1200.1,23167.6
1199.7,24055.9
1199.3,23802.9
1198.9,24052.9
1198.5,23364.7
1198.1,23470.6
1197.7,23794.1
1197.3,24288.2
1196.9,24276.5
1196.5,24200.0
1196.1,23717.6
1195.7,23814.7
1195.3,24408.8
1194.9,24005.9
1194.5,24164.7
1194.1,24008.8
1193.7,24579.4
1193.3,24458.8
1192.9,24223.5
1192.5,23700.0
1192.1,24111.8
1191.7,24247.1
1191.3,24594.1
1190.9,24076.5
1190.5,23817.6
1190.1,24194.1
1189.7,24788.2
1189.3,24123.5
1188.9,24820.6
1188.5,23835.3
1188.1,24573.5
1187.7,24626.5
1187.3,24373.5
1186.9,24170.6
1186.5,24511.8
1186.1,24667.6
1185.7,24141.2
1185.3,24905.9
1184.9,24617.6
1184.5,24488.2
1184.1,24367.6
1183.7,24791.2
1183.3,24632.4
1182.9,25308.8
1182.5,24861.8
1182.1,24494.1
1181.7,24723.5
1181.3,24620.6
1180.9,24917.6
1180.5,25111.8
1180.1,25102.9
1179.7,24985.3
1179.3,24944.1
1178.9,24829.4
1178.5,24832.4
1178.1,24767.6
1177.7,24982.4
1177.3,25185.3
1176.9,25164.7
1176.5,25017.6
1176.1,25417.6
1175.7,24702.9
1175.3,25411.8
1174.9,24923.5
1174.5,24920.6
1174.1,25155.9
1173.7,25023.5
1173.3,24991.2
1172.9,25494.1
1172.5,25388.2
1172.1,25594.1
1171.7,25508.8
1171.3,25782.4
1170.9,25232.4
1170.5,25914.7
1170.1,25711.8
1169.7,25161.8
1169.3,25661.8
1168.9,25694.1
1168.5,25435.3
1168.1,25973.5
1167.7,25717.6
1167.3,25838.2
1166.9,25705.9
1166.5,25708.8
1166.1,25258.8
1165.7,25923.5
1165.3,25902.9
1164.9,26176.5
1164.5,25691.2
1164.1,25505.9
1163.7,25841.2
1163.3,25941.2
1162.9,25958.8
1162.5,26161.8
1162.1,25985.3
1161.7,26167.6
1161.3,26000.0
1160.9,26102.9
1160.5,25752.9
1160.1,26161.8
1159.7,26164.7
1159.3,26279.4
1158.9,25985.3
1158.5,26132.4
1158.1,25964.7
1157.7,26402.9
1157.3,26376.5
1156.9,26794.1
1156.5,26147.1
1156.1,26770.6
1155.7,26967.6
1155.3,26667.6
1154.9,26108.8
1154.5,26344.1
1154.1,26261.8
1153.7,25844.1
1153.3,26988.2
1152.9,26585.3
1152.5,26123.5
1152.1,26708.8
1151.7,26370.6
1151.3,26273.5
1150.9,26767.6
1150.5,26708.8
1150.1,26597.1
1149.7,26335.3
1149.3,26797.1
1148.9,27052.9
1148.5,26835.3
1148.1,27052.9
1147.7,26541.2
1147.3,26964.7
1146.9,26779.4
1146.5,27132.4
1146.1,27085.3
1145.7,27435.3
1145.3,26444.1
1144.9,27408.8
1144.5,26441.2
1144.1,27379.4
1143.7,27161.8
1143.3,27614.7
1142.9,27179.4
1142.5,26697.1
1142.1,27064.7
1141.7,27600.0
1141.3,27026.5
1140.9,27667.6
1140.5,26991.2
1140.1,27458.8
1139.7,27635.3
1139.3,27388.2
1138.9,27279.4
1138.5,27500.0
1138.1,27823.5
1137.7,27832.4
1137.3,27470.6
1136.9,27435.3
1136.5,27461.8
1136.1,27450.0
1135.7,27711.8
1135.3,28029.4
1134.9,27750.0
1134.5,27802.9
1134.1,27552.9
1133.7,27323.5
1133.3,27455.9
1132.9,27323.5
1132.5,27441.2
1132.1,28008.8
1131.7,28147.1
1131.3,28094.1
1130.9,27920.6
1130.5,28247.1
1130.1,28305.9
1129.7,28288.2
1129.3,27729.4
1128.9,28723.5
1128.5,27667.6
1128.1,28382.4
1127.7,28105.9
1127.3,28217.6
1126.9,28547.1
1126.5,28294.1
1126.1,28220.6
1125.7,28482.4
1125.3,28382.4
1124.9,28661.8
1124.5,28676.5
1124.1,28752.9
1123.7,28911.8
1123.3,28326.5
1122.9,28547.1
1122.5,28617.6
1122.1,28952.9
1121.7,28688.2
1121.3,28761.8
1120.9,28973.5
1120.5,28455.9
1120.1,28723.5
1119.7,28802.9
1119.3,29155.9
1118.9,28523.5
1118.5,28741.2
1118.1,28397.1
1117.7,27905.9
1117.3,28917.6
1116.9,28270.6
1116.5,28858.8
1116.1,29029.4
1115.7,28532.4
1115.3,29111.8
1114.9,28894.1
1114.5,29032.4
1114.1,28855.9
1113.7,28717.6
1113.3,29035.3
1112.9,29417.6
1112.5,29067.6
1112.1,29082.4
1111.7,29008.8
1111.3,29129.4
1110.9,29385.3
1110.5,29164.7
1110.1,29755.9
1109.7,29164.7
1109.3,28870.6
1108.9,29338.2
1108.5,29194.1
1108.1,29682.4
1107.7,29894.1
1107.3,29979.4
1106.9,29279.4
1106.5,29741.2
1106.1,29744.1
1105.7,29782.4
1105.3,29573.5
1104.9,29794.1
1104.5,29632.4
1104.1,29870.6
1103.7,29220.6
1103.3,29432.4
1102.9,29352.9
1102.5,29773.5
1102.1,29400.0
1101.7,29450.0
1101.3,29576.5
1100.9,29644.1
1100.5,29302.9
1100.1,29673.5
1099.7,29858.8
1099.3,30020.6
1098.9,29429.4
1098.5,29561.8
1098.1,29591.2
1097.7,29308.8
1097.3,30297.1
1096.9,29667.6
1096.5,29638.2
1096.1,29397.1
1095.7,29191.2
1095.3,29226.5
1094.9,29400.0
1094.5,29185.3
1094.1,29447.1
1093.7,29970.6
1093.3,29535.3
1092.9,29252.9
1092.5,29529.4
1092.1,29208.8
1091.7,29261.8
1091.3,29805.9
1090.9,29285.3
1090.5,29829.4
1090.1,29270.6
1089.7,29300.0
1089.3,29476.5
1088.9,29229.4
1088.5,29297.1
1088.1,29626.5
1087.7,28976.5
1087.3,29052.9
1086.9,30029.4
1086.5,29082.4
1086.1,29670.6
1085.7,29164.7
1085.3,29850.0
1084.9,29705.9
1084.5,29305.9
1084.1,29661.8
1083.7,29870.6
1083.3,29873.5
1082.9,29164.7
1082.5,29585.3
1082.1,29882.4
1081.7,30202.9
1081.3,30029.4
1080.9,29973.5
1080.5,29691.2
1080.1,29520.6
1079.7,29832.4
1079.3,29850.0
1078.9,30002.9
1078.5,29838.2
1078.1,29982.4
1077.7,30014.7
1077.3,29976.5
1076.9,30235.3
1076.5,30791.2
1076.1,29752.9
1075.7,30355.9
1075.3,30126.5
1074.9,30732.4
1074.5,30717.6
1074.1,29714.7
1073.7,30747.1
1073.3,30700.0
1072.9,30379.4
1072.5,30370.6
1072.1,30338.2
1071.7,30397.1
1071.3,30708.8
1070.9,30467.6
1070.5,30202.9
1070.1,30505.9
1069.7,30855.9
1069.3,30461.8
1068.9,30600.0
1068.5,30367.6
1068.1,30841.2
1067.7,30638.2
1067.3,30214.7
1066.9,30844.1
1066.5,30650.0
1066.1,31214.7
1065.7,30852.9
1065.3,30900.0
1064.9,30944.1
1064.5,30626.5
1064.1,30961.8
1063.7,30788.2
1063.3,30661.8
1062.9,30994.1
1062.5,30585.3
1062.1,31405.9
1061.7,31179.4
1061.3,31244.1
1060.9,31088.2
1060.5,31008.8
1060.1,31238.2
1059.7,30994.1
1059.3,31600.0
1058.9,31511.8
1058.5,31079.4
1058.1,31161.8
1057.7,30694.1
1057.3,31658.8
1056.9,31394.1
1056.5,31620.6
1056.1,31479.4
1055.7,31323.5
1055.3,31355.9
1054.9,32088.2
1054.5,31870.6
1054.1,31273.5
1053.7,32105.9
1053.3,31494.1
1052.9,31547.1
1052.5,31100.0
1052.1,31676.5
1051.7,31979.4
1051.3,31535.3
1050.9,32361.8
1050.5,32200.0
1050.1,31655.9
1049.7,31526.5
1049.3,32464.7
1048.9,32067.6
1048.5,31970.6
1048.1,31720.6
1047.7,32020.6
1047.3,31670.6
1046.9,32220.6
1046.5,31817.6
1046.1,31832.4
1045.7,32226.5
1045.3,32347.1
1044.9,32408.8
1044.5,32026.5
1044.1,32838.2
1043.7,32355.9
1043.3,32450.0
1042.9,32300.0
1042.5,32473.5
1042.1,32638.2
1041.7,33197.1
1041.3,32714.7
1040.9,32708.8
1040.5,32541.2
1040.1,32423.5
1039.7,33123.5
1039.3,32900.0
1038.9,32255.9
1038.5,33067.6
1038.1,32785.3
1037.7,32408.8
1037.3,32852.9
1036.9,32802.9
1036.5,32767.6
1036.1,33032.4
1035.7,32614.7
1035.3,32594.1
1034.9,33123.5
1034.5,33064.7
1034.1,32911.8
1033.7,33614.7
1033.3,32791.2
1032.9,33547.1
1032.5,32908.8
1032.1,33285.3
1031.7,32935.3
1031.3,32947.1
1030.9,33467.6
1030.5,33520.6
1030.1,34247.1
1029.7,33573.5
1029.3,33414.7
1028.9,33429.4
1028.5,33344.1
1028.1,33788.2
1027.7,33776.5
1027.3,33608.8
1026.9,33620.6
1026.5,33632.4
1026.1,33494.1
1025.7,33817.6
1025.3,33508.8
1024.9,33579.4
1024.5,33747.1
1024.1,34117.6
1023.7,33841.2
1023.3,34205.9
1022.9,33841.2
1022.5,34088.2
1022.1,33991.2
1021.7,33376.5
1021.3,34970.6
1020.9,34200.0
1020.5,35082.4
1020.1,34794.1
1019.7,34241.2
1019.3,34176.5
1018.9,35141.2
1018.5,34317.6
1018.1,34167.6
1017.7,34558.8
1017.3,34350.0
1016.9,34764.7
1016.5,33935.3
1016.1,34432.4
1015.7,34626.5
1015.3,34670.6
1014.9,35211.8
1014.5,35326.5
1014.1,35026.5
1013.7,34638.2
1013.3,34388.2
1012.9,34602.9
1012.5,34597.1
1012.1,33929.4
1011.7,34735.3
1011.3,34858.8
1010.9,34588.2
1010.5,35164.7
1010.1,34873.5
1009.7,34738.2
1009.3,34864.7
1008.9,34911.8
1008.5,34988.2
1008.1,34905.9
1007.7,34944.1
1007.3,35232.4
1006.9,35282.4
1006.5,35194.1
1006.1,34864.7
1005.7,35191.2
1005.3,35247.1
1004.9,35220.6
1004.5,35823.5
1004.1,35644.1
1003.7,36441.2
1003.3,35835.3
1002.9,36011.8
1002.5,36073.5
1002.1,36200.0
1001.7,35800.0
1001.3,36526.5
1000.9,36229.4
1000.5,36473.5
1000.1,36264.7
999.7,36550.0
999.3,35870.6
998.9,35982.4
998.5,36505.9
998.1,36505.9
997.7,36376.5
997.3,36564.7
996.9,36858.8
996.5,36317.6
996.1,36435.3
995.7,36000.0
995.3,36441.2
994.9,36150.0
994.5,36450.0
994.1,35814.7
993.7,35488.2
993.3,35844.1
992.9,36005.9
992.5,35552.9
992.1,35994.1
991.7,35664.7
991.3,35791.2
990.9,36355.9
990.5,35361.8
990.1,35011.8
989.7,35655.9
989.3,34950.0
988.9,35670.6
988.5,35420.6
988.1,35426.5
987.7,35988.2
987.3,35182.4
986.9,35291.2
986.5,35247.1
986.1,34947.1
985.7,35205.9
985.3,35302.9
984.9,35579.4
984.5,35147.1
984.1,35394.1
983.7,35964.7
983.3,36235.3
982.9,36091.2
982.5,36552.9
982.1,36570.6
981.7,36300.0
981.3,36814.7
980.9,37879.4
980.5,37226.5
980.1,37844.1
979.7,38055.9
979.3,38479.4
978.9,38332.4
978.5,38155.9
978.1,37885.3
977.7,38329.4
977.3,38926.5
976.9,38985.3
976.5,38952.9
976.1,39326.5
975.7,38902.9
975.3,38650.0
974.9,37814.7
974.5,37529.4
974.1,37188.2
973.7,36635.3
973.3,37020.6
972.9,36505.9
972.5,37058.8
972.1,36694.1
971.7,36026.5
971.3,35961.8
970.9,36026.5
970.5,35600.0
970.1,35317.6
969.7,34858.8
969.3,35085.3
968.9,34511.8
968.5,34138.2
968.1,34229.4
967.7,34173.5
967.3,33747.1
966.9,33529.4
966.5,33588.2
966.1,33455.9
965.7,33867.6
965.3,32814.7
964.9,33302.9
964.5,33808.8
964.1,33726.5
963.7,33970.6
963.3,34047.1
962.9,34600.0
962.5,34444.1
962.1,34626.5
961.7,35305.9
961.3,34494.1
960.9,34764.7
960.5,34344.1
960.1,33661.8
959.7,33255.9
959.3,33979.4
958.9,33738.2
958.5,32985.3
958.1,32832.4
957.7,33626.5
957.3,32847.1
956.9,33008.8
956.5,33150.0
956.1,33285.3
955.7,33255.9
955.3,33705.9
954.9,34244.1
954.5,34785.3
954.1,34855.9
953.7,35320.6
953.3,34985.3
952.9,35138.2
952.5,35400.0
952.1,35317.6
951.7,36029.4
951.3,36773.5
950.9,35629.4
950.5,35173.5
950.1,33579.4
949.7,32041.2
949.3,31776.5
948.9,31635.3
948.5,30932.4
948.1,31111.8
947.7,31005.9
947.3,30547.1
946.9,31114.7
946.5,30608.8
946.1,31050.0
945.7,31023.5
945.3,30894.1
944.9,30908.8
944.5,31341.2
944.1,31208.8
943.7,32744.1
943.3,33229.4
942.9,32929.4
942.5,32802.9
942.1,32170.6
941.7,32488.2
941.3,32252.9
940.9,32508.8
940.5,32211.8
940.1,31911.8
939.7,31676.5
939.3,31311.8
938.9,31108.8
938.5,31255.9
938.1,31141.2
937.7,30497.1
937.3,30161.8
936.9,30817.6
936.5,31276.5
936.1,31644.1
935.7,32385.3
935.3,32811.8
934.9,34073.5
934.5,34626.5
934.1,36082.4
933.7,35564.7
933.3,35920.6
932.9,34455.9
932.5,36879.4
932.1,38094.1
931.7,40264.7
931.3,41232.4
930.9,38258.8
930.5,33808.8
930.1,31097.1
929.7,29629.4
929.3,29267.6
928.9,28450.0
928.5,28376.5
928.1,28532.4
927.7,28341.2
927.3,28508.8
926.9,28379.4
926.5,28164.7
926.1,28344.1
925.7,28126.5
925.3,28041.2
924.9,28314.7
924.5,27829.4
924.1,28323.5
923.7,28229.4
923.3,28229.4
922.9,28564.7
922.5,28052.9
922.1,28176.5
921.7,28226.5
921.3,28923.5
920.9,28267.6
920.5,28532.4
920.1,28688.2
919.7,27844.1
919.3,27926.5
918.9,28547.1
918.5,28532.4
918.1,28388.2
917.7,27964.7
917.3,28329.4
916.9,28811.8
916.5,28532.4
916.1,28461.8
915.7,28729.4
915.3,28676.5
914.9,29129.4
914.5,28247.1
914.1,29055.9
913.7,28835.3
913.3,28758.8
912.9,29300.0
912.5,28823.5
912.1,29132.4
911.7,28564.7
911.3,28823.5
910.9,29164.7
910.5,28985.3
910.1,28511.8
909.7,28635.3
909.3,29070.6
908.9,29032.4
908.5,28626.5
908.1,29244.1
907.7,29117.6
907.3,28602.9
906.9,29367.6
906.5,29279.4
906.1,29608.8
905.7,29720.6
905.3,29694.1
904.9,29523.5
904.5,29247.1
904.1,29697.1
903.7,29355.9
903.3,29638.2
902.9,29394.1
902.5,29673.5
902.1,29511.8
901.7,29167.6
901.3,29597.1
900.9,29508.8
900.5,29664.7
900.1,29817.6
899.7,29920.6
899.3,29911.8
898.9,29829.4
898.5,29420.6
898.1,30073.5
897.7,30385.3
897.3,29750.0
896.9,30232.4
896.5,29964.7
896.1,30050.0
895.7,29855.9
895.3,29488.2
894.9,30308.8
894.5,30482.4
894.1,29379.4
893.7,30591.2
893.3,30314.7
892.9,29708.8
892.5,30229.4
892.1,30085.3
891.7,29991.2
891.3,30155.9
890.9,30011.8
890.5,30829.4
890.1,30961.8
889.7,30555.9
889.3,30432.4
888.9,30455.9
888.5,30194.1
888.1,30664.7
887.7,31032.4
887.3,30705.9
886.9,30350.0
886.5,30600.0
886.1,31058.8
885.7,30952.9
885.3,30947.1
884.9,31247.1
884.5,31188.2
884.1,31776.5
883.7,31385.3
883.3,31038.2
882.9,30900.0
882.5,31305.9
882.1,30973.5
881.7,31817.6
881.3,31402.9
880.9,31767.6
880.5,31714.7
880.1,31317.6
879.7,31891.2
879.3,31302.9
878.9,31552.9
878.5,31567.6
878.1,31635.3
877.7,31105.9
877.3,31294.1
876.9,31264.7
876.5,32252.9
876.1,30876.5
875.7,31605.9
875.3,31817.6
874.9,31908.8
874.5,31729.4
874.1,31597.1
873.7,32008.8
873.3,31450.0
872.9,32067.6
872.5,31702.9
872.1,31911.8
871.7,31611.8
871.3,31235.3
870.9,31920.6
870.5,31629.4
870.1,31738.2
869.7,30935.3
869.3,31200.0
868.9,32061.8
868.5,32238.2
868.1,31767.6
867.7,31926.5
867.3,32517.6
866.9,32088.2
866.5,32408.8
866.1,32017.6
865.7,33005.9
865.3,32611.8
864.9,32435.3
864.5,32900.0
864.1,32811.8
863.7,33526.5
863.3,33273.5
862.9,33558.8
862.5,34070.6
862.1,33594.1
861.7,33279.4
861.3,34023.5
860.9,34291.2
860.5,34223.5
860.1,34367.6
859.7,34073.5
859.3,33867.6
858.9,34311.8
858.5,34088.2
858.1,33911.8
857.7,33323.5
857.3,33714.7
856.9,33458.8
856.5,33388.2
856.1,33161.8
855.7,33702.9
855.3,33717.6
854.9,33982.4
854.5,33811.8
854.1,33238.2
853.7,33358.8
853.3,33500.0
852.9,34150.0
852.5,33461.8
852.1,33300.0
851.7,33482.4
851.3,33285.3
850.9,32873.5
850.5,32835.3
850.1,32932.4
849.7,32029.4
849.3,33247.1
848.9,32514.7
848.5,32505.9
848.1,32170.6
847.7,32361.8
847.3,32150.0
846.9,32335.3
846.5,32011.8
846.1,31794.1
845.7,32405.9
845.3,31923.5
844.9,32102.9
844.5,32108.8
844.1,32155.9
843.7,32455.9
843.3,32058.8
842.9,31773.5
842.5,32532.4
842.1,32476.5
841.7,32211.8
841.3,32061.8
840.9,33023.5
840.5,32526.5
840.1,32838.2
839.7,33388.2
839.3,33358.8
838.9,33023.5
838.5,33297.1
838.1,34661.8
837.7,34255.9
837.3,35382.4
836.9,35647.1
836.5,36758.8
836.1,37529.4
835.7,38194.1
835.3,38900.0
834.9,38488.2
834.5,39841.2
834.1,40379.4
833.7,40944.1
833.3,40408.8
832.9,39982.4
832.5,39814.7
832.1,40317.6
831.7,38626.5
831.3,38464.7
830.9,37273.5
830.5,36823.5
830.1,36173.5
829.7,36591.2
829.3,35361.8
828.9,34923.5
828.5,34597.1
828.1,34611.8
827.7,34441.2
827.3,34729.4
826.9,34144.1
826.5,33600.0
826.1,33294.1
825.7,33811.8
825.3,33047.1
824.9,32558.8
824.5,32270.6
824.1,31488.2
823.7,31185.3
823.3,30167.6
