Binding Energy/eV,Intensity
1202.2,20031.0
1201.8,19381.0
1201.4,19273.8
1201.0,19483.3
1200.6,19388.1
1200.2,19542.9
1199.8,19190.5
1199.4,19045.2
1199.0,19373.8
1198.6,19445.2
1198.2,19640.5
1197.8,19271.4
1197.4,19281.0
1197.0,19459.5
1196.6,19678.6
1196.2,19364.3
1195.8,19342.9
1195.4,19461.9
1195.0,19338.1
1194.6,19416.7
1194.2,19835.7
1193.8,19783.3
1193.4,19726.2
1193.0,19509.5
1192.6,19545.2
1192.2,19321.4
1191.8,18973.8
1191.4,19633.3
1191.0,19573.8
1190.6,19547.6
1190.2,19826.2
1189.8,19614.3
1189.4,19711.9
1189.0,20081.0
1188.6,19611.9
1188.2,19478.6
1187.8,19781.0
1187.4,19738.1
1187.0,19647.6
1186.6,19992.9
1186.2,19881.0
1185.8,19931.0
1185.4,19690.5
1185.0,20078.6
1184.6,19764.3
1184.2,19931.0
1183.8,19885.7
1183.4,20700.0
1183.0,19945.2
1182.6,20016.7
1182.2,20233.3
1181.8,20023.8
1181.4,19835.7
1181.0,19973.8
1180.6,20319.0
1180.2,19800.0
1179.8,20011.9
1179.4,20216.7
1179.0,20197.6
1178.6,20235.7
1178.2,20076.2
1177.8,19942.9
1177.4,20221.4
1177.0,20371.4
1176.6,20471.4
1176.2,20107.1
1175.8,20178.6
1175.4,19888.1
1175.0,20504.8
1174.6,19990.5
1174.2,20635.7
1173.8,20031.0
1173.4,20442.9
1173.0,20983.3
1172.6,20478.6
1172.2,20235.7
1171.8,20126.2
1171.4,20523.8
1171.0,20404.8
1170.6,20400.0
1170.2,20450.0
1169.8,20197.6
1169.4,20511.9
1169.0,20483.3
1168.6,21178.6
1168.2,20828.6
1167.8,20804.8
1167.4,21014.3
1167.0,20573.8
1166.6,20866.7
1166.2,20985.7
1165.8,20933.3
1165.4,20414.3
1165.0,20676.2
1164.6,20590.5
1164.2,20873.8
1163.8,20923.8
1163.4,20533.3
1163.0,20976.2
1162.6,20731.0
1162.2,20750.0
1161.8,21123.8
1161.4,20804.8
1161.0,20933.3
1160.6,21052.4
1160.2,20826.2
1159.8,20769.0
1159.4,20952.4
1159.0,20952.4
1158.6,21009.5
1158.2,21181.0
1157.8,21150.0
1157.4,20769.0
1157.0,21366.7
1156.6,20845.2
1156.2,21240.5
1155.8,21235.7
1155.4,20545.2
1155.0,21502.4
1154.6,21452.4
1154.2,21504.8
1153.8,21571.4
1153.4,21092.9
1153.0,21409.5
1152.6,21152.4
1152.2,21288.1
1151.8,21264.3
1151.4,21421.4
1151.0,21416.7
1150.6,21469.0
1150.2,21361.9
1149.8,21604.8
1149.4,21659.5
1149.0,21357.1
1148.6,21731.0
1148.2,21102.4
1147.8,21504.8
1147.4,21828.6
1147.0,21238.1
1146.6,21814.3
1146.2,21461.9
1145.8,21809.5
1145.4,21757.1
1145.0,21200.0
1144.6,21500.0
1144.2,21416.7
1143.8,21509.5
1143.4,21483.3
1143.0,22002.4
1142.6,21581.0
1142.2,22066.7
1141.8,21611.9
1141.4,21688.1
1141.0,21738.1
1140.6,22011.9
1140.2,22281.0
1139.8,21954.8
1139.4,22038.1
1139.0,21723.8
1138.6,22076.2
1138.2,22026.2
1137.8,21633.3
1137.4,21919.0
1137.0,21957.1
1136.6,22214.3
1136.2,21871.4
1135.8,22185.7
1135.4,22123.8
1135.0,22350.0
1134.6,22281.0
1134.2,22383.3
1133.8,22185.7
1133.4,22140.5
1133.0,22031.0
1132.6,22107.1
1132.2,21983.3
1131.8,22404.8
1131.4,22254.8
1131.0,22638.1
1130.6,22419.0
1130.2,22111.9
1129.8,22421.4
1129.4,22583.3
1129.0,22300.0
1128.6,23081.0
1128.2,22128.6
1127.8,22516.7
1127.4,22392.9
1127.0,22607.1
1126.6,22466.7
1126.2,22635.7
1125.8,22671.4
1125.4,22531.0
1125.0,22347.6
1124.6,23095.2
1124.2,22821.4
1123.8,22531.0
1123.4,22602.4
1123.0,22819.0
1122.6,22776.2
1122.2,22840.5
1121.8,23250.0
1121.4,22557.1
1121.0,22911.9
1120.6,22866.7
1120.2,23123.8
1119.8,22747.6
1119.4,22483.3
1119.0,22778.6
1118.6,22928.6
1118.2,22769.0
1117.8,22735.7
1117.4,22678.6
1117.0,23157.1
1116.6,23161.9
1116.2,23583.3
1115.8,23207.1
1115.4,23050.0
1115.0,22992.9
1114.6,23035.7
1114.2,23035.7
1113.8,23007.1
1113.4,23107.1
1113.0,22800.0
1112.6,22869.0
1112.2,23131.0
1111.8,23216.7
1111.4,23366.7
1111.0,23547.6
1110.6,22966.7
1110.2,23088.1
1109.8,23166.7
1109.4,23404.8
1109.0,23619.0
1108.6,23383.3
1108.2,23297.6
1107.8,23654.8
1107.4,23692.9
1107.0,23340.5
1106.6,23466.7
1106.2,23788.1
1105.8,23902.4
1105.4,23621.4
1105.0,23466.7
1104.6,23707.1
1104.2,23252.4
1103.8,23631.0
1103.4,23471.4
1103.0,23657.1
1102.6,23311.9
1102.2,23602.4
1101.8,23578.6
1101.4,23397.6
1101.0,23564.3
1100.6,23764.3
1100.2,23442.9
1099.8,23219.0
1099.4,23697.6
1099.0,23411.9
1098.6,23654.8
1098.2,23638.1
1097.8,23642.9
1097.4,23469.0
1097.0,23402.4
1096.6,23661.9
1096.2,23557.1
1095.8,23340.5
1095.4,23197.6
1095.0,23083.3
1094.6,23609.5
1094.2,23831.0
1093.8,23378.6
1093.4,23354.8
1093.0,23271.4
1092.6,23435.7
1092.2,23019.0
1091.8,22838.1
1091.4,22978.6
1091.0,23369.0
1090.6,23347.6
1090.2,22792.9
1089.8,23047.6
1089.4,23116.7
1089.0,23471.4
1088.6,22802.4
1088.2,23045.2
1087.8,23145.2
1087.4,23297.6
1087.0,22914.3
1086.6,23616.7
1086.2,23314.3
1085.8,23135.7
1085.4,23795.2
1085.0,23552.4
1084.6,23502.4
1084.2,23247.6
1083.8,23761.9
1083.4,22988.1
1083.0,23973.8
1082.6,23507.1
1082.2,23338.1
1081.8,23759.5
1081.4,23238.1
1081.0,23842.9
1080.6,23328.6
1080.2,23552.4
1079.8,23476.2
1079.4,23490.5
1079.0,23435.7
1078.6,23321.4
1078.2,23564.3
1077.8,23735.7
1077.4,23850.0
1077.0,23702.4
1076.6,23631.0
1076.2,23761.9
1075.8,24078.6
1075.4,23440.5
1075.0,23831.0
1074.6,23695.2
1074.2,23811.9
1073.8,23650.0
1073.4,24102.4
1073.0,22926.2
1072.6,23981.0
1072.2,24007.1
1071.8,23792.9
1071.4,24176.2
1071.0,24026.2
1070.6,24114.3
1070.2,24509.5
1069.8,24161.9
1069.4,23978.6
1069.0,23833.3
1068.6,24028.6
1068.2,23995.2
1067.8,24157.1
1067.4,24050.0
1067.0,24431.0
1066.6,24035.7
1066.2,23769.0
1065.8,24392.9
1065.4,23966.7
1065.0,24345.2
1064.6,24361.9
1064.2,24085.7
1063.8,24452.4
1063.4,24578.6
1063.0,23797.6
1062.6,23692.9
1062.2,24647.6
1061.8,24133.3
1061.4,24457.1
1061.0,24550.0
1060.6,24709.5
1060.2,24840.5
1059.8,24290.5
1059.4,24352.4
1059.0,24845.2
1058.6,24714.3
1058.2,24690.5
1057.8,24740.5
1057.4,25195.2
1057.0,24902.4
1056.6,24773.8
1056.2,24576.2
1055.8,24752.4
1055.4,24464.3
1055.0,24954.8
1054.6,24831.0
1054.2,24657.1
1053.8,24790.5
1053.4,24831.0
1053.0,24919.0
1052.6,24926.2
1052.2,24561.9
1051.8,25323.8
1051.4,25200.0
1051.0,24590.5
1050.6,25361.9
1050.2,25226.2
1049.8,25290.5
1049.4,24357.1
1049.0,25519.0
1048.6,25021.4
1048.2,25211.9
1047.8,24788.1
1047.4,25073.8
1047.0,25519.0
1046.6,25400.0
1046.2,24800.0
1045.8,25476.2
1045.4,25400.0
1045.0,25676.2
1044.6,25485.7
1044.2,25197.6
1043.8,25714.3
1043.4,25621.4
1043.0,25542.9
1042.6,25226.2
1042.2,25688.1
1041.8,25316.7
1041.4,25526.2
1041.0,25559.5
1040.6,25535.7
1040.2,25459.5
1039.8,25457.1
1039.4,25645.2
1039.0,25552.4
1038.6,25647.6
1038.2,25964.3
1037.8,25904.8
1037.4,25447.6
1037.0,25352.4
1036.6,25935.7
1036.2,25438.1
1035.8,25795.2
1035.4,26102.4
1035.0,25909.5
1034.6,25669.0
1034.2,25797.6
1033.8,25952.4
1033.4,25835.7
1033.0,26178.6
1032.6,26061.9
1032.2,25952.4
1031.8,26173.8
1031.4,26388.1
1031.0,26026.2
1030.6,25704.8
1030.2,26450.0
1029.8,25921.4
1029.4,26326.2
1029.0,26114.3
1028.6,25904.8
1028.2,26147.6
1027.8,26323.8
1027.4,26657.1
1027.0,26226.2
1026.6,26438.1
1026.2,26157.1
1025.8,26695.2
1025.4,26333.3
1025.0,26681.0
1024.6,26473.8
1024.2,26350.0
1023.8,26857.1
1023.4,26690.5
1023.0,26642.9
1022.6,26778.6
1022.2,27007.1
1021.8,26654.8
1021.4,26623.8
1021.0,26578.6
1020.6,26271.4
1020.2,26550.0
1019.8,27147.6
1019.4,27088.1
1019.0,27257.1
1018.6,27154.8
1018.2,26540.5
1017.8,27142.9
1017.4,26888.1
1017.0,26814.3
1016.6,26652.4
1016.2,26878.6
1015.8,27042.9
1015.4,26992.9
1015.0,27245.2
1014.6,27188.1
1014.2,26459.5
1013.8,27102.4
1013.4,26900.0
1013.0,26552.4
1012.6,27052.4
1012.2,27309.5
1011.8,27633.3
1011.4,27114.3
1011.0,27019.0
1010.6,27107.1
1010.2,27283.3
1009.8,27176.2
1009.4,27404.8
1009.0,26819.0
1008.6,26842.9
1008.2,27161.9
1007.8,27200.0
1007.4,27340.5
1007.0,27507.1
1006.6,27607.1
1006.2,27664.3
1005.8,27442.9
1005.4,27883.3
1005.0,27750.0
1004.6,27842.9
1004.2,27940.5
1003.8,27861.9
1003.4,28111.9
1003.0,27945.2
1002.6,28466.7
1002.2,28035.7
1001.8,28797.6
1001.4,28326.2
1001.0,28221.4
1000.6,28492.9
1000.2,28828.6
999.8,28581.0
999.4,28559.5
999.0,28750.0
998.6,28381.0
998.2,28335.7
997.8,28719.0
997.4,28240.5
997.0,28676.2
996.6,28000.0
996.2,27971.4
995.8,28088.1
995.4,27845.2
995.0,28081.0
994.6,27488.1
994.2,28373.8
993.8,28131.0
993.4,28097.6
993.0,27869.0
992.6,28138.1
992.2,27745.2
991.8,27557.1
991.4,27790.5
991.0,27659.5
990.6,27990.5
990.2,27523.8
989.8,27695.2
989.4,27678.6
989.0,27381.0
988.6,27492.9
988.2,26973.8
987.8,27490.5
987.4,27290.5
987.0,27895.2
986.6,27604.8
986.2,27133.3
985.8,27014.3
985.4,27611.9
985.0,27521.4
984.6,27388.1
984.2,27561.9
983.8,28111.9
983.4,27654.8
983.0,28057.1
982.6,27802.4
982.2,28340.5
981.8,28283.3
981.4,28681.0
981.0,28585.7
980.6,28869.0
980.2,29147.6
979.8,29823.8
979.4,30192.9
979.0,29907.1
978.6,30164.3
978.2,30316.7
977.8,30145.2
977.4,30395.2
977.0,30452.4
976.6,31016.7
976.2,31190.5
975.8,30871.4
975.4,30773.8
975.0,30442.9
974.6,30354.8
974.2,29957.1
973.8,29733.3
973.4,29931.0
973.0,29109.5
972.6,29711.9
972.2,28826.2
971.8,28754.8
971.4,28507.1
971.0,28411.9
970.6,28390.5
970.2,27809.5
969.8,27621.4
969.4,28119.0
969.0,26928.6
968.6,26881.0
968.2,26616.7
967.8,26478.6
967.4,26235.7
967.0,26723.8
966.6,26071.4
966.2,26345.2
965.8,25761.9
965.4,25952.4
965.0,25604.8
964.6,25392.9
964.2,26038.1
963.8,25311.9
963.4,26107.1
963.0,25840.5
962.6,26083.3
962.2,26366.7
961.8,26611.9
961.4,26052.4
961.0,26754.8
960.6,26040.5
960.2,26259.5
959.8,26235.7
959.4,25966.7
959.0,25952.4
958.6,25816.7
958.2,25516.7
957.8,25733.3
957.4,25650.0
957.0,25576.2
956.6,25273.8
956.2,25828.6
955.8,26123.8
955.4,25695.2
955.0,25842.9
954.6,25852.4
954.2,25781.0
953.8,26102.4
953.4,26352.4
953.0,27254.8
952.6,26788.1
952.2,26733.3
951.8,26800.0
951.4,26542.9
951.0,26935.7
950.6,26840.5
950.2,27609.5
949.8,26923.8
949.4,26169.0
949.0,25607.1
948.6,24697.6
948.2,24535.7
947.8,24697.6
947.4,24988.1
947.0,24585.7
946.6,24611.9
946.2,24602.4
945.8,24788.1
945.4,24790.5
945.0,24204.8
944.6,24640.5
944.2,24726.2
943.8,24742.9
943.4,25076.2
943.0,25347.6
942.6,25638.1
942.2,25900.0
941.8,25638.1
941.4,25881.0
941.0,25402.4
940.6,25342.9
940.2,25033.3
939.8,25214.3
939.4,25078.6
939.0,25004.8
938.6,24731.0
938.2,24852.4
937.8,24871.4
937.4,25157.1
937.0,24542.9
936.6,24326.2
936.2,24554.8
935.8,24590.5
935.4,24907.1
935.0,25050.0
934.6,25923.8
934.2,25611.9
933.8,26754.8
933.4,27371.4
933.0,27326.2
932.6,28040.5
932.2,27692.9
931.8,27057.1
931.4,27633.3
931.0,28869.0
930.6,29983.3
930.2,29688.1
929.8,27890.5
929.4,25290.5
929.0,24542.9
928.6,24190.5
928.2,23919.0
927.8,23785.7
927.4,23671.4
927.0,23528.6
926.6,23673.8
926.2,23804.8
925.8,23809.5
925.4,23847.6
925.0,23664.3
924.6,23845.2
924.2,23740.5
923.8,23528.6
923.4,24195.2
923.0,23719.0
922.6,23792.9
922.2,23881.0
921.8,23533.3
921.4,23704.8
921.0,23764.3
920.6,24104.8
920.2,23947.6
919.8,24338.1
919.4,23864.3
919.0,24166.7
918.6,24145.2
918.2,23933.3
917.8,23978.6
917.4,24021.4
917.0,24376.2
916.6,24071.4
916.2,23611.9
915.8,23881.0
915.4,23928.6
915.0,23800.0
914.6,23935.7
914.2,24038.1
913.8,24364.3
913.4,24047.6
913.0,24469.0
912.6,24438.1
912.2,24535.7
911.8,24583.3
911.4,24647.6
911.0,24364.3
910.6,24547.6
910.2,24561.9
909.8,24709.5
909.4,24673.8
909.0,24673.8
908.6,24350.0
908.2,24233.3
907.8,24221.4
907.4,24957.1
907.0,24592.9
906.6,25007.1
906.2,24526.2
905.8,24531.0
905.4,25052.4
905.0,25442.9
904.6,24773.8
904.2,25092.9
903.8,24285.7
903.4,25283.3
903.0,25140.5
902.6,24883.3
902.2,25007.1
901.8,24757.1
901.4,24831.0
901.0,25183.3
900.6,24590.5
900.2,25021.4
899.8,25100.0
899.4,25859.5
899.0,24985.7
898.6,25631.0
898.2,25419.0
897.8,25573.8
897.4,25002.4
897.0,25150.0
896.6,25150.0
896.2,25011.9
895.8,25252.4
895.4,25188.1
895.0,25550.0
894.6,24907.1
894.2,25357.1
893.8,25397.6
893.4,25614.3
893.0,25435.7
892.6,25321.4
892.2,25488.1
891.8,25269.0
891.4,25852.4
891.0,25397.6
890.6,25766.7
890.2,25907.1
889.8,25719.0
889.4,25678.6
889.0,25888.1
888.6,25647.6
888.2,25871.4
887.8,25473.8
887.4,26028.6
887.0,26473.8
886.6,25781.0
886.2,26523.8
885.8,26121.4
885.4,26219.0
885.0,26392.9
884.6,26252.4
884.2,26407.1
883.8,26252.4
883.4,26381.0
883.0,26621.4
882.6,27197.6
882.2,26292.9
881.8,26388.1
881.4,26854.8
881.0,26992.9
880.6,26585.7
880.2,26861.9
879.8,26840.5
879.4,27019.0
879.0,26902.4
878.6,26847.6
878.2,27602.4
877.8,27038.1
877.4,26923.8
877.0,26795.2
876.6,26926.2
876.2,26523.8
875.8,26464.3
875.4,26635.7
875.0,26769.0
874.6,26935.7
874.2,26892.9
873.8,26747.6
873.4,26481.0
873.0,26881.0
872.6,26533.3
872.2,26935.7
871.8,26490.5
871.4,26647.6
871.0,26761.9
870.6,26354.8
870.2,26935.7
869.8,26628.6
869.4,26614.3
869.0,26585.7
868.6,27107.1
868.2,26947.6
867.8,26685.7
867.4,26671.4
867.0,26826.2
866.6,26692.9
866.2,26764.3
865.8,27045.2
865.4,27397.6
865.0,27621.4
864.6,27911.9
864.2,27850.0
863.8,28133.3
863.4,27838.1
863.0,28223.8
862.6,28378.6
862.2,28385.7
861.8,28583.3
861.4,29002.4
861.0,29178.6
860.6,29438.1
860.2,29459.5
859.8,29661.9
859.4,29733.3
859.0,29361.9
858.6,29628.6
858.2,28990.5
857.8,28240.5
857.4,29178.6
857.0,28907.1
856.6,28390.5
856.2,28378.6
855.8,28557.1
855.4,28307.1
855.0,28426.2
854.6,28345.2
854.2,27869.0
853.8,28190.5
853.4,28450.0
853.0,29176.2
852.6,28271.4
852.2,28090.5
851.8,28381.0
851.4,28240.5
851.0,28123.8
850.6,27642.9
850.2,28047.6
849.8,27245.2
849.4,27547.6
849.0,27173.8
848.6,27550.0
848.2,27414.3
847.8,26921.4
847.4,26981.0
847.0,26721.4
846.6,26314.3
846.2,27026.2
845.8,26421.4
845.4,26314.3
845.0,26597.6
844.6,26261.9
844.2,26259.5
843.8,26535.7
843.4,26521.4
843.0,26423.8
842.6,26333.3
842.2,26528.6
841.8,26664.3
841.4,27066.7
841.0,26985.7
840.6,27016.7
840.2,27621.4
839.8,27290.5
839.4,27319.0
839.0,27233.3
838.6,27481.0
838.2,28097.6
837.8,28321.4
837.4,29321.4
837.0,29535.7
836.6,30754.8
836.2,30488.1
835.8,31857.1
835.4,32416.7
835.0,33264.3
834.6,33226.2
834.2,34459.5
833.8,34776.2
833.4,35366.7
833.0,35542.9
832.6,35804.8
832.2,36485.7
831.8,35126.2
831.4,34661.9
831.0,33873.8
830.6,33411.9
830.2,31900.0
829.8,32021.4
829.4,31481.0
829.0,30638.1
828.6,30019.0
828.2,29969.0
827.8,29364.3
827.4,29392.9
827.0,28614.3
826.6,28571.4
826.2,27945.2
825.8,27885.7
825.4,28211.9
825.0,27695.2
824.6,27266.7
824.2,26592.9
823.8,25983.3
823.4,25147.6
823.0,24597.6
822.6,24323.8
