Binding Energy/eV,Intensity
1250.2,20400.0
1249.8,20477.5
1249.4,20797.5
1249.0,20472.5
1248.6,20595.0
1248.2,20755.0
1247.8,20862.5
1247.4,20817.5
1247.0,20830.0
1246.6,20350.0
1246.2,21072.5
1245.8,20845.0
1245.4,20202.5
1245.0,20987.5
1244.6,20510.0
1244.2,20587.5
1243.8,20442.5
1243.4,20797.5
1243.0,20935.0
1242.6,20732.5
1242.2,20852.5
1241.8,20770.0
1241.4,21012.5
1241.0,21240.0
1240.6,21145.0
1240.2,21192.5
1239.8,21097.5
1239.4,20845.0
1239.0,20830.0
1238.6,21032.5
1238.2,20712.5
1237.8,21125.0
1237.4,21552.5
1237.0,20747.5
1236.6,21125.0
1236.2,21120.0
1235.8,21167.5
1235.4,21092.5
1235.0,21312.5
1234.6,21442.5
1234.2,21145.0
1233.8,21150.0
1233.4,21837.5
1233.0,21132.5
1232.6,21677.5
1232.2,21570.0
1231.8,21922.5
1231.4,21650.0
1231.0,21557.5
1230.6,21340.0
1230.2,22042.5
1229.8,21930.0
1229.4,22147.5
1229.0,22710.0
1228.6,21732.5
1228.2,22000.0
1227.8,22022.5
1227.4,22295.0
1227.0,22707.5
1226.6,22445.0
1226.2,22035.0
1225.8,22317.5
1225.4,22155.0
1225.0,22582.5
1224.6,22417.5
1224.2,22247.5
1223.8,22317.5
1223.4,22627.5
1223.0,22675.0
1222.6,22272.5
1222.2,22467.5
1221.8,22185.0
1221.4,22080.0
1221.0,22060.0
1220.6,21865.0
1220.2,21590.0
1219.8,21517.5
1219.4,21605.0
1219.0,21417.5
1218.6,21632.5
1218.2,21447.5
1217.8,21360.0
1217.4,21337.5
1217.0,21365.0
1216.6,21000.0
1216.2,20665.0
1215.8,20777.5
1215.4,21297.5
1215.0,20620.0
1214.6,20647.5
1214.2,20865.0
1213.8,20545.0
1213.4,20592.5
1213.0,20710.0
1212.6,20975.0
1212.2,20550.0
1211.8,20077.5
1211.4,20560.0
1211.0,20152.5
1210.6,20435.0
1210.2,20107.5
1209.8,20347.5
1209.4,20602.5
1209.0,20497.5
1208.6,20555.0
1208.2,20247.5
1207.8,20975.0
1207.4,20655.0
1207.0,20632.5
1206.6,21087.5
1206.2,20667.5
1205.8,20510.0
1205.4,20435.0
1205.0,20695.0
1204.6,20457.5
1204.2,20342.5
1203.8,20190.0
1203.4,20827.5
1203.0,20252.5
1202.6,20480.0
1202.2,20210.0
1201.8,20357.5
1201.4,20267.5
1201.0,21025.0
1200.6,20812.5
1200.2,20870.0
1199.8,20670.0
1199.4,20850.0
1199.0,20675.0
1198.6,20675.0
1198.2,20480.0
1197.8,20987.5
1197.4,20987.5
1197.0,20950.0
1196.6,20845.0
1196.2,21242.5
1195.8,21037.5
1195.4,21070.0
1195.0,20637.5
1194.6,20865.0
1194.2,20752.5
1193.8,20997.5
1193.4,20840.0
1193.0,21007.5
1192.6,21252.5
1192.2,21202.5
1191.8,20997.5
1191.4,21067.5
1191.0,20922.5
1190.6,21220.0
1190.2,21142.5
1189.8,21287.5
1189.4,20892.5
1189.0,21080.0
1188.6,21005.0
1188.2,21020.0
1187.8,20795.0
1187.4,21082.5
1187.0,21195.0
1186.6,21117.5
1186.2,21377.5
1185.8,21772.5
1185.4,21192.5
1185.0,21682.5
1184.6,21295.0
1184.2,21487.5
1183.8,21385.0
1183.4,21645.0
1183.0,20977.5
1182.6,21582.5
1182.2,21227.5
1181.8,21607.5
1181.4,21650.0
1181.0,21710.0
1180.6,21505.0
1180.2,21485.0
1179.8,21417.5
1179.4,22012.5
1179.0,21512.5
1178.6,21762.5
1178.2,21687.5
1177.8,21852.5
1177.4,21802.5
1177.0,21955.0
1176.6,21452.5
1176.2,21525.0
1175.8,21437.5
1175.4,21632.5
1175.0,22062.5
1174.6,22327.5
1174.2,21610.0
1173.8,22085.0
1173.4,22162.5
1173.0,22220.0
1172.6,21685.0
1172.2,22190.0
1171.8,22007.5
1171.4,21867.5
1171.0,22055.0
1170.6,22642.5
1170.2,22135.0
1169.8,21877.5
1169.4,22350.0
1169.0,22085.0
1168.6,22357.5
1168.2,22245.0
1167.8,21975.0
1167.4,22470.0
1167.0,22342.5
1166.6,22227.5
1166.2,22105.0
1165.8,22450.0
1165.4,22345.0
1165.0,22545.0
1164.6,22537.5
1164.2,22042.5
1163.8,21992.5
1163.4,22405.0
1163.0,22492.5
1162.6,22070.0
1162.2,22597.5
1161.8,22375.0
1161.4,22735.0
1161.0,22545.0
1160.6,23005.0
1160.2,22655.0
1159.8,22900.0
1159.4,22260.0
1159.0,22870.0
1158.6,22510.0
1158.2,22785.0
1157.8,22560.0
1157.4,22722.5
1157.0,22780.0
1156.6,22822.5
1156.2,22485.0
1155.8,22410.0
1155.4,23025.0
1155.0,22935.0
1154.6,22902.5
1154.2,23097.5
1153.8,23117.5
1153.4,23115.0
1153.0,22792.5
1152.6,23557.5
1152.2,23010.0
1151.8,23212.5
1151.4,22992.5
1151.0,23180.0
1150.6,22762.5
1150.2,23547.5
1149.8,23180.0
1149.4,22907.5
1149.0,23575.0
1148.6,23100.0
1148.2,23280.0
1147.8,23352.5
1147.4,23240.0
1147.0,23120.0
1146.6,23582.5
1146.2,23505.0
1145.8,23632.5
1145.4,23422.5
1145.0,23357.5
1144.6,23702.5
1144.2,23772.5
1143.8,23460.0
1143.4,23477.5
1143.0,23525.0
1142.6,23660.0
1142.2,23462.5
1141.8,23277.5
1141.4,23457.5
1141.0,23525.0
1140.6,23570.0
1140.2,23460.0
1139.8,23995.0
1139.4,23760.0
1139.0,23545.0
1138.6,24160.0
1138.2,23707.5
1137.8,23962.5
1137.4,23765.0
1137.0,23727.5
1136.6,23762.5
1136.2,24337.5
1135.8,24102.5
1135.4,23975.0
1135.0,24215.0
1134.6,24225.0
1134.2,23772.5
1133.8,23840.0
1133.4,23917.5
1133.0,24175.0
1132.6,24080.0
1132.2,24090.0
1131.8,24240.0
1131.4,24342.5
1131.0,24172.5
1130.6,24027.5
1130.2,24440.0
1129.8,24277.5
1129.4,23895.0
1129.0,24355.0
1128.6,24577.5
1128.2,24470.0
1127.8,24472.5
1127.4,24462.5
1127.0,25007.5
1126.6,24410.0
1126.2,24552.5
1125.8,24672.5
1125.4,24420.0
1125.0,24670.0
1124.6,24400.0
1124.2,24137.5
1123.8,24647.5
1123.4,24747.5
1123.0,24475.0
1122.6,24780.0
1122.2,24912.5
1121.8,24295.0
1121.4,24672.5
1121.0,25170.0
1120.6,24320.0
1120.2,25035.0
1119.8,25102.5
1119.4,24690.0
1119.0,25087.5
1118.6,24695.0
1118.2,24367.5
1117.8,24770.0
1117.4,25207.5
1117.0,24495.0
1116.6,24407.5
1116.2,24772.5
1115.8,24965.0
1115.4,24652.5
1115.0,24987.5
1114.6,24712.5
1114.2,25352.5
1113.8,24792.5
1113.4,25060.0
1113.0,25175.0
1112.6,25347.5
1112.2,25115.0
1111.8,25222.5
1111.4,24902.5
1111.0,25197.5
1110.6,24947.5
1110.2,25142.5
1109.8,25422.5
1109.4,25317.5
1109.0,25570.0
1108.6,25307.5
1108.2,25110.0
1107.8,25755.0
1107.4,25137.5
1107.0,25437.5
1106.6,25310.0
1106.2,25517.5
1105.8,25417.5
1105.4,25855.0
1105.0,25525.0
1104.6,25615.0
1104.2,25817.5
1103.8,25342.5
1103.4,25792.5
1103.0,25447.5
1102.6,25795.0
1102.2,25585.0
1101.8,25470.0
1101.4,25702.5
1101.0,25090.0
1100.6,26030.0
1100.2,25227.5
1099.8,25912.5
1099.4,25490.0
1099.0,25777.5
1098.6,25357.5
1098.2,25527.5
1097.8,25392.5
1097.4,25960.0
1097.0,25657.5
1096.6,25605.0
1096.2,25805.0
1095.8,25607.5
1095.4,25205.0
1095.0,25900.0
1094.6,25702.5
1094.2,25767.5
1093.8,25695.0
1093.4,25257.5
1093.0,25455.0
1092.6,25637.5
1092.2,25617.5
1091.8,25415.0
1091.4,24915.0
1091.0,25482.5
1090.6,25400.0
1090.2,25632.5
1089.8,25752.5
1089.4,25170.0
1089.0,25275.0
1088.6,25085.0
1088.2,25280.0
1087.8,25102.5
1087.4,25180.0
1087.0,25535.0
1086.6,25595.0
1086.2,25185.0
1085.8,25720.0
1085.4,25247.5
1085.0,26025.0
1084.6,25440.0
1084.2,25562.5
1083.8,26115.0
1083.4,25362.5
1083.0,25662.5
1082.6,25490.0
1082.2,25915.0
1081.8,25660.0
1081.4,25702.5
1081.0,26052.5
1080.6,25600.0
1080.2,25900.0
1079.8,26035.0
1079.4,25552.5
1079.0,26107.5
1078.6,26157.5
1078.2,25527.5
1077.8,25980.0
1077.4,25825.0
1077.0,26115.0
1076.6,26195.0
1076.2,25460.0
1075.8,26265.0
1075.4,25780.0
1075.0,25590.0
1074.6,26277.5
1074.2,25815.0
1073.8,26157.5
1073.4,25740.0
1073.0,26205.0
1072.6,26027.5
1072.2,26817.5
1071.8,26095.0
1071.4,26372.5
1071.0,25992.5
1070.6,27117.5
1070.2,26710.0
1069.8,26382.5
1069.4,26205.0
1069.0,26302.5
1068.6,26580.0
1068.2,26682.5
1067.8,26747.5
1067.4,26530.0
1067.0,26377.5
1066.6,26937.5
1066.2,26690.0
1065.8,26330.0
1065.4,26467.5
1065.0,26545.0
1064.6,26410.0
1064.2,26725.0
1063.8,26515.0
1063.4,26435.0
1063.0,26882.5
1062.6,26690.0
1062.2,27050.0
1061.8,26565.0
1061.4,26850.0
1061.0,27282.5
1060.6,27077.5
1060.2,26932.5
1059.8,27215.0
1059.4,26915.0
1059.0,26535.0
1058.6,27135.0
1058.2,27045.0
1057.8,27320.0
1057.4,26800.0
1057.0,27205.0
1056.6,27265.0
1056.2,26762.5
1055.8,26922.5
1055.4,26925.0
1055.0,27112.5
1054.6,26872.5
1054.2,27275.0
1053.8,27135.0
1053.4,27687.5
1053.0,27222.5
1052.6,27070.0
1052.2,27237.5
1051.8,26992.5
1051.4,27157.5
1051.0,27312.5
1050.6,27462.5
1050.2,27652.5
1049.8,27052.5
1049.4,27335.0
1049.0,27370.0
1048.6,27982.5
1048.2,27817.5
1047.8,27585.0
1047.4,27912.5
1047.0,27972.5
1046.6,27710.0
1046.2,28242.5
1045.8,27680.0
1045.4,27547.5
1045.0,28302.5
1044.6,28475.0
1044.2,27867.5
1043.8,27880.0
1043.4,28155.0
1043.0,28045.0
1042.6,27867.5
1042.2,27742.5
1041.8,28405.0
1041.4,28282.5
1041.0,28360.0
1040.6,27790.0
1040.2,28237.5
1039.8,28552.5
1039.4,28180.0
1039.0,28335.0
1038.6,28200.0
1038.2,28072.5
1037.8,27670.0
1037.4,27725.0
1037.0,27975.0
1036.6,28862.5
1036.2,28587.5
1035.8,28367.5
1035.4,28677.5
1035.0,28120.0
1034.6,28380.0
1034.2,28915.0
1033.8,28480.0
1033.4,28382.5
1033.0,28920.0
1032.6,28545.0
1032.2,28970.0
1031.8,28950.0
1031.4,28825.0
1031.0,29050.0
1030.6,29065.0
1030.2,29452.5
1029.8,28697.5
1029.4,28867.5
1029.0,28917.5
1028.6,28545.0
1028.2,28955.0
1027.8,28642.5
1027.4,28900.0
1027.0,28857.5
1026.6,28937.5
1026.2,29040.0
1025.8,28837.5
1025.4,29125.0
1025.0,28635.0
1024.6,29310.0
1024.2,29602.5
1023.8,28892.5
1023.4,28985.0
1023.0,29370.0
1022.6,29285.0
1022.2,30062.5
1021.8,29912.5
1021.4,29400.0
1021.0,30030.0
1020.6,29470.0
1020.2,29302.5
1019.8,29370.0
1019.4,29825.0
1019.0,30465.0
1018.6,29272.5
1018.2,29517.5
1017.8,29495.0
1017.4,29465.0
1017.0,29350.0
1016.6,29630.0
1016.2,29682.5
1015.8,29067.5
1015.4,30042.5
1015.0,29887.5
1014.6,29747.5
1014.2,29892.5
1013.8,29757.5
1013.4,29640.0
1013.0,29602.5
1012.6,30237.5
1012.2,29715.0
1011.8,29955.0
1011.4,30327.5
1011.0,30265.0
1010.6,30172.5
1010.2,29687.5
1009.8,30670.0
1009.4,30330.0
1009.0,30732.5
1008.6,29805.0
1008.2,29927.5
1007.8,30072.5
1007.4,30330.0
1007.0,30475.0
1006.6,30425.0
1006.2,29785.0
1005.8,30820.0
1005.4,30742.5
1005.0,30737.5
1004.6,30405.0
1004.2,30252.5
1003.8,30400.0
1003.4,30940.0
1003.0,30562.5
1002.6,31390.0
1002.2,30695.0
1001.8,31062.5
1001.4,31350.0
1001.0,31127.5
1000.6,31052.5
1000.2,31142.5
999.8,31307.5
999.4,31090.0
999.0,31002.5
998.6,31047.5
998.2,30910.0
997.8,30975.0
997.4,31090.0
997.0,31182.5
996.6,31182.5
996.2,31245.0
995.8,31062.5
995.4,30740.0
995.0,31287.5
994.6,31222.5
994.2,30387.5
993.8,30922.5
993.4,30732.5
993.0,30762.5
992.6,30260.0
992.2,29985.0
991.8,30310.0
991.4,30167.5
991.0,30570.0
990.6,30397.5
990.2,30342.5
989.8,30415.0
989.4,29882.5
989.0,30400.0
988.6,30350.0
988.2,30640.0
987.8,29892.5
987.4,30447.5
987.0,30525.0
986.6,30525.0
986.2,29932.5
985.8,30567.5
985.4,30460.0
985.0,30937.5
984.6,30835.0
984.2,30795.0
983.8,30587.5
983.4,30717.5
983.0,31337.5
982.6,30655.0
982.2,30960.0
981.8,30975.0
981.4,31407.5
981.0,31612.5
980.6,31565.0
980.2,32582.5
979.8,32167.5
979.4,31937.5
979.0,32387.5
978.6,32487.5
978.2,32770.0
977.8,32302.5
977.4,32805.0
977.0,32615.0
976.6,32565.0
976.2,32957.5
975.8,32965.0
975.4,32547.5
975.0,32190.0
974.6,31997.5
974.2,32057.5
973.8,31797.5
973.4,32095.0
973.0,31720.0
972.6,31150.0
972.2,31610.0
971.8,31137.5
971.4,30707.5
971.0,30792.5
970.6,30310.0
970.2,30102.5
969.8,30340.0
969.4,29832.5
969.0,29567.5
968.6,29215.0
968.2,29277.5
967.8,28622.5
967.4,28595.0
967.0,28650.0
966.6,28612.5
966.2,28457.5
965.8,28510.0
965.4,28632.5
965.0,28982.5
964.6,28487.5
964.2,28887.5
963.8,28357.5
963.4,29085.0
963.0,29562.5
962.6,29960.0
962.2,30035.0
961.8,29895.0
961.4,30077.5
961.0,29252.5
960.6,29397.5
960.2,28665.0
959.8,28795.0
959.4,28295.0
959.0,27855.0
958.6,28707.5
958.2,28005.0
957.8,28195.0
957.4,28335.0
957.0,27952.5
956.6,28490.0
956.2,28642.5
955.8,28272.5
955.4,28240.0
955.0,28797.5
954.6,29535.0
954.2,30297.5
953.8,30035.0
953.4,30547.5
953.0,29982.5
952.6,29822.5
952.2,29927.5
951.8,30582.5
951.4,31032.5
951.0,30702.5
950.6,29657.5
950.2,28150.0
949.8,27287.5
949.4,26807.5
949.0,26747.5
948.6,26592.5
948.2,26512.5
947.8,26195.0
947.4,26207.5
947.0,26117.5
946.6,26152.5
946.2,25692.5
945.8,25760.0
945.4,26275.0
945.0,26472.5
944.6,26770.0
944.2,27025.0
943.8,27695.0
943.4,27970.0
943.0,27890.0
942.6,27960.0
942.2,27497.5
941.8,27715.0
941.4,27592.5
941.0,27290.0
940.6,26922.5
940.2,27450.0
939.8,27105.0
939.4,26652.5
939.0,26277.5
938.6,26417.5
938.2,26005.0
937.8,26195.0
937.4,25930.0
937.0,26032.5
936.6,26185.0
936.2,26030.0
935.8,26940.0
935.4,27617.5
935.0,28105.0
934.6,29487.5
934.2,29970.0
933.8,30110.0
933.4,30872.5
933.0,30710.0
932.6,30317.5
932.2,31642.5
931.8,33812.5
931.4,35267.5
931.0,33200.0
930.6,29412.5
930.2,26762.5
929.8,25270.0
929.4,24762.5
929.0,24350.0
928.6,24455.0
928.2,23947.5
927.8,24272.5
927.4,23672.5
927.0,23822.5
926.6,23805.0
926.2,23675.0
925.8,23957.5
925.4,23715.0
925.0,23620.0
924.6,23610.0
924.2,23397.5
923.8,23852.5
923.4,24130.0
923.0,24217.5
922.6,24037.5
922.2,23357.5
921.8,23802.5
921.4,23835.0
921.0,24107.5
920.6,23955.0
920.2,24012.5
919.8,23980.0
919.4,23772.5
919.0,24270.0
918.6,23910.0
918.2,24232.5
917.8,23705.0
917.4,23835.0
917.0,23907.5
916.6,23830.0
916.2,24317.5
915.8,24407.5
915.4,24657.5
915.0,23712.5
914.6,24550.0
914.2,24295.0
913.8,23760.0
913.4,24175.0
913.0,24227.5
912.6,24422.5
912.2,24485.0
911.8,24122.5
911.4,24975.0
911.0,24255.0
910.6,24427.5
910.2,24555.0
909.8,24642.5
909.4,24517.5
909.0,24425.0
908.6,24155.0
908.2,24655.0
907.8,24627.5
907.4,24820.0
907.0,24752.5
906.6,24815.0
906.2,24347.5
905.8,24625.0
905.4,24615.0
905.0,24725.0
904.6,24255.0
904.2,24957.5
903.8,24517.5
903.4,25205.0
903.0,24855.0
902.6,25185.0
902.2,24385.0
901.8,24677.5
901.4,25052.5
901.0,25197.5
900.6,25022.5
900.2,24810.0
899.8,24585.0
899.4,25115.0
899.0,24815.0
898.6,25295.0
898.2,25077.5
897.8,25425.0
897.4,24782.5
897.0,25412.5
896.6,24905.0
896.2,25020.0
895.8,24962.5
895.4,24955.0
895.0,25480.0
894.6,24770.0
894.2,25352.5
893.8,25095.0
893.4,25285.0
893.0,25682.5
892.6,25902.5
892.2,25565.0
891.8,25492.5
891.4,25855.0
891.0,25517.5
890.6,24890.0
890.2,25122.5
889.8,25285.0
889.4,25152.5
889.0,25745.0
888.6,25882.5
888.2,25985.0
887.8,25532.5
887.4,25972.5
887.0,25752.5
886.6,25760.0
886.2,25592.5
885.8,25705.0
885.4,25842.5
885.0,25692.5
884.6,25815.0
884.2,25885.0
883.8,26245.0
883.4,26610.0
883.0,26167.5
882.6,26252.5
882.2,26717.5
881.8,26147.5
881.4,26530.0
881.0,26377.5
880.6,26435.0
880.2,26627.5
879.8,26447.5
879.4,26587.5
879.0,26295.0
878.6,26617.5
878.2,26852.5
877.8,26310.0
877.4,26212.5
877.0,26367.5
876.6,26712.5
876.2,26310.0
875.8,26440.0
875.4,26075.0
875.0,26512.5
874.6,26490.0
874.2,26280.0
873.8,26612.5
873.4,26227.5
873.0,26810.0
872.6,26610.0
872.2,26272.5
871.8,26232.5
871.4,26472.5
871.0,26687.5
870.6,26902.5
870.2,26520.0
869.8,26390.0
869.4,26210.0
869.0,26757.5
868.6,26555.0
868.2,26840.0
867.8,26395.0
867.4,27137.5
867.0,26705.0
866.6,26785.0
866.2,26722.5
865.8,27357.5
865.4,27475.0
865.0,27777.5
864.6,27150.0
864.2,27580.0
863.8,27527.5
863.4,27837.5
863.0,28292.5
862.6,28720.0
862.2,28010.0
861.8,28647.5
861.4,28207.5
861.0,28447.5
860.6,28847.5
860.2,28320.0
859.8,28787.5
859.4,28465.0
859.0,28497.5
858.6,28535.0
858.2,28197.5
857.8,28527.5
857.4,28167.5
857.0,28075.0
856.6,28087.5
856.2,28260.0
855.8,28235.0
855.4,28132.5
855.0,28252.5
854.6,27965.0
854.2,27865.0
853.8,27920.0
853.4,27822.5
853.0,27597.5
852.6,28170.0
852.2,27797.5
851.8,27605.0
851.4,27530.0
851.0,27755.0
850.6,27885.0
850.2,27857.5
849.8,27355.0
849.4,27702.5
849.0,27307.5
848.6,27275.0
848.2,27007.5
847.8,27357.5
847.4,27322.5
847.0,27442.5
846.6,27132.5
846.2,26980.0
845.8,27452.5
845.4,27277.5
845.0,27225.0
844.6,27002.5
844.2,26615.0
843.8,26850.0
843.4,27047.5
843.0,27427.5
842.6,27062.5
842.2,27460.0
841.8,27277.5
841.4,27167.5
841.0,27787.5
840.6,27605.0
840.2,27917.5
839.8,27247.5
839.4,27630.0
839.0,27695.0
838.6,28135.0
838.2,27902.5
837.8,28667.5
837.4,29390.0
837.0,29817.5
836.6,30452.5
836.2,30775.0
835.8,31995.0
835.4,32317.5
835.0,32180.0
834.6,32875.0
834.2,33170.0
833.8,33932.5
833.4,33790.0
833.0,33920.0
832.6,33840.0
832.2,33112.5
831.8,32535.0
831.4,31357.5
831.0,31092.5
830.6,31507.5
830.2,30460.0
829.8,30252.5
829.4,29547.5
829.0,29895.0
828.6,29542.5
828.2,29320.0
827.8,29152.5
827.4,28785.0
827.0,28557.5
826.6,28867.5
826.2,28357.5
825.8,28067.5
825.4,27742.5
825.0,27620.0
824.6,27530.0
824.2,27302.5
823.8,26457.5
823.4,25342.5
