Number,Time/s,Voltage/V,Current/A,Current_density/muAcm
4436,5677.0,-0.71725,-1.1966e-06,-1.0878181818181816
4437,5678.0,-0.710875,-1.1857e-06,-1.0779090909090907
4438,5679.0,-0.7045,-1.173e-06,-1.0663636363636364
4439,5681.0,-0.698125,-1.1661e-06,-1.060090909090909
4440,5682.0,-0.69175,-1.1558e-06,-1.0507272727272725
4441,5683.0,-0.68525,-1.1472e-06,-1.0429090909090908
4442,5684.0,-0.678875,-1.1348e-06,-1.0316363636363637
4443,5686.0,-0.6725,-1.1272e-06,-1.0247272727272727
4444,5687.0,-0.666125,-1.112e-06,-1.0109090909090908
4445,5688.0,-0.659625,-1.1032e-06,-1.002909090909091
4446,5690.0,-0.65325,-1.0934e-06,-0.994
4447,5691.0,-0.646875,-1.0804e-06,-0.9821818181818182
4448,5692.0,-0.6405,-1.0689e-06,-0.9717272727272728
4449,5693.0,-0.634125,-1.0557e-06,-0.9597272727272724
4450,5695.0,-0.627625,-1.0449e-06,-0.9499090909090908
4451,5696.0,-0.62125,-1.0325e-06,-0.9386363636363636
4452,5697.0,-0.614875,-1.019e-06,-0.9263636363636362
4453,5699.0,-0.6085,-1.0053e-06,-0.9139090909090908
4454,5700.0,-0.602125,-9.8597e-07,-0.8963363636363636
4455,5701.0,-0.595625,-9.696e-07,-0.8814545454545454
4456,5702.0,-0.58925,-9.4938e-07,-0.8630727272727272
4457,5704.0,-0.582875,-9.3002e-07,-0.8454727272727272
4458,5705.0,-0.5765,-9.0428e-07,-0.8220727272727273
4459,5706.0,-0.570125,-8.7708e-07,-0.7973454545454545
4460,5708.0,-0.563625,-8.4779e-07,-0.7707181818181817
4461,5709.0,-0.55725,-8.1173e-07,-0.7379363636363635
4462,5710.0,-0.550875,-7.7051e-07,-0.7004636363636363
4463,5711.0,-0.5445,-7.258e-07,-0.6598181818181817
4464,5713.0,-0.538,-6.726e-07,-0.6114545454545454
4465,5714.0,-0.531625,-6.1458e-07,-0.5587090909090909
4466,5715.0,-0.52525,-5.4959e-07,-0.4996272727272727
4467,5716.0,-0.518875,-4.7913e-07,-0.4355727272727272
4468,5718.0,-0.5125,-3.9858e-07,-0.3623454545454545
4469,5719.0,-0.506,-3.1771e-07,-0.2888272727272727
4470,5720.0,-0.499625,-2.2993e-07,-0.2090272727272727
4471,5722.0,-0.49325,-1.4307e-07,-0.1300636363636363
4472,5723.0,-0.486875,-6.0786e-08,-0.05526
4473,5724.0,-0.4805,1.1109e-08,0.0100990909090909
4474,5725.0,-0.474,7.6706e-08,0.0697327272727272
4475,5727.0,-0.467625,1.3255e-07,0.1205
4476,5728.0,-0.46125,1.7597e-07,0.1599727272727272
4477,5729.0,-0.454875,2.0609e-07,0.1873545454545454
4478,5731.0,-0.4485,2.2835e-07,0.207590909090909
4479,5732.0,-0.442,2.4369e-07,0.2215363636363636
4480,5733.0,-0.435625,2.5096e-07,0.2281454545454545
4481,5734.0,-0.42925,2.5349e-07,0.2304454545454545
4482,5736.0,-0.422875,2.5456e-07,0.2314181818181818
4483,5737.0,-0.416375,2.5318e-07,0.2301636363636363
4484,5738.0,-0.41,2.5156e-07,0.228690909090909
4485,5740.0,-0.403625,2.5023e-07,0.2274818181818181
4486,5741.0,-0.39725,2.4841e-07,0.2258272727272727
4487,5742.0,-0.390875,2.5224e-07,0.2293090909090908
4488,5743.0,-0.384375,2.5285e-07,0.2298636363636363
4489,5745.0,-0.378,2.5397e-07,0.2308818181818181
4490,5746.0,-0.371625,2.5713e-07,0.2337545454545454
4491,5747.0,-0.36525,2.6447e-07,0.2404272727272726
4492,5748.0,-0.358875,2.7098e-07,0.2463454545454545
4493,5750.0,-0.352375,2.7664e-07,0.251490909090909
4494,5751.0,-0.346,2.8471e-07,0.2588272727272727
4495,5752.0,-0.339625,2.9313e-07,0.2664818181818181
4496,5754.0,-0.33325,3.0101e-07,0.2736454545454545
4497,5755.0,-0.326875,3.1138e-07,0.2830727272727273
4498,5756.0,-0.320375,3.2136e-07,0.2921454545454545
4499,5757.0,-0.314,3.3158e-07,0.3014363636363636
4500,5759.0,-0.307625,3.4178e-07,0.3107090909090909
4501,5760.0,-0.30125,3.5403e-07,0.3218454545454545
4502,5761.0,-0.29475,3.6552e-07,0.3322909090909091
4503,5763.0,-0.288375,3.7783e-07,0.3434818181818181
4504,5764.0,-0.282,3.8828e-07,0.3529818181818181
4505,5765.0,-0.275625,4.0129e-07,0.3648090909090909
4506,5766.0,-0.26925,4.1468e-07,0.3769818181818181
4507,5768.0,-0.26275,4.2883e-07,0.3898454545454545
4508,5769.0,-0.256375,4.4168e-07,0.4015272727272727
4509,5770.0,-0.25,4.5284e-07,0.4116727272727272
4510,5772.0,-0.243625,4.653e-07,0.4229999999999999
4511,5773.0,-0.23725,4.7858e-07,0.4350727272727273
4512,5774.0,-0.23075,4.8773e-07,0.443390909090909
4513,5775.0,-0.224375,4.9888e-07,0.4535272727272726
4514,5777.0,-0.218,5.1053e-07,0.4641181818181818
4515,5778.0,-0.211625,5.1614e-07,0.4692181818181817
4516,5779.0,-0.20525,5.266e-07,0.4787272727272726
4517,5780.0,-0.19875,5.3486e-07,0.4862363636363636
4518,5782.0,-0.192375,5.4179e-07,0.4925363636363636
4519,5783.0,-0.186,5.4999e-07,0.499990909090909
4520,5784.0,-0.179625,5.5699e-07,0.5063545454545454
4521,5786.0,-0.173125,5.6402e-07,0.5127454545454546
4522,5787.0,-0.16675,5.7078e-07,0.518890909090909
4523,5788.0,-0.160375,5.7418e-07,0.5219818181818182
4524,5789.0,-0.154,5.7896e-07,0.5263272727272728
4525,5791.0,-0.147625,5.8518e-07,0.5319818181818182
4526,5792.0,-0.141125,5.8916e-07,0.5356
4527,5793.0,-0.13475,5.9307e-07,0.5391545454545454
4528,5795.0,-0.128375,5.9764e-07,0.543309090909091
4529,5796.0,-0.122,6.005e-07,0.5459090909090909
4530,5797.0,-0.115625,6.0329e-07,0.5484454545454546
4531,5798.0,-0.109125,6.0807e-07,0.552790909090909
4532,5800.0,-0.10275,6.1205e-07,0.5564090909090909
4533,5801.0,-0.096375,6.1654e-07,0.560490909090909
4534,5802.0,-0.09,6.2074e-07,0.5643090909090909
4535,5804.0,-0.083625,6.2435e-07,0.567590909090909
4536,5805.0,-0.077125,6.3244e-07,0.5749454545454545
4537,5806.0,-0.07075,6.3554e-07,0.5777636363636363
4538,5807.0,-0.064375,6.4401e-07,0.5854636363636363
4539,5809.0,-0.058,6.4954e-07,0.5904909090909091
4540,5810.0,-0.0515,6.5781e-07,0.5980090909090908
4541,5811.0,-0.045125,6.6357e-07,0.6032454545454545
4542,5812.0,-0.03875,6.6877e-07,0.6079727272727272
4543,5814.0,-0.032375,6.7985e-07,0.6180454545454546
4544,5815.0,-0.026,6.8972e-07,0.6270181818181818
4545,5816.0,-0.0195,6.9812e-07,0.6346545454545454
4546,5818.0,-0.013125,7.0908e-07,0.6446181818181818
4547,5819.0,-0.00675,7.1847e-07,0.6531545454545454
4548,5820.0,-0.000375,7.3136e-07,0.6648727272727272
4549,5821.0,0.006,7.4493e-07,0.677209090909091
4550,5823.0,0.0125,7.5697e-07,0.6881545454545455
4551,5824.0,0.018875,7.6879e-07,0.6989
4552,5825.0,0.02525,7.8221e-07,0.7111
4553,5827.0,0.031625,7.9418e-07,0.7219818181818182
4554,5828.0,0.038125,8.0554e-07,0.7323090909090909
4555,5829.0,0.0445,8.2149e-07,0.7468090909090909
4556,5830.0,0.050875,8.3076e-07,0.7552363636363636
4557,5832.0,0.05725,8.4317e-07,0.7665181818181819
4558,5833.0,0.063625,8.5309e-07,0.7755363636363636
4559,5834.0,0.070125,8.66e-07,0.7872727272727273
4560,5836.0,0.0765,8.7472e-07,0.7951999999999999
4561,5837.0,0.082875,8.8092e-07,0.8008363636363636
4562,5838.0,0.08925,8.8751e-07,0.8068272727272727
4563,5839.0,0.095625,8.9562e-07,0.8141999999999999
4564,5841.0,0.102125,8.9916e-07,0.8174181818181817
4565,5842.0,0.1085,9.0563e-07,0.8232999999999999
4566,5843.0,0.114875,9.1314e-07,0.8301272727272727
4567,5844.0,0.12125,9.1842e-07,0.8349272727272726
4568,5846.0,0.127625,9.2278e-07,0.8388909090909089
4569,5847.0,0.134125,9.3266e-07,0.8478727272727272
4570,5848.0,0.1405,9.4032e-07,0.8548363636363636
4571,5850.0,0.146875,9.486e-07,0.8623636363636363
4572,5851.0,0.15325,9.5799e-07,0.8708999999999998
4573,5852.0,0.15975,9.7073e-07,0.8824818181818181
4574,5853.0,0.166125,9.8419e-07,0.8947181818181817
4575,5855.0,0.1725,9.9634e-07,0.9057636363636362
4576,5856.0,0.178875,1.0117e-06,0.9197272727272728
4577,5857.0,0.18525,1.0288e-06,0.9352727272727271
4578,5859.0,0.19175,1.0466e-06,0.9514545454545452
4579,5860.0,0.198125,1.0623e-06,0.9657272727272728
4580,5861.0,0.2045,1.0849e-06,0.9862727272727272
4581,5862.0,0.210875,1.1049e-06,1.0044545454545453
4582,5864.0,0.21725,1.1243e-06,1.0220909090909092
4583,5865.0,0.22375,1.1491e-06,1.0446363636363636
4584,5866.0,0.230125,1.1742e-06,1.0674545454545452
4585,5868.0,0.2365,1.2025e-06,1.093181818181818
4586,5869.0,0.242875,1.2387e-06,1.126090909090909
4587,5870.0,0.24925,1.2744e-06,1.1585454545454543
4588,5871.0,0.25575,1.3096e-06,1.1905454545454544
4589,5873.0,0.262125,1.3524e-06,1.2294545454545454
4590,5874.0,0.2685,1.3997e-06,1.2724545454545453
4591,5875.0,0.274875,1.4523e-06,1.3202727272727273
4592,5876.0,0.281375,1.506e-06,1.369090909090909
4593,5878.0,0.28775,1.5692e-06,1.4265454545454543
4594,5879.0,0.294125,1.6358e-06,1.487090909090909
4595,5880.0,0.3005,1.7108e-06,1.5552727272727271
4596,5882.0,0.306875,1.7907e-06,1.6279090909090908
4597,5883.0,0.313375,1.8813e-06,1.7102727272727274
4598,5884.0,0.31975,1.9806e-06,1.8005454545454544
4599,5885.0,0.326125,2.0857e-06,1.896090909090909
4600,5887.0,0.3325,2.2012e-06,2.001090909090909
4601,5888.0,0.338875,2.3262e-06,2.114727272727273
4602,5889.0,0.345375,2.461e-06,2.237272727272727
4603,5891.0,0.35175,2.5988e-06,2.3625454545454545
4604,5892.0,0.358125,2.7431e-06,2.493727272727273
4605,5893.0,0.3645,2.8942e-06,2.631090909090909
4606,5894.0,0.370875,3.0441e-06,2.767363636363636
4607,5896.0,0.377375,3.1926e-06,2.9023636363636363
4608,5897.0,0.38375,3.3378e-06,3.0343636363636364
4609,5898.0,0.390125,3.4752e-06,3.159272727272727
4610,5900.0,0.3965,3.6031e-06,3.2755454545454543
4611,5901.0,0.403,3.7266e-06,3.3878181818181816
4612,5902.0,0.409375,3.8342e-06,3.485636363636363
4613,5903.0,0.41575,3.9325e-06,3.575
4614,5905.0,0.422125,4.0116e-06,3.6469090909090895
4615,5906.0,0.4285,4.082e-06,3.7109090909090905
4616,5907.0,0.435,4.1357e-06,3.759727272727272
4617,5908.0,0.441375,4.1776e-06,3.797818181818181
4618,5910.0,0.44775,4.2036e-06,3.8214545454545448
4619,5911.0,0.454125,4.2138e-06,3.830727272727272
4620,5912.0,0.4605,4.2203e-06,3.836636363636363
4621,5914.0,0.467,4.2101e-06,3.827363636363636
4622,5915.0,0.473375,4.1893e-06,3.808454545454545
4623,5916.0,0.47975,4.1589e-06,3.780818181818181
4624,5917.0,0.486125,4.1217e-06,3.747
4625,5919.0,0.4925,4.0806e-06,3.709636363636364
4626,5920.0,0.499,4.0303e-06,3.6639090909090912
4627,5921.0,0.505375,3.9792e-06,3.617454545454545
4628,5923.0,0.51175,3.9183e-06,3.562090909090909
4629,5924.0,0.518125,3.8571e-06,3.5064545454545453
4630,5925.0,0.524625,3.7916e-06,3.4469090909090907
4631,5926.0,0.531,3.7284e-06,3.3894545454545453
4632,5928.0,0.537375,3.659e-06,3.326363636363636
4633,5929.0,0.54375,3.5859e-06,3.2599090909090904
4634,5930.0,0.550125,3.5191e-06,3.1991818181818177
4635,5932.0,0.556625,3.4527e-06,3.138818181818181
4636,5933.0,0.563,3.3885e-06,3.0804545454545447
4637,5934.0,0.569375,3.3304e-06,3.0276363636363635
4638,5935.0,0.57575,3.2729e-06,2.975363636363636
4639,5937.0,0.582125,3.2179e-06,2.9253636363636364
4640,5938.0,0.588625,3.1683e-06,2.880272727272727
4641,5939.0,0.595,3.1197e-06,2.8360909090909088
4642,5940.0,0.601375,3.0692e-06,2.7901818181818183
4643,5942.0,0.60775,3.0248e-06,2.7498181818181817
4644,5943.0,0.614125,2.9822e-06,2.711090909090909
4645,5944.0,0.620625,2.9468e-06,2.678909090909091
4646,5946.0,0.627,2.9103e-06,2.6457272727272723
4647,5947.0,0.633375,2.8814e-06,2.6194545454545453
4648,5948.0,0.63975,2.8514e-06,2.592181818181818
4649,5949.0,0.64625,2.8228e-06,2.566181818181818
4650,5951.0,0.652625,2.8005e-06,2.545909090909091
4651,5952.0,0.659,2.7749e-06,2.522636363636363
4652,5953.0,0.665375,2.7548e-06,2.504363636363636
4653,5955.0,0.67175,2.734e-06,2.4854545454545454
4654,5956.0,0.67825,2.7189e-06,2.4717272727272728
4655,5957.0,0.684625,2.6975e-06,2.4522727272727267
4656,5958.0,0.691,2.6815e-06,2.4377272727272725
4657,5960.0,0.697375,2.6642e-06,2.422
4658,5961.0,0.70375,2.6519e-06,2.4108181818181817
4659,5962.0,0.71025,2.6379e-06,2.398090909090909
4660,5964.0,0.716625,2.626e-06,2.3872727272727268
4661,5965.0,0.723,2.6152e-06,2.377454545454545
4662,5966.0,0.729375,2.6014e-06,2.364909090909091
4663,5967.0,0.73575,2.5916e-06,2.3559999999999994
4664,5969.0,0.74225,2.5791e-06,2.344636363636363
4665,5970.0,0.748625,2.5639e-06,2.3308181818181817
4666,5971.0,0.755,2.5529e-06,2.320818181818182
4667,5972.0,0.761375,2.5404e-06,2.309454545454545
4668,5974.0,0.767875,2.5196e-06,2.2905454545454544
4669,5975.0,0.77425,2.5085e-06,2.2804545454545453
4670,5976.0,0.780625,2.4942e-06,2.2674545454545454
4671,5978.0,0.787,2.4819e-06,2.256272727272727
4672,5979.0,0.793375,2.4686e-06,2.244181818181818
4673,5980.0,0.799875,2.4548e-06,2.231636363636364
4674,5981.0,0.80625,2.4417e-06,2.2197272727272725
4675,5983.0,0.812625,2.4274e-06,2.2067272727272726
4676,5984.0,0.819,2.4159e-06,2.196272727272728
4677,5985.0,0.825375,2.3987e-06,2.1806363636363635
4678,5987.0,0.831875,2.3852e-06,2.1683636363636363
4679,5988.0,0.83825,2.3719e-06,2.156272727272728
4680,5989.0,0.844625,2.3577e-06,2.143363636363636
4681,5990.0,0.851,2.3411e-06,2.128272727272727
4682,5992.0,0.8575,2.3294e-06,2.117636363636364
4683,5993.0,0.863875,2.3173e-06,2.106636363636363
4684,5994.0,0.87025,2.3036e-06,2.0941818181818177
4685,5996.0,0.876625,2.2905e-06,2.082272727272727
4686,5997.0,0.883,2.2788e-06,2.0716363636363635
4687,5998.0,0.8895,2.2627e-06,2.057
4688,5999.0,0.895875,2.2498e-06,2.045272727272727
4689,6001.0,0.90225,2.2404e-06,2.0367272727272727
4690,6002.0,0.908625,2.23e-06,2.027272727272727
4691,6003.0,0.915,2.2198e-06,2.018
4692,6004.0,0.9215,2.2075e-06,2.006818181818182
4693,6006.0,0.927875,2.1969e-06,1.9971818181818184
4694,6007.0,0.93425,2.191e-06,1.9918181818181813
4695,6008.0,0.940625,2.1822e-06,1.9838181818181813
4696,6010.0,0.947,2.1764e-06,1.9785454545454544
4697,6011.0,0.9535,2.1681e-06,1.971
4698,6012.0,0.959875,2.1646e-06,1.9678181818181817
4699,6013.0,0.96625,2.1589e-06,1.9626363636363635
4700,6015.0,0.972625,2.1549e-06,1.959
4701,6016.0,0.979125,2.1541e-06,1.9582727272727267
4702,6017.0,0.9855,2.1489e-06,1.9535454545454545
4703,6019.0,0.991875,2.1473e-06,1.9520909090909089
4704,6020.0,0.99825,2.1444e-06,1.949454545454545
4705,6021.0,1.004625,2.1438e-06,1.948909090909091
4706,6022.0,1.011125,2.1418e-06,1.9470909090909088
4707,6024.0,1.0175,2.1407e-06,1.946090909090909
4708,6025.0,1.023875,2.1394e-06,1.9449090909090905
4709,6026.0,1.03025,2.1388e-06,1.9443636363636363
4710,6028.0,1.036625,2.1409e-06,1.9462727272727276
4711,6029.0,1.043125,2.139e-06,1.9445454545454544
4712,6030.0,1.0495,2.1409e-06,1.9462727272727276
4713,6031.0,1.055875,2.1418e-06,1.9470909090909088
4714,6033.0,1.06225,2.1431e-06,1.9482727272727272
4715,6034.0,1.068625,2.1501e-06,1.9546363636363635
4716,6035.0,1.075125,2.1533e-06,1.9575454545454545
4717,6036.0,1.0815,2.1586e-06,1.962363636363636
4718,6038.0,1.087875,2.1674e-06,1.9703636363636363
4719,6039.0,1.09425,2.1764e-06,1.9785454545454544
4720,6040.0,1.10075,2.1854e-06,1.986727272727273
4721,6042.0,1.107125,2.193e-06,1.9936363636363637
4722,6043.0,1.1135,2.2066e-06,2.006
4723,6044.0,1.119875,2.2202e-06,2.018363636363636
4724,6045.0,1.12625,2.2326e-06,2.029636363636364
4725,6047.0,1.13275,2.2472e-06,2.042909090909091
4726,6048.0,1.139125,2.2568e-06,2.0516363636363635
4727,6049.0,1.1455,2.2756e-06,2.0687272727272723
4728,6051.0,1.151875,2.2888e-06,2.0807272727272728
4729,6052.0,1.15825,2.3043e-06,2.094818181818181
4730,6053.0,1.16475,2.3198e-06,2.10890909090909
4731,6054.0,1.171125,2.3358e-06,2.1234545454545457
4732,6056.0,1.1775,2.3519e-06,2.138090909090909
4733,6057.0,1.183875,2.3646e-06,2.149636363636364
4734,6058.0,1.19025,2.383e-06,2.166363636363636
4735,6060.0,1.19675,2.398e-06,2.18
4736,6061.0,1.203125,2.4137e-06,2.194272727272727
4737,6062.0,1.2095,2.4313e-06,2.2102727272727267
4738,6063.0,1.215875,2.4433e-06,2.221181818181818
4739,6065.0,1.222375,2.4599e-06,2.236272727272727
4740,6066.0,1.22875,2.4715e-06,2.2468181818181816
4741,6067.0,1.235125,2.4871e-06,2.261
4742,6068.0,1.2415,2.4952e-06,2.268363636363636
4743,6070.0,1.247875,2.5079e-06,2.279909090909091
4744,6071.0,1.254375,2.5193e-06,2.2902727272727272
4745,6072.0,1.26075,2.526e-06,2.2963636363636364
4746,6074.0,1.267125,2.5371e-06,2.306454545454545
4747,6075.0,1.2735,2.5441e-06,2.312818181818181
4748,6076.0,1.279875,2.546e-06,2.314545454545454
4749,6077.0,1.286375,2.5527e-06,2.320636363636364
4750,6079.0,1.29275,2.5614e-06,2.3285454545454547
4751,6080.0,1.299125,2.5597e-06,2.3269999999999995
4752,6081.0,1.3055,2.565e-06,2.3318181818181816
4753,6083.0,1.311875,2.5693e-06,2.3357272727272727
4754,6084.0,1.318375,2.5693e-06,2.3357272727272727
4755,6085.0,1.32475,2.5673e-06,2.3339090909090907
4756,6086.0,1.331125,2.5684e-06,2.3349090909090906
4757,6088.0,1.3375,2.5706e-06,2.336909090909091
4758,6089.0,1.344,2.5679e-06,2.334454545454545
4759,6090.0,1.350375,2.5693e-06,2.3357272727272727
4760,6092.0,1.35675,2.5657e-06,2.332454545454545
4761,6093.0,1.363125,2.563e-06,2.33
4762,6094.0,1.3695,2.564e-06,2.3309090909090906
4763,6095.0,1.376,2.5623e-06,2.3293636363636363
4764,6097.0,1.382375,2.5566e-06,2.324181818181818
4765,6098.0,1.38875,2.5574e-06,2.324909090909091
4766,6099.0,1.395125,2.5551e-06,2.3228181818181817
4767,6100.0,1.4015,2.5521e-06,2.320090909090909
4768,6102.0,1.408,2.5495e-06,2.3177272727272724
4769,6103.0,1.414375,2.5507e-06,2.3188181818181817
4770,6104.0,1.42075,2.5523e-06,2.3202727272727275
4771,6106.0,1.427125,2.5505e-06,2.3186363636363634
4772,6107.0,1.4335,2.5488e-06,2.3170909090909086
4773,6108.0,1.44,2.5483e-06,2.316636363636363
4774,6109.0,1.446375,2.5511e-06,2.319181818181818
4775,6111.0,1.45275,2.5487e-06,2.317
4776,6112.0,1.459125,2.5518e-06,2.3198181818181816
4777,6113.0,1.465625,2.5526e-06,2.3205454545454542
4778,6115.0,1.472,2.5508e-06,2.318909090909091
4779,6116.0,1.478375,2.5525e-06,2.3204545454545453
4780,6117.0,1.48475,2.5506e-06,2.3187272727272727
4781,6118.0,1.491125,2.5528e-06,2.3207272727272725
4782,6120.0,1.497625,2.5515e-06,2.3195454545454544
4783,6121.0,1.504,2.5502e-06,2.318363636363636
4784,6122.0,1.510375,2.5468e-06,2.3152727272727267
4785,6124.0,1.51675,2.5465e-06,2.315
4786,6125.0,1.523125,2.5434e-06,2.312181818181818
4787,6126.0,1.529625,2.5433e-06,2.3120909090909088
4788,6127.0,1.536,2.5454e-06,2.314
4789,6129.0,1.542375,2.5433e-06,2.3120909090909088
4790,6130.0,1.54875,2.5462e-06,2.3147272727272723
4791,6131.0,1.555125,2.5449e-06,2.3135454545454546
4792,6132.0,1.561625,2.5442e-06,2.312909090909091
4793,6134.0,1.568,2.549e-06,2.317272727272727
4794,6135.0,1.574375,2.5485e-06,2.316818181818181
4795,6136.0,1.58075,2.5534e-06,2.321272727272727
4796,6138.0,1.58725,2.5546e-06,2.322363636363636
4797,6139.0,1.593625,2.5536e-06,2.321454545454545
4798,6140.0,1.6,2.5596e-06,2.3269090909090906
4799,6141.0,1.606375,2.5598e-06,2.327090909090909
4800,6143.0,1.61275,2.5645e-06,2.3313636363636365
4801,6144.0,1.61925,2.5675e-06,2.334090909090909
4802,6145.0,1.625625,2.5684e-06,2.3349090909090906
4803,6147.0,1.632,2.5733e-06,2.339363636363636
4804,6148.0,1.638375,2.574e-06,2.34
4805,6149.0,1.64475,2.578e-06,2.343636363636364
4806,6150.0,1.65125,2.5834e-06,2.3485454545454543
4807,6152.0,1.657625,2.5859e-06,2.3508181818181817
4808,6153.0,1.664,2.5905e-06,2.355
4809,6154.0,1.670375,2.5929e-06,2.357181818181818
4810,6156.0,1.676875,2.5952e-06,2.359272727272727
4811,6157.0,1.68325,2.6001e-06,2.363727272727272
4812,6158.0,1.689625,2.5991e-06,2.3628181818181817
4813,6159.0,1.696,2.6036e-06,2.36690909090909
4814,6161.0,1.699125,2.5138e-06,2.285272727272727
4815,6162.0,1.69325,2.3558e-06,2.141636363636364
4816,6163.0,1.686875,2.2466e-06,2.042363636363636
4817,6164.0,1.680375,2.1572e-06,1.961090909090909
4818,6166.0,1.674,2.0768e-06,1.888
4819,6167.0,1.667625,2.0038e-06,1.8216363636363635
4820,6168.0,1.66125,1.9434e-06,1.7667272727272725
4821,6170.0,1.65475,1.8824e-06,1.7112727272727273
4822,6171.0,1.648375,1.8287e-06,1.6624545454545454
4823,6172.0,1.642,1.7795e-06,1.617727272727273
4824,6173.0,1.635625,1.7314e-06,1.5739999999999998
4825,6175.0,1.62925,1.6878e-06,1.5343636363636362
4826,6176.0,1.62275,1.6453e-06,1.4957272727272726
4827,6177.0,1.616375,1.6055e-06,1.4595454545454545
4828,6179.0,1.61,1.5671e-06,1.4246363636363637
4829,6180.0,1.603625,1.5347e-06,1.3951818181818183
4830,6181.0,1.59725,1.4971e-06,1.361
4831,6182.0,1.59075,1.466e-06,1.3327272727272723
4832,6184.0,1.584375,1.4361e-06,1.3055454545454543
4833,6185.0,1.578,1.4053e-06,1.2775454545454543
4834,6186.0,1.571625,1.373e-06,1.248181818181818
4835,6188.0,1.56525,1.3452e-06,1.2229090909090907
4836,6189.0,1.55875,1.3177e-06,1.1979090909090906
4837,6190.0,1.552375,1.2921e-06,1.1746363636363637
4838,6191.0,1.546,1.2673e-06,1.1520909090909088
4839,6193.0,1.539625,1.2427e-06,1.1297272727272725
4840,6194.0,1.533125,1.221e-06,1.11
4841,6195.0,1.52675,1.1936e-06,1.085090909090909
4842,6196.0,1.520375,1.1746e-06,1.0678181818181816
4843,6198.0,1.514,1.1509e-06,1.0462727272727272
4844,6199.0,1.507625,1.1306e-06,1.0278181818181815
4845,6200.0,1.501125,1.1083e-06,1.0075454545454543
4846,6202.0,1.49475,1.0885e-06,0.9895454545454544
4847,6203.0,1.488375,1.0679e-06,0.9708181818181818
4848,6204.0,1.482,1.0508e-06,0.9552727272727272
4849,6205.0,1.475625,1.032e-06,0.938181818181818
4850,6207.0,1.469125,1.0146e-06,0.9223636363636364
4851,6208.0,1.46275,9.9562e-07,0.9051090909090908
4852,6209.0,1.456375,9.7822e-07,0.889290909090909
4853,6211.0,1.45,9.6487e-07,0.8771545454545455
4854,6212.0,1.443625,9.5057e-07,0.8641545454545453
4855,6213.0,1.437125,9.3297e-07,0.8481545454545455
4856,6214.0,1.43075,9.1954e-07,0.8359454545454545
4857,6216.0,1.424375,9.0055e-07,0.8186818181818181
4858,6217.0,1.418,8.8482e-07,0.8043818181818182
4859,6218.0,1.4115,8.7459e-07,0.7950818181818181
4860,6220.0,1.405125,8.587e-07,0.7806363636363636
4861,6221.0,1.39875,8.4532e-07,0.7684727272727272
4862,6222.0,1.392375,8.2777e-07,0.7525181818181818
4863,6223.0,1.386,8.143e-07,0.7402727272727272
4864,6225.0,1.3795,8.0152e-07,0.7286545454545454
4865,6226.0,1.373125,7.8771e-07,0.7160999999999998
4866,6227.0,1.36675,7.7412e-07,0.7037454545454546
4867,6228.0,1.360375,7.6019e-07,0.6910818181818181
4868,6230.0,1.354,7.4504e-07,0.6773090909090909
4869,6231.0,1.3475,7.3385e-07,0.6671363636363636
4870,6232.0,1.341125,7.1767e-07,0.6524272727272727
4871,6234.0,1.33475,7.0729e-07,0.6429909090909091
4872,6235.0,1.328375,6.9173e-07,0.6288454545454545
4873,6236.0,1.322,6.7594e-07,0.614490909090909
4874,6237.0,1.3155,6.6294e-07,0.6026727272727272
4875,6239.0,1.309125,6.5111e-07,0.5919181818181818
4876,6240.0,1.30275,6.3735e-07,0.5794090909090909
4877,6241.0,1.296375,6.2562e-07,0.5687454545454546
4878,6243.0,1.289875,6.1474e-07,0.5588545454545454
4879,6244.0,1.2835,5.971e-07,0.5428181818181818
4880,6245.0,1.277125,5.8753e-07,0.5341181818181818
4881,6246.0,1.27075,5.7484e-07,0.5225818181818181
4882,6248.0,1.264375,5.5994e-07,0.5090363636363636
4883,6249.0,1.257875,5.494e-07,0.4994545454545454
4884,6250.0,1.2515,5.3606e-07,0.4873272727272726
4885,6252.0,1.245125,5.2219e-07,0.4747181818181818
4886,6253.0,1.23875,5.1462e-07,0.4678363636363636
4887,6254.0,1.232375,4.9998e-07,0.4545272727272726
4888,6255.0,1.225875,4.892e-07,0.4447272727272727
4889,6257.0,1.2195,4.746e-07,0.4314545454545453
4890,6258.0,1.213125,4.6649e-07,0.4240818181818181
4891,6259.0,1.20675,4.5656e-07,0.4150545454545454
4892,6260.0,1.200375,4.4751e-07,0.4068272727272727
4893,6262.0,1.193875,4.3467e-07,0.3951545454545454
4894,6263.0,1.1875,4.2629e-07,0.3875363636363636
4895,6264.0,1.181125,4.1573e-07,0.3779363636363635
4896,6266.0,1.17475,4.0717e-07,0.3701545454545454
4897,6267.0,1.16825,3.9598e-07,0.3599818181818181
4898,6268.0,1.161875,3.8603e-07,0.3509363636363636
4899,6269.0,1.1555,3.7901e-07,0.3445545454545454
4900,6271.0,1.149125,3.7131e-07,0.3375545454545454
4901,6272.0,1.14275,3.6175e-07,0.3288636363636363
4902,6273.0,1.13625,3.5137e-07,0.3194272727272727
4903,6275.0,1.129875,3.4555e-07,0.3141363636363636
4904,6276.0,1.1235,3.3573e-07,0.3052090909090909
4905,6277.0,1.117125,3.2983e-07,0.2998454545454544
4906,6278.0,1.11075,3.223e-07,0.293
