Number,t,E,I,j
4092,5236.0,-0.08,-1.267e-06,-1.1518181818181816
4093,5238.0,-0.086375,-1.301e-06,-1.1827272727272726
4094,5239.0,-0.09275,-1.32e-06,-1.2
4095,5240.0,-0.09925,-1.341e-06,-1.219090909090909
4096,5242.0,-0.105625,-1.365e-06,-1.2409090909090907
4097,5243.0,-0.112,-1.408e-06,-1.2799999999999998
4098,5244.0,-0.118375,-1.444e-06,-1.3127272727272727
4099,5245.0,-0.12475,-1.477e-06,-1.3427272727272728
4100,5247.0,-0.13125,-1.509e-06,-1.3718181818181818
4101,5248.0,-0.137625,-1.544e-06,-1.4036363636363636
4102,5249.0,-0.144,-1.577e-06,-1.4336363636363636
4103,5251.0,-0.150375,-1.618e-06,-1.470909090909091
4104,5252.0,-0.15675,-1.656e-06,-1.5054545454545452
4105,5253.0,-0.16325,-1.69e-06,-1.5363636363636362
4106,5254.0,-0.169625,-1.72e-06,-1.5636363636363635
4107,5256.0,-0.176,-1.76e-06,-1.6
4108,5257.0,-0.182375,-1.799e-06,-1.6354545454545455
4109,5258.0,-0.18875,-1.831e-06,-1.6645454545454543
4110,5260.0,-0.19525,-1.868e-06,-1.698181818181818
4111,5261.0,-0.201625,-1.892e-06,-1.72
4112,5262.0,-0.208,-1.932e-06,-1.756363636363636
4113,5263.0,-0.214375,-1.966e-06,-1.7872727272727271
4114,5265.0,-0.220875,-1.99e-06,-1.8090909090909089
4115,5266.0,-0.22725,-2.016e-06,-1.8327272727272723
4116,5267.0,-0.233625,-2.047e-06,-1.8609090909090908
4117,5268.0,-0.24,-2.073e-06,-1.8845454545454543
4118,5270.0,-0.246375,-2.086e-06,-1.896363636363636
4119,5271.0,-0.252875,-2.115e-06,-1.9227272727272728
4120,5272.0,-0.25925,-2.13e-06,-1.936363636363636
4121,5274.0,-0.265625,-2.155e-06,-1.9590909090909088
4122,5275.0,-0.272,-2.16e-06,-1.963636363636364
4123,5276.0,-0.278375,-2.179e-06,-1.9809090909090905
4124,5277.0,-0.284875,-2.189e-06,-1.99
4125,5279.0,-0.29125,-2.211e-06,-2.01
4126,5280.0,-0.297625,-2.218e-06,-2.0163636363636366
4127,5281.0,-0.304,-2.224e-06,-2.021818181818181
4128,5283.0,-0.310375,-2.239e-06,-2.035454545454545
4129,5284.0,-0.316875,-2.249e-06,-2.0445454545454544
4130,5285.0,-0.32325,-2.261e-06,-2.055454545454545
4131,5286.0,-0.329625,-2.262e-06,-2.056363636363636
4132,5288.0,-0.336,-2.265e-06,-2.059090909090909
4133,5289.0,-0.3425,-2.274e-06,-2.067272727272727
4134,5290.0,-0.348875,-2.271e-06,-2.0645454545454545
4135,5292.0,-0.35525,-2.284e-06,-2.0763636363636366
4136,5293.0,-0.361625,-2.298e-06,-2.089090909090909
4137,5294.0,-0.368,-2.308e-06,-2.098181818181818
4138,5295.0,-0.3745,-2.32e-06,-2.109090909090909
4139,5297.0,-0.380875,-2.342e-06,-2.129090909090909
4140,5298.0,-0.38725,-2.367e-06,-2.151818181818182
4141,5299.0,-0.393625,-2.388e-06,-2.1709090909090905
4142,5300.0,-0.4,-2.404e-06,-2.185454545454545
4143,5302.0,-0.4065,-2.428e-06,-2.207272727272727
4144,5303.0,-0.412875,-2.448e-06,-2.225454545454545
4145,5304.0,-0.41925,-2.49e-06,-2.2636363636363632
4146,5306.0,-0.425625,-2.516e-06,-2.287272727272727
4147,5307.0,-0.432125,-2.558e-06,-2.325454545454545
4148,5308.0,-0.4385,-2.614e-06,-2.376363636363636
4149,5309.0,-0.444875,-2.652e-06,-2.4109090909090907
4150,5311.0,-0.45125,-2.69e-06,-2.4454545454545453
4151,5312.0,-0.457625,-2.731e-06,-2.482727272727273
4152,5313.0,-0.464125,-2.772e-06,-2.52
4153,5315.0,-0.4705,-2.826e-06,-2.569090909090909
4154,5316.0,-0.476875,-2.867e-06,-2.606363636363636
4155,5317.0,-0.48325,-2.919e-06,-2.653636363636364
4156,5318.0,-0.489625,-2.994e-06,-2.7218181818181817
4157,5320.0,-0.496125,-3.046e-06,-2.769090909090909
4158,5321.0,-0.5025,-3.127e-06,-2.8427272727272723
4159,5322.0,-0.508875,-3.21e-06,-2.918181818181818
4160,5324.0,-0.51525,-3.314e-06,-3.0127272727272727
4161,5325.0,-0.52175,-3.412e-06,-3.1018181818181816
4162,5326.0,-0.528125,-3.51e-06,-3.1909090909090905
4163,5327.0,-0.5345,-3.625e-06,-3.295454545454545
4164,5329.0,-0.540875,-3.723e-06,-3.3845454545454547
4165,5330.0,-0.54725,-3.813e-06,-3.4663636363636363
4166,5331.0,-0.553625,-3.888e-06,-3.534545454545454
4167,5332.0,-0.560125,-3.947e-06,-3.588181818181817
4168,5334.0,-0.5665,-3.984e-06,-3.621818181818182
4169,5335.0,-0.572875,-4.022e-06,-3.6563636363636354
4170,5336.0,-0.57925,-4.02e-06,-3.654545454545454
4171,5338.0,-0.58575,-4.02e-06,-3.654545454545454
4172,5339.0,-0.592125,-4.006e-06,-3.6418181818181816
4173,5340.0,-0.5985,-3.969e-06,-3.6081818181818175
4174,5341.0,-0.604875,-3.919e-06,-3.5627272727272725
4175,5343.0,-0.61125,-3.868e-06,-3.516363636363636
4176,5344.0,-0.61775,-3.803e-06,-3.457272727272727
4177,5345.0,-0.624125,-3.761e-06,-3.419090909090909
4178,5347.0,-0.6305,-3.712e-06,-3.3745454545454545
4179,5348.0,-0.636875,-3.648e-06,-3.3163636363636364
4180,5349.0,-0.643375,-3.597e-06,-3.27
4181,5350.0,-0.64975,-3.549e-06,-3.226363636363636
4182,5352.0,-0.656125,-3.507e-06,-3.188181818181818
4183,5353.0,-0.6625,-3.447e-06,-3.1336363636363638
4184,5354.0,-0.668875,-3.418e-06,-3.107272727272727
4185,5356.0,-0.675375,-3.381e-06,-3.0736363636363637
4186,5357.0,-0.68175,-3.338e-06,-3.034545454545454
4187,5358.0,-0.688125,-3.291e-06,-2.9918181818181817
4188,5359.0,-0.6945,-3.25e-06,-2.954545454545454
4189,5361.0,-0.700875,-3.231e-06,-2.937272727272727
4190,5362.0,-0.707375,-3.2e-06,-2.9090909090909087
4191,5363.0,-0.71375,-3.176e-06,-2.887272727272727
4192,5364.0,-0.720125,-3.143e-06,-2.857272727272727
4193,5366.0,-0.7265,-3.126e-06,-2.8418181818181814
4194,5367.0,-0.733,-3.095e-06,-2.8136363636363635
4195,5368.0,-0.739375,-3.066e-06,-2.7872727272727267
4196,5370.0,-0.74575,-3.047e-06,-2.77
4197,5371.0,-0.752125,-3.033e-06,-2.757272727272727
4198,5372.0,-0.7585,-3.015e-06,-2.7409090909090907
4199,5373.0,-0.764875,-3.022e-06,-2.747272727272727
4200,5375.0,-0.771375,-2.992e-06,-2.72
4201,5376.0,-0.77775,-2.976e-06,-2.705454545454545
4202,5377.0,-0.784125,-2.974e-06,-2.703636363636363
4203,5379.0,-0.7905,-2.947e-06,-2.6790909090909087
4204,5380.0,-0.796875,-2.939e-06,-2.671818181818182
4205,5381.0,-0.803375,-2.931e-06,-2.6645454545454546
4206,5382.0,-0.80975,-2.911e-06,-2.646363636363636
4207,5384.0,-0.816125,-2.912e-06,-2.647272727272727
4208,5385.0,-0.8225,-2.895e-06,-2.631818181818182
4209,5386.0,-0.829,-2.882e-06,-2.62
4210,5388.0,-0.835375,-2.869e-06,-2.608181818181818
4211,5389.0,-0.84175,-2.847e-06,-2.588181818181818
4212,5390.0,-0.848125,-2.843e-06,-2.5845454545454545
4213,5391.0,-0.8545,-2.838e-06,-2.58
4214,5393.0,-0.861,-2.832e-06,-2.5745454545454547
4215,5394.0,-0.867375,-2.822e-06,-2.565454545454545
4216,5395.0,-0.87375,-2.818e-06,-2.5618181818181816
4217,5396.0,-0.880125,-2.799e-06,-2.5445454545454544
4218,5398.0,-0.8865,-2.797e-06,-2.5427272727272725
4219,5399.0,-0.893,-2.806e-06,-2.550909090909091
4220,5400.0,-0.899375,-2.792e-06,-2.538181818181818
4221,5402.0,-0.90575,-2.784e-06,-2.5309090909090903
4222,5403.0,-0.912125,-2.762e-06,-2.5109090909090908
4223,5404.0,-0.9185,-2.758e-06,-2.507272727272727
4224,5405.0,-0.925,-2.761e-06,-2.51
4225,5407.0,-0.931375,-2.756e-06,-2.505454545454545
4226,5408.0,-0.93775,-2.766e-06,-2.514545454545454
4227,5409.0,-0.944125,-2.752e-06,-2.501818181818182
4228,5411.0,-0.950625,-2.736e-06,-2.4872727272727277
4229,5412.0,-0.957,-2.737e-06,-2.488181818181818
4230,5413.0,-0.963375,-2.728e-06,-2.4799999999999995
4231,5414.0,-0.96975,-2.725e-06,-2.477272727272727
4232,5416.0,-0.97625,-2.724e-06,-2.4763636363636365
4233,5417.0,-0.982625,-2.711e-06,-2.4645454545454544
4234,5418.0,-0.989,-2.705e-06,-2.459090909090909
4235,5420.0,-0.995375,-2.704e-06,-2.4581818181818176
4236,5421.0,-1.00175,-2.704e-06,-2.4581818181818176
4237,5422.0,-1.00825,-2.707e-06,-2.460909090909091
4238,5423.0,-1.014625,-2.701e-06,-2.455454545454545
4239,5425.0,-1.021,-2.693e-06,-2.4481818181818182
4240,5426.0,-1.027375,-2.695e-06,-2.45
4241,5427.0,-1.03375,-2.689e-06,-2.4445454545454544
4242,5428.0,-1.04025,-2.695e-06,-2.45
4243,5430.0,-1.046625,-2.697e-06,-2.4518181818181817
4244,5431.0,-1.053,-2.703e-06,-2.4572727272727275
4245,5432.0,-1.059375,-2.702e-06,-2.456363636363636
4246,5434.0,-1.06575,-2.711e-06,-2.4645454545454544
4247,5435.0,-1.07225,-2.701e-06,-2.455454545454545
4248,5436.0,-1.078625,-2.718e-06,-2.4709090909090907
4249,5437.0,-1.085,-2.713e-06,-2.4663636363636363
4250,5439.0,-1.091375,-2.726e-06,-2.478181818181818
4251,5440.0,-1.097875,-2.714e-06,-2.467272727272727
4252,5441.0,-1.10425,-2.733e-06,-2.4845454545454544
4253,5443.0,-1.110625,-2.731e-06,-2.482727272727273
4254,5444.0,-1.117,-2.74e-06,-2.4909090909090907
4255,5445.0,-1.123375,-2.746e-06,-2.496363636363636
4256,5446.0,-1.129875,-2.744e-06,-2.494545454545454
4257,5448.0,-1.13625,-2.758e-06,-2.507272727272727
4258,5449.0,-1.142625,-2.765e-06,-2.513636363636364
4259,5450.0,-1.149,-2.769e-06,-2.517272727272727
4260,5452.0,-1.155375,-2.77e-06,-2.518181818181818
4261,5453.0,-1.161875,-2.786e-06,-2.5327272727272727
4262,5454.0,-1.16825,-2.799e-06,-2.5445454545454544
4263,5455.0,-1.174625,-2.801e-06,-2.5463636363636364
4264,5457.0,-1.181,-2.828e-06,-2.5709090909090904
4265,5458.0,-1.187375,-2.818e-06,-2.5618181818181816
4266,5459.0,-1.193875,-2.841e-06,-2.5827272727272725
4267,5460.0,-1.20025,-2.855e-06,-2.595454545454545
4268,5462.0,-1.206625,-2.872e-06,-2.610909090909091
4269,5463.0,-1.213,-2.891e-06,-2.628181818181818
4270,5464.0,-1.219375,-2.888e-06,-2.625454545454545
4271,5466.0,-1.225875,-2.908e-06,-2.643636363636364
4272,5467.0,-1.23225,-2.927e-06,-2.6609090909090907
4273,5468.0,-1.238625,-2.932e-06,-2.665454545454545
4274,5469.0,-1.245,-2.956e-06,-2.687272727272727
4275,5471.0,-1.251375,-2.959e-06,-2.69
4276,5472.0,-1.257875,-2.976e-06,-2.705454545454545
4277,5473.0,-1.26425,-2.997e-06,-2.724545454545454
4278,5475.0,-1.270625,-3.004e-06,-2.7309090909090905
4279,5476.0,-1.277,-3.03e-06,-2.754545454545454
4280,5477.0,-1.2835,-3.031e-06,-2.755454545454545
4281,5478.0,-1.289875,-3.056e-06,-2.778181818181818
4282,5480.0,-1.29625,-3.054e-06,-2.776363636363636
4283,5481.0,-1.302625,-3.075e-06,-2.7954545454545454
4284,5482.0,-1.309,-3.093e-06,-2.8118181818181816
4285,5484.0,-1.3155,-3.098e-06,-2.816363636363636
4286,5485.0,-1.321875,-3.124e-06,-2.84
4287,5486.0,-1.32825,-3.129e-06,-2.8445454545454543
4288,5487.0,-1.334625,-3.152e-06,-2.8654545454545453
4289,5489.0,-1.341125,-3.151e-06,-2.8645454545454543
4290,5490.0,-1.3475,-3.181e-06,-2.8918181818181816
4291,5491.0,-1.353875,-3.176e-06,-2.887272727272727
4292,5492.0,-1.36025,-3.204e-06,-2.9127272727272726
4293,5494.0,-1.366625,-3.206e-06,-2.914545454545454
4294,5495.0,-1.373125,-3.205e-06,-2.913636363636363
4295,5496.0,-1.3795,-3.215e-06,-2.922727272727273
4296,5498.0,-1.385875,-3.223e-06,-2.93
4297,5499.0,-1.39225,-3.23e-06,-2.936363636363636
4298,5500.0,-1.398625,-3.233e-06,-2.9390909090909085
4299,5501.0,-1.405125,-3.238e-06,-2.9436363636363634
4300,5503.0,-1.4115,-3.229e-06,-2.935454545454545
4301,5504.0,-1.417875,-3.235e-06,-2.9409090909090905
4302,5505.0,-1.42425,-3.227e-06,-2.933636363636364
4303,5507.0,-1.430625,-3.232e-06,-2.938181818181818
4304,5508.0,-1.437125,-3.228e-06,-2.934545454545454
4305,5509.0,-1.4435,-3.216e-06,-2.923636363636364
4306,5510.0,-1.449875,-3.201e-06,-2.91
4307,5512.0,-1.45625,-3.212e-06,-2.9199999999999995
4308,5513.0,-1.462625,-3.19e-06,-2.9
4309,5514.0,-1.469125,-3.186e-06,-2.896363636363636
4310,5516.0,-1.4755,-3.18e-06,-2.8909090909090907
4311,5517.0,-1.481875,-3.165e-06,-2.877272727272727
4312,5518.0,-1.48825,-3.157e-06,-2.87
