Number,t,E,I,j
4093,5238.0,-0.086375,-8.521e-07,-0.7746363636363636
4094,5239.0,-0.09275,-8.846e-07,-0.8041818181818181
4095,5240.0,-0.099125,-9.254e-07,-0.8412727272727272
4096,5242.0,-0.105625,-9.615e-07,-0.874090909090909
4097,5243.0,-0.112,-1.011e-06,-0.919090909090909
4098,5244.0,-0.118375,-1.053e-06,-0.9572727272727272
4099,5245.0,-0.12475,-1.102e-06,-1.0018181818181815
4100,5247.0,-0.131125,-1.148e-06,-1.0436363636363637
4101,5248.0,-0.137625,-1.2e-06,-1.0909090909090908
4102,5249.0,-0.144,-1.254e-06,-1.14
4103,5251.0,-0.150375,-1.31e-06,-1.190909090909091
4104,5252.0,-0.15675,-1.363e-06,-1.239090909090909
4105,5253.0,-0.163125,-1.423e-06,-1.2936363636363637
4106,5254.0,-0.169625,-1.486e-06,-1.3509090909090908
4107,5256.0,-0.176,-1.547e-06,-1.4063636363636365
4108,5257.0,-0.182375,-1.613e-06,-1.4663636363636363
4109,5258.0,-0.18875,-1.674e-06,-1.5218181818181815
4110,5260.0,-0.195125,-1.744e-06,-1.5854545454545452
4111,5261.0,-0.201625,-1.812e-06,-1.6472727272727272
4112,5262.0,-0.208,-1.893e-06,-1.7209090909090907
4113,5263.0,-0.214375,-1.959e-06,-1.7809090909090906
4114,5265.0,-0.22075,-2.029e-06,-1.8445454545454545
4115,5266.0,-0.22725,-2.109e-06,-1.917272727272727
4116,5267.0,-0.233625,-2.176e-06,-1.9781818181818185
4117,5268.0,-0.24,-2.253e-06,-2.048181818181818
4118,5270.0,-0.246375,-2.333e-06,-2.12090909090909
4119,5271.0,-0.25275,-2.408e-06,-2.189090909090909
4120,5272.0,-0.25925,-2.485e-06,-2.259090909090909
4121,5274.0,-0.265625,-2.567e-06,-2.3336363636363635
4122,5275.0,-0.272,-2.642e-06,-2.4018181818181814
4123,5276.0,-0.278375,-2.716e-06,-2.469090909090909
4124,5277.0,-0.28475,-2.794e-06,-2.54
4125,5279.0,-0.29125,-2.877e-06,-2.6154545454545453
4126,5280.0,-0.297625,-2.957e-06,-2.688181818181818
4127,5281.0,-0.304,-3.03e-06,-2.754545454545454
4128,5283.0,-0.310375,-3.111e-06,-2.8281818181818177
4129,5284.0,-0.31675,-3.195e-06,-2.9045454545454543
4130,5285.0,-0.32325,-3.269e-06,-2.9718181818181817
4131,5286.0,-0.329625,-3.343e-06,-3.0390909090909086
4132,5288.0,-0.336,-3.42e-06,-3.109090909090909
4133,5289.0,-0.342375,-3.495e-06,-3.1772727272727272
4134,5290.0,-0.348875,-3.562e-06,-3.238181818181818
4135,5292.0,-0.35525,-3.634e-06,-3.303636363636364
4136,5293.0,-0.361625,-3.704e-06,-3.367272727272727
4137,5294.0,-0.368,-3.758e-06,-3.416363636363636
4138,5295.0,-0.374375,-3.815e-06,-3.468181818181818
4139,5297.0,-0.380875,-3.87e-06,-3.518181818181818
4140,5298.0,-0.38725,-3.91e-06,-3.554545454545454
4141,5299.0,-0.393625,-3.951e-06,-3.591818181818182
4142,5300.0,-0.4,-3.982e-06,-3.62
4143,5302.0,-0.406375,-4.006e-06,-3.6418181818181816
4144,5303.0,-0.412875,-4.03e-06,-3.663636363636364
4145,5304.0,-0.41925,-4.043e-06,-3.675454545454545
4146,5306.0,-0.425625,-4.046e-06,-3.678181818181818
4147,5307.0,-0.432,-4.057e-06,-3.6881818181818176
4148,5308.0,-0.438375,-4.057e-06,-3.6881818181818176
4149,5309.0,-0.444875,-4.049e-06,-3.68090909090909
4150,5311.0,-0.45125,-4.046e-06,-3.678181818181818
4151,5312.0,-0.457625,-4.037e-06,-3.67
4152,5313.0,-0.464,-4.035e-06,-3.668181818181818
4153,5315.0,-0.4705,-4.032e-06,-3.665454545454545
4154,5316.0,-0.476875,-4.027e-06,-3.66090909090909
4155,5317.0,-0.48325,-4.019e-06,-3.6536363636363633
4156,5318.0,-0.489625,-4.018e-06,-3.652727272727273
4157,5320.0,-0.496,-4.017e-06,-3.651818181818181
4158,5321.0,-0.5025,-4.024e-06,-3.6581818181818178
4159,5322.0,-0.508875,-4.029e-06,-3.662727272727272
4160,5324.0,-0.51525,-4.034e-06,-3.667272727272727
4161,5325.0,-0.521625,-4.043e-06,-3.675454545454545
4162,5326.0,-0.528,-4.059e-06,-3.689999999999999
4163,5327.0,-0.5345,-4.076e-06,-3.7054545454545447
4164,5329.0,-0.540875,-4.092e-06,-3.7199999999999993
4165,5330.0,-0.54725,-4.116e-06,-3.741818181818181
4166,5331.0,-0.553625,-4.145e-06,-3.768181818181818
4167,5332.0,-0.56,-4.18e-06,-3.8
4168,5334.0,-0.5665,-4.217e-06,-3.833636363636363
4169,5335.0,-0.572875,-4.258e-06,-3.87090909090909
4170,5336.0,-0.57925,-4.299e-06,-3.908181818181817
4171,5338.0,-0.585625,-4.354e-06,-3.958181818181818
4172,5339.0,-0.592125,-4.406e-06,-4.005454545454545
4173,5340.0,-0.5985,-4.457e-06,-4.051818181818182
4174,5341.0,-0.604875,-4.517e-06,-4.106363636363636
4175,5343.0,-0.61125,-4.565e-06,-4.15
4176,5344.0,-0.617625,-4.622e-06,-4.201818181818181
4177,5345.0,-0.624125,-4.67e-06,-4.245454545454545
4178,5347.0,-0.6305,-4.727e-06,-4.297272727272726
