Number,t,E,I,j
851,1088.0,1.46275,1.116e-06,1.0145454545454544
852,1089.0,1.456375,1.106e-06,1.0054545454545454
853,1091.0,1.45,1.1e-06,1.0
854,1092.0,1.443625,1.088e-06,0.9890909090909092
855,1093.0,1.437125,1.085e-06,0.9863636363636362
856,1094.0,1.43075,1.071e-06,0.9736363636363636
857,1096.0,1.424375,1.059e-06,0.9627272727272724
858,1097.0,1.418,1.052e-06,0.9563636363636364
859,1098.0,1.4115,1.036e-06,0.9418181818181816
860,1100.0,1.405125,1.02e-06,0.9272727272727272
861,1101.0,1.39875,1.018e-06,0.9254545454545454
862,1102.0,1.392375,1.01e-06,0.918181818181818
863,1103.0,1.386,1.003e-06,0.9118181818181816
864,1105.0,1.3795,1.008e-06,0.9163636363636364
865,1106.0,1.373125,1.014e-06,0.9218181818181818
866,1107.0,1.36675,1.007e-06,0.9154545454545456
867,1108.0,1.360375,9.978e-07,0.9070909090909092
868,1110.0,1.354,9.863e-07,0.8966363636363636
869,1111.0,1.3475,9.968e-07,0.906181818181818
870,1112.0,1.341125,9.872e-07,0.8974545454545455
871,1114.0,1.33475,9.763e-07,0.8875454545454545
872,1115.0,1.328375,9.793e-07,0.8902727272727272
873,1116.0,1.322,9.832e-07,0.8938181818181817
874,1117.0,1.3155,9.685e-07,0.8804545454545453
875,1119.0,1.309125,9.668e-07,0.8789090909090909
876,1120.0,1.30275,9.738e-07,0.8852727272727273
877,1121.0,1.296375,9.559e-07,0.869
878,1123.0,1.289875,9.474e-07,0.8612727272727272
879,1124.0,1.2835,9.463e-07,0.8602727272727272
880,1125.0,1.277125,9.518e-07,0.8652727272727273
881,1126.0,1.27075,9.336e-07,0.8487272727272728
882,1128.0,1.264375,9.216e-07,0.8378181818181817
883,1129.0,1.257875,9.163e-07,0.833
884,1130.0,1.2515,9.046e-07,0.8223636363636363
885,1132.0,1.245125,9.061e-07,0.8237272727272726
886,1133.0,1.23875,9.021e-07,0.820090909090909
887,1134.0,1.232375,9.017e-07,0.8197272727272726
888,1135.0,1.225875,8.894e-07,0.8085454545454545
889,1137.0,1.2195,8.804e-07,0.8003636363636363
890,1138.0,1.213125,8.835e-07,0.8031818181818181
891,1139.0,1.20675,8.656e-07,0.7869090909090909
892,1140.0,1.200375,8.709e-07,0.7917272727272727
893,1142.0,1.193875,8.629e-07,0.7844545454545454
894,1143.0,1.1875,8.432e-07,0.7665454545454545
895,1144.0,1.181125,8.492e-07,0.7719999999999999
896,1146.0,1.17475,8.507e-07,0.7733636363636364
897,1147.0,1.16825,8.28e-07,0.7527272727272726
898,1148.0,1.161875,8.176e-07,0.7432727272727272
899,1149.0,1.1555,8.175e-07,0.7431818181818182
900,1151.0,1.149125,8.106e-07,0.7369090909090908
901,1152.0,1.14275,8.073e-07,0.7339090909090908
902,1153.0,1.13625,8.037e-07,0.7306363636363636
903,1155.0,1.129875,8.117e-07,0.7379090909090908
904,1156.0,1.1235,8.043e-07,0.7311818181818182
905,1157.0,1.117125,7.923e-07,0.7202727272727272
906,1158.0,1.11075,7.81e-07,0.71
907,1160.0,1.10425,7.804e-07,0.7094545454545453
908,1161.0,1.097875,7.952e-07,0.7229090909090908
909,1162.0,1.0915,7.855e-07,0.7140909090909091
910,1164.0,1.085125,7.824e-07,0.7112727272727272
911,1165.0,1.07875,7.727e-07,0.7024545454545454
912,1166.0,1.07225,7.759e-07,0.7053636363636362
913,1167.0,1.065875,7.845e-07,0.7131818181818181
914,1169.0,1.0595,7.731e-07,0.7028181818181818
915,1170.0,1.053125,7.697e-07,0.6997272727272728
916,1171.0,1.046625,7.847e-07,0.7133636363636363
917,1172.0,1.04025,7.843e-07,0.713
918,1174.0,1.033875,7.77e-07,0.7063636363636363
919,1175.0,1.0275,7.779e-07,0.7071818181818181
920,1176.0,1.021125,7.878e-07,0.716181818181818
921,1178.0,1.014625,7.903e-07,0.7184545454545453
922,1179.0,1.00825,7.767e-07,0.7060909090909091
923,1180.0,1.001875,7.752e-07,0.7047272727272726
924,1181.0,0.9955,7.698e-07,0.6998181818181818
925,1183.0,0.989125,7.782e-07,0.7074545454545454
926,1184.0,0.982625,7.771e-07,0.7064545454545454
927,1185.0,0.97625,7.752e-07,0.7047272727272726
928,1187.0,0.969875,7.778e-07,0.707090909090909
929,1188.0,0.9635,7.807e-07,0.7097272727272727
930,1189.0,0.957,7.849e-07,0.7135454545454545
931,1190.0,0.950625,7.899e-07,0.7180909090909091
932,1192.0,0.94425,7.811e-07,0.710090909090909
933,1193.0,0.937875,7.736e-07,0.7032727272727272
934,1194.0,0.9315,7.808e-07,0.7098181818181818
935,1196.0,0.925,7.808e-07,0.7098181818181818
936,1197.0,0.918625,7.721e-07,0.7019090909090908
937,1198.0,0.91225,7.803e-07,0.7093636363636363
938,1199.0,0.905875,7.824e-07,0.7112727272727272
939,1201.0,0.8995,7.885e-07,0.7168181818181818
940,1202.0,0.893,7.839e-07,0.7126363636363636
941,1203.0,0.886625,7.837e-07,0.7124545454545455
942,1204.0,0.88025,7.821e-07,0.711
943,1206.0,0.873875,7.836e-07,0.7123636363636363
944,1207.0,0.8675,7.832e-07,0.712
945,1208.0,0.861,7.81e-07,0.71
946,1210.0,0.854625,7.803e-07,0.7093636363636363
947,1211.0,0.84825,7.783e-07,0.7075454545454545
948,1212.0,0.841875,7.703e-07,0.7002727272727272
949,1213.0,0.835375,7.629e-07,0.6935454545454545
950,1215.0,0.829,7.6e-07,0.6909090909090908
951,1216.0,0.822625,7.628e-07,0.6934545454545454
952,1217.0,0.81625,7.723e-07,0.702090909090909
953,1219.0,0.809875,7.576e-07,0.6887272727272726
954,1220.0,0.803375,7.478e-07,0.6798181818181817
955,1221.0,0.797,7.532e-07,0.6847272727272727
956,1222.0,0.790625,7.563e-07,0.6875454545454545
957,1224.0,0.78425,7.527e-07,0.6842727272727273
958,1225.0,0.777875,7.481e-07,0.6800909090909091
959,1226.0,0.771375,7.26e-07,0.6599999999999999
960,1228.0,0.765,7.344e-07,0.6676363636363636
961,1229.0,0.758625,7.346e-07,0.6678181818181818
962,1230.0,0.75225,7.341e-07,0.6673636363636363
963,1231.0,0.745875,7.22e-07,0.6563636363636364
964,1233.0,0.739375,7.166e-07,0.6514545454545454
965,1234.0,0.733,7.152e-07,0.6501818181818182
966,1235.0,0.726625,7.262e-07,0.6601818181818182
967,1236.0,0.72025,7.113e-07,0.6466363636363636
968,1238.0,0.71375,7.001e-07,0.6364545454545454
969,1239.0,0.707375,7.048e-07,0.6407272727272727
970,1240.0,0.701,7.113e-07,0.6466363636363636
971,1242.0,0.694625,7.018e-07,0.6379999999999999
972,1243.0,0.68825,6.826e-07,0.6205454545454545
973,1244.0,0.68175,6.806e-07,0.6187272727272727
974,1245.0,0.675375,6.883e-07,0.6257272727272727
975,1247.0,0.669,6.917e-07,0.6288181818181817
976,1248.0,0.662625,6.775e-07,0.6159090909090909
977,1249.0,0.65625,6.76e-07,0.6145454545454544
978,1251.0,0.64975,6.674e-07,0.6067272727272727
979,1252.0,0.643375,6.675e-07,0.6068181818181817
980,1253.0,0.637,6.595e-07,0.5995454545454545
981,1254.0,0.630625,6.521e-07,0.5928181818181818
982,1256.0,0.62425,6.473e-07,0.5884545454545453
983,1257.0,0.61775,6.388e-07,0.5807272727272728
984,1258.0,0.611375,6.381e-07,0.580090909090909
985,1260.0,0.605,6.366e-07,0.5787272727272726
986,1261.0,0.598625,6.396e-07,0.5814545454545453
987,1262.0,0.592125,6.375e-07,0.5795454545454546
988,1263.0,0.58575,6.253e-07,0.5684545454545453
989,1265.0,0.579375,6.282e-07,0.571090909090909
990,1266.0,0.573,6.306e-07,0.5732727272727273
991,1267.0,0.566625,6.223e-07,0.5657272727272726
992,1268.0,0.560125,6.109e-07,0.5553636363636363
993,1270.0,0.55375,6.076e-07,0.5523636363636364
994,1271.0,0.547375,6.123e-07,0.5566363636363637
995,1272.0,0.541,6.094e-07,0.554
996,1274.0,0.534625,6.093e-07,0.5539090909090909
997,1275.0,0.528125,5.974e-07,0.5430909090909091
998,1276.0,0.52175,5.956e-07,0.5414545454545453
999,1277.0,0.515375,5.908e-07,0.5370909090909091
1000,1279.0,0.509,5.838e-07,0.5307272727272727
