Number,t,E,I,j
685,874.7,0.878,2.819e-06,2.5627272727272725
686,876.0,0.884,2.824e-06,2.567272727272727
687,877.3,0.891,2.771e-06,2.5190909090909086
688,878.6,0.897,2.769e-06,2.517272727272727
689,879.9,0.903,2.765e-06,2.513636363636364
690,881.1,0.91,2.691e-06,2.4463636363636363
691,882.4,0.916,2.77e-06,2.518181818181818
692,883.7,0.923,2.728e-06,2.4799999999999995
693,885.0,0.929,2.608e-06,2.37090909090909
694,886.3,0.935,2.735e-06,2.486363636363636
695,887.5,0.942,2.627e-06,2.388181818181818
696,888.8,0.948,2.663e-06,2.420909090909091
697,890.1,0.955,2.695e-06,2.45
698,891.4,0.961,2.666e-06,2.423636363636364
699,892.7,0.968,2.666e-06,2.423636363636364
700,893.9,0.974,2.572e-06,2.338181818181818
701,895.2,0.98,2.501e-06,2.2736363636363635
702,896.5,0.987,2.587e-06,2.3518181818181816
703,897.8,0.993,2.517e-06,2.288181818181818
704,899.1,0.999,2.477e-06,2.251818181818182
705,900.3,1.006,2.413e-06,2.1936363636363634
706,901.6,1.012,2.426e-06,2.2054545454545456
707,902.9,1.018,2.446e-06,2.223636363636364
708,904.2,1.025,2.448e-06,2.225454545454545
709,905.5,1.031,2.432e-06,2.210909090909091
710,906.7,1.038,2.453e-06,2.2299999999999995
711,908.0,1.044,2.403e-06,2.1845454545454546
712,909.3,1.051,2.4e-06,2.1818181818181817
713,910.6,1.057,2.41e-06,2.1909090909090905
714,911.9,1.063,2.358e-06,2.143636363636364
715,913.1,1.07,2.366e-06,2.1509090909090904
716,914.4,1.076,2.333e-06,2.12090909090909
717,915.7,1.083,2.393e-06,2.1754545454545453
718,917.0,1.089,2.303e-06,2.0936363636363637
719,918.3,1.095,2.371e-06,2.1554545454545453
720,919.5,1.102,2.318e-06,2.107272727272727
721,920.8,1.108,2.24e-06,2.0363636363636366
722,922.1,1.115,2.358e-06,2.143636363636364
723,923.4,1.121,2.283e-06,2.075454545454545
724,924.7,1.128,2.296e-06,2.0872727272727274
725,925.9,1.134,2.293e-06,2.084545454545454
726,927.2,1.14,2.227e-06,2.0245454545454544
727,928.5,1.147,2.319e-06,2.108181818181818
728,929.8,1.153,2.274e-06,2.067272727272727
729,931.1,1.159,2.29e-06,2.0818181818181816
730,932.3,1.166,2.224e-06,2.021818181818181
731,933.6,1.172,2.252e-06,2.047272727272728
732,934.9,1.179,2.202e-06,2.001818181818181
733,936.2,1.185,2.214e-06,2.0127272727272727
734,937.5,1.192,2.237e-06,2.033636363636364
735,938.7,1.198,2.219e-06,2.017272727272727
736,940.0,1.204,2.252e-06,2.047272727272728
737,941.3,1.211,2.194e-06,1.9945454545454544
738,942.6,1.217,2.195e-06,1.9954545454545456
739,943.9,1.223,2.213e-06,2.0118181818181813
740,945.1,1.23,2.155e-06,1.9590909090909088
741,946.4,1.236,2.159e-06,1.9627272727272724
742,947.7,1.243,2.139e-06,1.9445454545454544
743,949.0,1.249,2.202e-06,2.001818181818181
744,950.3,1.256,2.153e-06,1.957272727272727
745,951.5,1.262,2.182e-06,1.9836363636363636
746,952.8,1.268,2.168e-06,1.9709090909090905
747,954.1,1.275,2.124e-06,1.930909090909091
748,955.4,1.281,2.139e-06,1.9445454545454544
749,956.7,1.288,2.11e-06,1.9181818181818184
750,957.9,1.294,2.112e-06,1.9199999999999997
751,959.2,1.3,2.13e-06,1.936363636363636
752,960.5,1.307,2.132e-06,1.9381818181818184
753,961.8,1.313,2.087e-06,1.8972727272727272
754,963.0,1.319,2.081e-06,1.8918181818181816
755,964.3,1.326,2.103e-06,1.9118181818181816
756,965.6,1.332,2.098e-06,1.907272727272727
757,966.9,1.339,1.98e-06,1.8
758,968.2,1.345,2.095e-06,1.904545454545454
759,969.4,1.352,2.109e-06,1.917272727272727
760,970.7,1.358,2.067e-06,1.8790909090909087
761,972.0,1.364,2.114e-06,1.9218181818181816
762,973.3,1.371,2.022e-06,1.838181818181818
763,974.6,1.377,2.019e-06,1.8354545454545452
764,975.8,1.383,2.095e-06,1.904545454545454
765,977.1,1.39,2.14e-06,1.945454545454545
766,978.4,1.396,2.07e-06,1.8818181818181816
767,979.7,1.403,2.118e-06,1.925454545454545
768,981.0,1.409,2.148e-06,1.9527272727272729
769,982.2,1.416,2.086e-06,1.896363636363636
770,983.5,1.422,2.107e-06,1.915454545454545
771,984.8,1.428,2.115e-06,1.9227272727272728
772,986.1,1.435,2.089e-06,1.899090909090909
773,987.4,1.441,2.096e-06,1.9054545454545453
774,988.6,1.448,2.065e-06,1.877272727272727
775,989.9,1.454,2.07e-06,1.8818181818181816
776,991.2,1.46,2.029e-06,1.8445454545454545
777,992.5,1.467,2.058e-06,1.8709090909090904
778,993.8,1.473,2.057e-06,1.87
779,995.0,1.48,2.024e-06,1.84
780,996.3,1.486,2.034e-06,1.849090909090909
781,997.6,1.493,2.088e-06,1.8981818181818184
782,998.9,1.499,1.981e-06,1.8009090909090908
783,1000.2,1.505,2.005e-06,1.8227272727272723
784,1001.4,1.512,2.001e-06,1.8190909090909089
785,1002.7,1.518,2.032e-06,1.8472727272727272
786,1004.0,1.524,1.973e-06,1.7936363636363637
787,1005.3,1.531,1.97e-06,1.790909090909091
788,1006.6,1.537,2.033e-06,1.848181818181818
789,1007.8,1.543,2.026e-06,1.8418181818181816
790,1009.1,1.55,2.011e-06,1.8281818181818177
791,1010.4,1.556,1.991e-06,1.81
792,1011.7,1.563,1.979e-06,1.799090909090909
793,1013.0,1.569,2.052e-06,1.8654545454545453
794,1014.2,1.576,1.983e-06,1.8027272727272723
795,1015.5,1.582,2e-06,1.818181818181818
796,1016.8,1.588,2.009e-06,1.8263636363636369
797,1018.1,1.595,2.042e-06,1.8563636363636364
798,1019.4,1.601,2.033e-06,1.848181818181818
799,1020.6,1.608,2.054e-06,1.8672727272727276
800,1021.9,1.614,1.953e-06,1.7754545454545456
801,1023.2,1.62,1.99e-06,1.8090909090909089
802,1024.5,1.627,1.98e-06,1.8
803,1025.8,1.633,1.952e-06,1.7745454545454546
804,1027.0,1.64,1.979e-06,1.799090909090909
805,1028.3,1.646,2.03e-06,1.8454545454545452
806,1029.6,1.653,2.005e-06,1.8227272727272723
807,1030.9,1.659,2.02e-06,1.836363636363636
808,1032.2,1.665,1.946e-06,1.769090909090909
809,1033.4,1.672,1.954e-06,1.776363636363636
810,1034.7,1.678,1.936e-06,1.76
811,1036.0,1.684,1.909e-06,1.7354545454545451
812,1037.3,1.691,1.903e-06,1.73
813,1038.6,1.697,1.885e-06,1.7136363636363634
814,1039.8,1.7,1.873e-06,1.7027272727272726
815,1041.1,1.694,1.693e-06,1.5390909090909088
816,1042.4,1.688,1.642e-06,1.4927272727272725
817,1043.7,1.682,1.598e-06,1.4527272727272726
818,1045.0,1.675,1.574e-06,1.430909090909091
819,1046.2,1.669,1.575e-06,1.4318181818181817
820,1047.5,1.663,1.59e-06,1.445454545454545
821,1048.8,1.656,1.46e-06,1.3272727272727272
822,1050.1,1.65,1.486e-06,1.3509090909090908
823,1051.4,1.643,1.449e-06,1.3172727272727272
824,1052.6,1.637,1.391e-06,1.2645454545454542
825,1053.9,1.63,1.372e-06,1.247272727272727
826,1055.2,1.624,1.403e-06,1.2754545454545454
827,1056.5,1.618,1.341e-06,1.219090909090909
828,1057.8,1.611,1.336e-06,1.2145454545454546
829,1059.0,1.605,1.287e-06,1.17
830,1060.3,1.598,1.278e-06,1.1618181818181816
831,1061.6,1.592,1.223e-06,1.1118181818181818
832,1062.9,1.586,1.219e-06,1.1081818181818182
833,1064.2,1.579,1.229e-06,1.1172727272727272
834,1065.4,1.573,1.173e-06,1.0663636363636364
835,1066.7,1.566,1.21e-06,1.1
836,1068.0,1.56,1.19e-06,1.0818181818181818
837,1069.3,1.553,1.062e-06,0.9654545454545456
838,1070.6,1.547,1.146e-06,1.0418181818181818
839,1071.8,1.541,1.127e-06,1.0245454545454544
840,1073.1,1.534,1.055e-06,0.9590909090909092
841,1074.4,1.528,1.092e-06,0.9927272727272728
842,1075.7,1.522,1.118e-06,1.016363636363636
843,1077.0,1.515,1.173e-06,1.0663636363636364
844,1078.2,1.509,1.105e-06,1.0045454545454544
845,1079.5,1.502,1.023e-06,0.9299999999999998
846,1080.8,1.496,1.006e-06,0.9145454545454544
847,1082.1,1.489,9.83e-07,0.8936363636363636
848,1083.4,1.483,9.876e-07,0.8978181818181817
849,1084.6,1.477,1.029e-06,0.9354545454545452
850,1085.9,1.47,9.259e-07,0.8417272727272727
851,1087.2,1.464,9.811e-07,0.8919090909090908
852,1088.5,1.458,9.819e-07,0.8926363636363637
853,1089.8,1.451,1.012e-06,0.92
854,1091.0,1.445,9.513e-07,0.8648181818181818
855,1092.3,1.438,9.803e-07,0.8911818181818181
856,1093.6,1.432,9.664e-07,0.8785454545454544
857,1094.9,1.426,9.047e-07,0.8224545454545453
858,1096.1,1.419,9.992e-07,0.9083636363636362
859,1097.4,1.413,9.124e-07,0.8294545454545453
860,1098.7,1.406,9.252e-07,0.841090909090909
861,1100.0,1.4,9.082e-07,0.8256363636363636
862,1101.3,1.393,8.566e-07,0.7787272727272727
863,1102.5,1.387,8.882e-07,0.8074545454545454
864,1103.8,1.381,8.852e-07,0.8047272727272726
865,1105.1,1.374,8.686e-07,0.7896363636363636
866,1106.4,1.368,8.733e-07,0.7939090909090908
867,1107.7,1.362,8.946e-07,0.8132727272727271
868,1108.9,1.355,8.829e-07,0.8026363636363636
869,1110.2,1.349,8.842e-07,0.8038181818181819
870,1111.5,1.342,8.79e-07,0.7990909090909091
871,1112.8,1.336,8.545e-07,0.7768181818181817
872,1114.1,1.329,8.512e-07,0.7738181818181817
873,1115.3,1.323,8.926e-07,0.8114545454545454
874,1116.6,1.317,8.591e-07,0.7809999999999999
875,1117.9,1.31,8.612e-07,0.7829090909090908
876,1119.2,1.304,8.882e-07,0.8074545454545454
877,1120.5,1.298,8.74e-07,0.7945454545454544
878,1121.7,1.291,8.412e-07,0.7647272727272726
879,1123.0,1.285,8.511e-07,0.7737272727272726
880,1124.3,1.278,8.21e-07,0.7463636363636362
881,1125.6,1.272,8.291e-07,0.7537272727272727
882,1126.9,1.265,7.532e-07,0.6847272727272727
883,1128.1,1.259,8.103e-07,0.7366363636363636
884,1129.4,1.253,8.021e-07,0.7291818181818182
885,1130.7,1.246,7.333e-07,0.6666363636363637
886,1132.0,1.24,8.38e-07,0.7618181818181817
887,1133.3,1.233,8.125e-07,0.7386363636363635
888,1134.5,1.227,7.48e-07,0.6799999999999999
889,1135.8,1.221,8.169e-07,0.7426363636363635
890,1137.1,1.214,7.981e-07,0.7255454545454545
891,1138.4,1.208,6.822e-07,0.6201818181818182
892,1139.7,1.202,7.961e-07,0.7237272727272727
893,1140.9,1.195,8.243e-07,0.7493636363636363
894,1142.2,1.189,7.39e-07,0.6718181818181818
895,1143.5,1.182,7.123e-07,0.6475454545454545
896,1144.8,1.176,7.299e-07,0.6635454545454544
897,1146.1,1.169,7.023e-07,0.6384545454545454
898,1147.3,1.163,7.374e-07,0.6703636363636364
899,1148.6,1.157,7.06e-07,0.6418181818181817
900,1149.9,1.15,6.693e-07,0.6084545454545454
901,1151.2,1.144,7.043e-07,0.6402727272727271
902,1152.5,1.138,7.446e-07,0.6769090909090909
903,1153.7,1.131,6.642e-07,0.6038181818181818
904,1155.0,1.125,6.882e-07,0.6256363636363637
905,1156.3,1.118,7.237e-07,0.6579090909090908
906,1157.6,1.112,6.496e-07,0.5905454545454545
907,1158.9,1.105,6.891e-07,0.6264545454545455
908,1160.1,1.099,7.033e-07,0.6393636363636364
909,1161.4,1.093,6.759e-07,0.6144545454545454
910,1162.7,1.086,6.659e-07,0.6053636363636362
911,1164.0,1.08,6.758e-07,0.6143636363636362
912,1165.3,1.073,6.392e-07,0.581090909090909
913,1166.5,1.067,7.183e-07,0.6529999999999999
914,1167.8,1.061,6.414e-07,0.583090909090909
915,1169.1,1.054,6.292e-07,0.5720000000000001
916,1170.4,1.048,5.896e-07,0.5359999999999999
917,1171.7,1.041,5.937e-07,0.5397272727272727
918,1172.9,1.035,6.494e-07,0.5903636363636363
919,1174.2,1.028,6.107e-07,0.5551818181818181
920,1175.5,1.022,6.625e-07,0.6022727272727272
921,1176.8,1.016,5.176e-07,0.4705454545454545
922,1178.1,1.009,6.826e-07,0.6205454545454545
923,1179.3,1.003,6.393e-07,0.5811818181818181
924,1180.6,0.997,6.622e-07,0.602
925,1181.9,0.99,6.788e-07,0.617090909090909
926,1183.2,0.984,5.865e-07,0.5331818181818182
927,1184.5,0.977,6.688e-07,0.6079999999999999
928,1185.7,0.971,5.992e-07,0.5447272727272727
929,1187.0,0.964,5.737e-07,0.5215454545454545
930,1188.3,0.958,6.607e-07,0.6006363636363635
931,1189.6,0.952,6.545e-07,0.595
932,1190.9,0.945,6.691e-07,0.6082727272727273
933,1192.1,0.939,5.837e-07,0.5306363636363636
934,1193.4,0.933,6.814e-07,0.6194545454545453
935,1194.7,0.926,6.419e-07,0.5835454545454545
936,1196.0,0.92,6.481e-07,0.5891818181818181
937,1197.3,0.913,5.932e-07,0.5392727272727272
938,1198.5,0.907,6.594e-07,0.5994545454545454
939,1199.8,0.901,5.987e-07,0.5442727272727272
940,1201.1,0.894,6.434e-07,0.5849090909090908
941,1202.4,0.888,6.524e-07,0.593090909090909
942,1203.7,0.881,6.638e-07,0.6034545454545455
943,1204.9,0.875,6.494e-07,0.5903636363636363
944,1206.2,0.868,5.3e-07,0.4818181818181818
945,1207.5,0.862,6.127e-07,0.5569999999999999
946,1208.8,0.856,6.639e-07,0.6035454545454545
947,1210.1,0.849,6.66e-07,0.6054545454545454
948,1211.3,0.843,6.095e-07,0.5540909090909091
949,1212.6,0.837,6.313e-07,0.5739090909090908
950,1213.9,0.83,6.791e-07,0.6173636363636363
951,1215.2,0.824,6.124e-07,0.5567272727272726
952,1216.5,0.817,6.414e-07,0.583090909090909
953,1217.7,0.811,5.382e-07,0.4892727272727272
954,1219.0,0.804,5.845e-07,0.5313636363636364
955,1220.3,0.798,6.093e-07,0.5539090909090909
956,1221.6,0.792,6.499e-07,0.5908181818181818
957,1222.8,0.785,5.993e-07,0.5448181818181819
958,1224.1,0.779,6.278e-07,0.5707272727272727
959,1225.4,0.773,6.516e-07,0.5923636363636364
960,1226.7,0.766,6.189e-07,0.5626363636363636
961,1228.0,0.76,5.261e-07,0.4782727272727272
962,1229.2,0.753,6.082e-07,0.5529090909090908
963,1230.5,0.747,5.624e-07,0.5112727272727272
964,1231.8,0.74,6.155e-07,0.5595454545454545
965,1233.1,0.734,6.421e-07,0.5837272727272727
966,1234.4,0.728,6.003e-07,0.5457272727272726
967,1235.6,0.721,6.434e-07,0.5849090909090908
968,1236.9,0.715,5.819e-07,0.5289999999999999
969,1238.2,0.708,6.075e-07,0.5522727272727272
970,1239.5,0.702,6.061e-07,0.5509999999999999
971,1240.8,0.696,5.779e-07,0.5253636363636363
972,1242.0,0.689,5.846e-07,0.5314545454545454
973,1243.3,0.683,6.011e-07,0.5464545454545454
974,1244.6,0.676,5.844e-07,0.5312727272727271
975,1245.9,0.67,5.414e-07,0.4921818181818181
976,1247.2,0.664,6.029e-07,0.5480909090909091
977,1248.4,0.657,5.847e-07,0.5315454545454545
978,1249.7,0.651,5.184e-07,0.4712727272727272
979,1251.0,0.644,4.772e-07,0.4338181818181817
980,1252.3,0.638,5.849e-07,0.5317272727272727
981,1253.6,0.632,5.483e-07,0.4984545454545454
982,1254.8,0.625,5.349e-07,0.4862727272727272
983,1256.1,0.619,5.756e-07,0.5232727272727272
984,1257.4,0.613,5.859e-07,0.5326363636363636
985,1258.7,0.606,5.713e-07,0.5193636363636364
986,1260.0,0.6,5.338e-07,0.4852727272727272
987,1261.2,0.593,5.79e-07,0.5263636363636363
988,1262.5,0.587,5.521e-07,0.5019090909090907
989,1263.8,0.58,5.443e-07,0.4948181818181817
990,1265.1,0.574,5.633e-07,0.512090909090909
991,1266.4,0.568,5.357e-07,0.487
992,1267.6,0.561,5.262e-07,0.4783636363636363
993,1268.9,0.555,5.259e-07,0.478090909090909
994,1270.2,0.548,5.056e-07,0.4596363636363635
995,1271.5,0.542,4.987e-07,0.4533636363636363
996,1272.8,0.536,5.713e-07,0.5193636363636364
997,1274.0,0.529,5.117e-07,0.4651818181818182
998,1275.3,0.523,4.658e-07,0.4234545454545454
999,1276.6,0.516,4.995e-07,0.4540909090909091
1000,1277.9,0.51,5.141e-07,0.4673636363636363
